game_date,home_team,away_team,snapshot_time,commence_time,game_id,ml_away,ml_home,num_books,scraped_at,season,source,source_file,source_system,source_type,spread_home,spread_home_juice,total,total_over_juice
2026-07-17,Minnesota Lynx,Portland Fire,2026-07-19T00:00:00Z,2026-07-19T00:00:00Z,f8783a888cf81cf55788aa06d2273f16,501.25,-717.5,6,2026-07-17T14:54:19.885800+00:00,2026,the-odds-api,odds_2026-07-17.csv|odds_historical.csv,repository_raw,odds_2026_07_17|odds_historical,-11.75,-108.67,171.5,-110.0
2026-07-17,Phoenix Mercury,Connecticut Sun,2026-07-18T02:00:00Z,2026-07-18T02:00:00Z,02c8aae5b168305c60aa6f9c66f443d1,163.2,-196.2,11,2026-07-17T14:54:19.885766+00:00,2026,the-odds-api,odds_2026-07-17.csv|odds_historical.csv,repository_raw,odds_2026_07_17|odds_historical,-4.5,-113.09,163.59,-110.91
2026-07-17,Toronto Tempo,Atlanta Dream,2026-07-17T23:30:00Z,2026-07-17T23:30:00Z,571b28ddb7c28b45b2925d493d2085c8,-424.4,324.3,11,2026-07-17T14:54:19.885664+00:00,2026,the-odds-api,odds_2026-07-17.csv|odds_historical.csv,repository_raw,odds_2026_07_17|odds_historical,9.41,-108.55,181.59,-108.64
2026-07-18,Atlanta Dream,Chicago Sky,2026-07-19T20:00:00Z,2026-07-19T20:00:00Z,816ff571af3364f94a70ee7d377cff0d,388.0,-531.0,8,2026-07-18T14:32:42.662224+00:00,2026,the-odds-api,odds_2026-07-18.csv|odds_historical.csv,repository_raw,odds_2026_07_18|odds_historical,-10.19,-109.88,177.81,-110.38
2026-07-18,Dallas Wings,Los Angeles Sparks,2026-07-19T17:00:00Z,2026-07-19T17:00:00Z,c994942b2c3f226511066929a832dcd1,336.0,-448.0,8,2026-07-18T14:32:42.662202+00:00,2026,the-odds-api,odds_2026-07-18.csv|odds_historical.csv,repository_raw,odds_2026_07_18|odds_historical,-9.5,-108.38,181.06,-109.12
2026-07-18,Golden State Valkyries,Washington Mystics,2026-07-19T00:30:00Z,2026-07-19T00:30:00Z,d24612bd3abe34a240d8fd2f3ced9d4f,319.09,-417.27,11,2026-07-18T14:32:42.662179+00:00,2026,the-odds-api,odds_2026-07-18.csv|odds_historical.csv,repository_raw,odds_2026_07_18|odds_historical,-9.09,-109.55,148.18,-108.18
2026-07-18,Indiana Fever,New York Liberty,2026-07-19T00:00:00Z,2026-07-19T00:00:00Z,cb4f9fb87d3e9c98bee6b12fbd21fdab,-140.0,117.36,11,2026-07-18T14:32:42.662100+00:00,2026,the-odds-api,odds_2026-07-18.csv|odds_historical.csv,repository_raw,odds_2026_07_18|odds_historical,2.41,-110.09,179.91,-109.64
2026-07-18,Minnesota Lynx,Portland Fire,2026-07-19T00:00:00Z,2026-07-19T00:00:00Z,f8783a888cf81cf55788aa06d2273f16,537.0,-802.91,11,2026-07-18T14:32:42.662147+00:00,2026,the-odds-api,odds_2026-07-18.csv|odds_historical.csv,repository_raw,odds_2026_07_18|odds_historical,-13.41,-109.0,175.05,-110.64
2026-07-19,Atlanta Dream,Chicago Sky,2026-07-19T20:00:00Z,2026-07-19T20:00:00Z,816ff571af3364f94a70ee7d377cff0d,431.73,-602.64,11,2026-07-19T14:35:53.338944+00:00,2026,the-odds-api,odds_2026-07-19.csv|odds_historical.csv,repository_raw,odds_2026_07_19|odds_historical,-11.68,-111.18,179.36,-107.27
2026-07-19,Dallas Wings,Los Angeles Sparks,2026-07-19T17:00:00Z,2026-07-19T17:00:00Z,c994942b2c3f226511066929a832dcd1,354.09,-474.64,11,2026-07-19T14:35:53.338905+00:00,2026,the-odds-api,odds_2026-07-19.csv|odds_historical.csv,repository_raw,odds_2026_07_19|odds_historical,-9.91,-111.27,183.0,-110.0
2026-07-19,Dallas Wings,New York Liberty,2026-07-21T00:00:00Z,2026-07-21T00:00:00Z,f8d499fa23c7a4576854388ba749a0ad,-121.0,20.4,8,2026-07-19T14:35:53.338998+00:00,2026,the-odds-api,odds_2026-07-19.csv|odds_historical.csv,repository_raw,odds_2026_07_19|odds_historical,1.31,-111.12,176.5,-110.0
2026-07-19,Golden State Valkyries,Washington Mystics,2026-07-21T02:00:00Z,2026-07-21T02:00:00Z,8b88089c696e24b6c7a4cf96e5b401ad,259.0,-336.0,8,2026-07-19T14:35:53.339040+00:00,2026,the-odds-api,odds_2026-07-19.csv|odds_historical.csv,repository_raw,odds_2026_07_19|odds_historical,-7.5,-110.25,147.06,-109.5
2026-07-19,Phoenix Mercury,Connecticut Sun,2026-07-19T23:00:00Z,2026-07-19T23:00:00Z,fc804cb9450e1bdff88768da90a4a79d,140.55,-167.0,11,2026-07-19T14:35:53.338975+00:00,2026,the-odds-api,odds_2026-07-19.csv|odds_historical.csv,repository_raw,odds_2026_07_19|odds_historical,-4.0,-109.73,166.91,-110.36
2026-07-19,Seattle Storm,Minnesota Lynx,2026-07-21T02:00:00Z,2026-07-21T02:00:00Z,dc5bcc793ed414742aabe00774165592,-537.0,388.0,8,2026-07-19T14:35:53.339061+00:00,2026,the-odds-api,odds_2026-07-19.csv|odds_historical.csv,repository_raw,odds_2026_07_19|odds_historical,10.06,-109.75,174.06,-109.75
2026-07-19,Toronto Tempo,Las Vegas Aces,2026-07-21T00:00:00Z,2026-07-21T00:00:00Z,a75dc35960c8468c39ab31bed3861aed,-481.0,356.0,8,2026-07-19T14:35:53.339019+00:00,2026,the-odds-api,odds_2026-07-19.csv|odds_historical.csv,repository_raw,odds_2026_07_19|odds_historical,10.31,-113.62,182.25,-113.0
2026-07-20,Dallas Wings,New York Liberty,2026-07-21T00:00:00Z,2026-07-21T00:00:00Z,f8d499fa23c7a4576854388ba749a0ad,-166.73,140.0,11,2026-07-20T15:22:16.268802+00:00,2026,the-odds-api,odds_2026-07-20.csv|odds_historical.csv,repository_raw,odds_2026_07_20|odds_historical,3.55,-110.36,176.23,-110.09
2026-07-20,Golden State Valkyries,Washington Mystics,2026-07-21T02:00:00Z,2026-07-21T02:00:00Z,8b88089c696e24b6c7a4cf96e5b401ad,283.55,-368.18,11,2026-07-20T15:22:16.268879+00:00,2026,the-odds-api,odds_2026-07-20.csv|odds_historical.csv,repository_raw,odds_2026_07_20|odds_historical,-8.59,-109.64,145.55,-111.55
2026-07-20,Indiana Fever,Connecticut Sun,2026-07-23T00:00:00Z,2026-07-23T00:00:00Z,b24ebe70fbb0e573642f28bf6b003ff5,394.0,-545.0,8,2026-07-20T15:22:16.269041+00:00,2026,the-odds-api,odds_2026-07-20.csv|odds_historical.csv,repository_raw,odds_2026_07_20|odds_historical,-10.38,-110.12,175.69,-112.12
2026-07-20,Los Angeles Sparks,Phoenix Mercury,2026-07-22T19:00:00Z,2026-07-22T19:00:00Z,56af8faef87ceb6598a173fe8e747a37,19.6,-120.8,8,2026-07-20T15:22:16.268955+00:00,2026,the-odds-api,odds_2026-07-20.csv|odds_historical.csv,repository_raw,odds_2026_07_20|odds_historical,-1.5,-106.88,178.5,-110.62
2026-07-20,New York Liberty,Chicago Sky,2026-07-22T23:00:00Z,2026-07-22T23:00:00Z,02193940e2fe74c962cb912cb4cfd284,396.0,-545.0,8,2026-07-20T15:22:16.269000+00:00,2026,the-odds-api,odds_2026-07-20.csv|odds_historical.csv,repository_raw,odds_2026_07_20|odds_historical,-10.44,-113.25,179.5,-108.5
2026-07-20,Seattle Storm,Minnesota Lynx,2026-07-21T02:00:00Z,2026-07-21T02:00:00Z,dc5bcc793ed414742aabe00774165592,-469.18,349.64,11,2026-07-20T15:22:16.268908+00:00,2026,the-odds-api,odds_2026-07-20.csv|odds_historical.csv,repository_raw,odds_2026_07_20|odds_historical,9.5,-111.0,174.05,-110.36
2026-07-20,Seattle Storm,Minnesota Lynx,2026-07-22T19:10:00Z,2026-07-22T19:10:00Z,f7800d314f5d93772712ba995e0f9c9e,-418.75,318.75,7,2026-07-20T15:22:16.268979+00:00,2026,the-odds-api,odds_2026-07-20.csv|odds_historical.csv,repository_raw,odds_2026_07_20|odds_historical,9.5,-110.71,173.71,-110.14
2026-07-20,Toronto Tempo,Las Vegas Aces,2026-07-21T00:00:00Z,2026-07-21T00:00:00Z,a75dc35960c8468c39ab31bed3861aed,-589.45,423.36,11,2026-07-20T15:22:16.268846+00:00,2026,the-odds-api,odds_2026-07-20.csv|odds_historical.csv,repository_raw,odds_2026_07_20|odds_historical,11.05,-111.64,181.36,-111.0
2026-07-20,Washington Mystics,Las Vegas Aces,2026-07-22T23:30:00Z,2026-07-22T23:30:00Z,346fd6195f8bd0619193c6d3713369b7,-230.0,186.0,8,2026-07-20T15:22:16.269021+00:00,2026,the-odds-api,odds_2026-07-20.csv|odds_historical.csv,repository_raw,odds_2026_07_20|odds_historical,5.5,-107.75,160.19,-112.0
2026-07-21,Indiana Fever,Connecticut Sun,2026-07-23T00:00:00Z,2026-07-23T00:00:00Z,b24ebe70fbb0e573642f28bf6b003ff5,365.55,-489.09,11,2026-07-21T15:19:03.575821+00:00,2026,the-odds-api,odds_2026-07-21.csv|odds_historical.csv,repository_raw,odds_2026_07_21|odds_historical,-9.86,-109.91,177.55,-111.73
2026-07-21,Los Angeles Sparks,Phoenix Mercury,2026-07-22T19:00:00Z,2026-07-22T19:00:00Z,56af8faef87ceb6598a173fe8e747a37,8.82,-120.27,11,2026-07-21T15:19:03.575697+00:00,2026,the-odds-api,odds_2026-07-21.csv|odds_historical.csv,repository_raw,odds_2026_07_21|odds_historical,-1.5,-107.1,178.95,-109.18
2026-07-21,New York Liberty,Chicago Sky,2026-07-22T23:00:00Z,2026-07-22T23:00:00Z,02193940e2fe74c962cb912cb4cfd284,375.91,-505.82,11,2026-07-21T15:19:03.575766+00:00,2026,the-odds-api,odds_2026-07-21.csv|odds_historical.csv,repository_raw,odds_2026_07_21|odds_historical,-9.73,-109.73,179.5,-109.73
2026-07-21,Portland Fire,Dallas Wings,2026-07-23T02:00:00Z,2026-07-23T02:00:00Z,296c93e4672aa39391a786d10bcacac7,-225.27,184.0,11,2026-07-21T15:19:03.575849+00:00,2026,the-odds-api,odds_2026-07-21.csv|odds_historical.csv,repository_raw,odds_2026_07_21|odds_historical,5.5,-108.91,172.68,-109.73
2026-07-21,Seattle Storm,Minnesota Lynx,2026-07-22T19:10:00Z,2026-07-22T19:10:00Z,f7800d314f5d93772712ba995e0f9c9e,-421.27,321.36,11,2026-07-21T15:19:03.575734+00:00,2026,the-odds-api,odds_2026-07-21.csv|odds_historical.csv,repository_raw,odds_2026_07_21|odds_historical,9.27,-108.18,177.41,-110.55
2026-07-21,Washington Mystics,Las Vegas Aces,2026-07-22T23:30:00Z,2026-07-22T23:30:00Z,346fd6195f8bd0619193c6d3713369b7,-258.91,208.18,11,2026-07-21T15:19:03.575794+00:00,2026,the-odds-api,odds_2026-07-21.csv|odds_historical.csv,repository_raw,odds_2026_07_21|odds_historical,6.68,-112.09,162.5,-110.18
2026-07-22,Indiana Fever,Connecticut Sun,2026-07-23T00:00:00Z,2026-07-23T00:00:00Z,b24ebe70fbb0e573642f28bf6b003ff5,351.64,-470.45,11,2026-07-22T15:18:19.004142+00:00,2026,the-odds-api,odds_2026-07-22.csv|odds_historical.csv,repository_raw,odds_2026_07_22|odds_historical,-10.05,-107.64,178.14,-108.64
2026-07-22,Los Angeles Sparks,Phoenix Mercury,2026-07-22T19:00:00Z,2026-07-22T19:00:00Z,56af8faef87ceb6598a173fe8e747a37,65.45,-122.64,11,2026-07-22T15:18:19.003971+00:00,2026,the-odds-api,odds_2026-07-22.csv|odds_historical.csv,repository_raw,odds_2026_07_22|odds_historical,-1.45,-109.0,176.45,-110.91
2026-07-22,New York Liberty,Chicago Sky,2026-07-22T23:00:00Z,2026-07-22T23:00:00Z,02193940e2fe74c962cb912cb4cfd284,246.45,-310.27,11,2026-07-22T15:18:19.004047+00:00,2026,the-odds-api,odds_2026-07-22.csv|odds_historical.csv,repository_raw,odds_2026_07_22|odds_historical,-7.36,-111.36,179.14,-111.09
2026-07-22,Portland Fire,Dallas Wings,2026-07-23T02:00:00Z,2026-07-23T02:00:00Z,296c93e4672aa39391a786d10bcacac7,-225.36,184.18,11,2026-07-22T15:18:19.004190+00:00,2026,the-odds-api,odds_2026-07-22.csv|odds_historical.csv,repository_raw,odds_2026_07_22|odds_historical,5.36,-111.09,175.41,-110.55
2026-07-22,Seattle Storm,Minnesota Lynx,2026-07-22T19:10:00Z,2026-07-22T19:10:00Z,f7800d314f5d93772712ba995e0f9c9e,-497.36,367.18,11,2026-07-22T15:18:19.004016+00:00,2026,the-odds-api,odds_2026-07-22.csv|odds_historical.csv,repository_raw,odds_2026_07_22|odds_historical,10.45,-109.09,179.0,-109.91
2026-07-22,Washington Mystics,Las Vegas Aces,2026-07-22T23:30:00Z,2026-07-22T23:30:00Z,346fd6195f8bd0619193c6d3713369b7,-246.64,200.45,11,2026-07-22T15:18:19.004077+00:00,2026,the-odds-api,odds_2026-07-22.csv|odds_historical.csv,repository_raw,odds_2026_07_22|odds_historical,6.36,-110.91,165.45,-109.91
2026-07-23,Dallas Wings,Atlanta Dream,2026-07-30T00:00:00Z,2026-07-30T00:00:00Z,c01616be622aa0fcab0ac0351d05e264,104.0,-128.0,3,2026-07-23T15:26:13.792314+00:00,2026,the-odds-api,odds_2026-07-23.csv|odds_historical.csv,repository_raw,odds_2026_07_23|odds_historical,-1.5,-112.67,178.5,-109.33
2026-07-23,Las Vegas Aces,Portland Fire,2026-07-29T02:00:00Z,2026-07-29T02:00:00Z,606c87e74c7cc6048113e44a4f33506f,551.0,-849.0,7,2026-07-23T15:26:13.792278+00:00,2026,the-odds-api,odds_2026-07-23.csv|odds_historical.csv,repository_raw,odds_2026_07_23|odds_historical,-11.64,-109.0,175.0,-109.57
2026-07-23,Los Angeles Sparks,New York Liberty,2026-07-29T02:00:00Z,2026-07-29T02:00:00Z,fa632e2d144f67960024500509077a4a,-188.8,154.0,7,2026-07-23T15:26:13.792299+00:00,2026,the-odds-api,odds_2026-07-23.csv|odds_historical.csv,repository_raw,odds_2026_07_23|odds_historical,4.5,-112.86,184.5,-111.43
2026-07-23,Minnesota Lynx,Toronto Tempo,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z,786c1161bd8d7bbab01efa2e850df8bb,668.0,-1090.0,7,2026-07-23T15:26:13.792233+00:00,2026,the-odds-api,odds_2026-07-23.csv|odds_historical.csv,repository_raw,odds_2026_07_23|odds_historical,-14.5,-109.71,182.5,-110.0
2026-07-23,Phoenix Mercury,Golden State Valkyries,2026-07-30T02:00:00Z,2026-07-30T02:00:00Z,44c05d0bdf345dc1b2a2eef1bff78ce3,-217.25,176.0,6,2026-07-23T15:26:13.792333+00:00,2026,the-odds-api,odds_2026-07-23.csv|odds_historical.csv,repository_raw,odds_2026_07_23|odds_historical,5.5,-112.0,159.17,-111.17
2026-07-23,Seattle Storm,Indiana Fever,2026-07-29T01:30:00Z,2026-07-29T01:30:00Z,c2e520af9bd7e828a76959862d941068,-310.6,240.6,7,2026-07-23T15:26:13.792257+00:00,2026,the-odds-api,odds_2026-07-23.csv|odds_historical.csv,repository_raw,odds_2026_07_23|odds_historical,6.64,-107.29,181.64,-110.43
2026-07-23,Washington Mystics,Connecticut Sun,2026-07-28T23:30:00Z,2026-07-28T23:30:00Z,e4dc370d08264200533bf3816f82c622,170.2,-210.2,7,2026-07-23T15:26:13.792194+00:00,2026,the-odds-api,odds_2026-07-23.csv|odds_historical.csv,repository_raw,odds_2026_07_23|odds_historical,-5.64,-111.29,157.5,-109.83
2026-07-24,Dallas Wings,Atlanta Dream,2026-07-30T00:00:00Z,2026-07-30T00:00:00Z,c01616be622aa0fcab0ac0351d05e264,52.25,-124.75,7,2026-07-24T15:06:50.969336+00:00,2026,the-odds-api,odds_2026-07-24.csv|odds_historical.csv,repository_raw,odds_2026_07_24|odds_historical,-1.5,-110.0,178.93,-109.43
2026-07-24,Las Vegas Aces,Portland Fire,2026-07-29T02:00:00Z,2026-07-29T02:00:00Z,606c87e74c7cc6048113e44a4f33506f,536.6,-803.0,7,2026-07-24T15:06:50.969306+00:00,2026,the-odds-api,odds_2026-07-24.csv|odds_historical.csv,repository_raw,odds_2026_07_24|odds_historical,-11.79,-110.86,176.93,-112.43
2026-07-24,Los Angeles Sparks,New York Liberty,2026-07-29T02:00:00Z,2026-07-29T02:00:00Z,fa632e2d144f67960024500509077a4a,-183.8,150.0,7,2026-07-24T15:06:50.969322+00:00,2026,the-odds-api,odds_2026-07-24.csv|odds_historical.csv,repository_raw,odds_2026_07_24|odds_historical,4.5,-113.57,183.5,-109.43
2026-07-24,Minnesota Lynx,Toronto Tempo,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z,786c1161bd8d7bbab01efa2e850df8bb,734.0,-1271.0,7,2026-07-24T15:06:50.969274+00:00,2026,the-odds-api,odds_2026-07-24.csv|odds_historical.csv,repository_raw,odds_2026_07_24|odds_historical,-14.64,-111.43,183.79,-111.71
2026-07-24,Phoenix Mercury,Golden State Valkyries,2026-07-30T02:00:00Z,2026-07-30T02:00:00Z,44c05d0bdf345dc1b2a2eef1bff78ce3,-213.2,172.6,7,2026-07-24T15:06:50.969351+00:00,2026,the-odds-api,odds_2026-07-24.csv|odds_historical.csv,repository_raw,odds_2026_07_24|odds_historical,5.36,-111.14,156.5,-110.0
2026-07-24,Seattle Storm,Indiana Fever,2026-07-29T01:30:00Z,2026-07-29T01:30:00Z,c2e520af9bd7e828a76959862d941068,-327.6,251.6,7,2026-07-24T15:06:50.969290+00:00,2026,the-odds-api,odds_2026-07-24.csv|odds_historical.csv,repository_raw,odds_2026_07_24|odds_historical,6.64,-107.14,183.64,-111.29
2026-07-24,Washington Mystics,Connecticut Sun,2026-07-28T23:30:00Z,2026-07-28T23:30:00Z,e4dc370d08264200533bf3816f82c622,177.0,-220.4,7,2026-07-24T15:06:50.969244+00:00,2026,the-odds-api,odds_2026-07-24.csv|odds_historical.csv,repository_raw,odds_2026_07_24|odds_historical,-5.64,-112.71,156.79,-108.71
2026-07-25,Dallas Wings,Atlanta Dream,2026-07-30T00:00:00Z,2026-07-30T00:00:00Z,c01616be622aa0fcab0ac0351d05e264,51.25,-123.5,8,2026-07-25T14:43:18.206899+00:00,2026,the-odds-api,odds_2026-07-25.csv|odds_historical.csv,repository_raw,odds_2026_07_25|odds_historical,-1.5,-109.5,179.0,-109.5
2026-07-25,Las Vegas Aces,Portland Fire,2026-07-29T02:00:00Z,2026-07-29T02:00:00Z,606c87e74c7cc6048113e44a4f33506f,529.0,-787.0,8,2026-07-25T14:43:18.206861+00:00,2026,the-odds-api,odds_2026-07-25.csv|odds_historical.csv,repository_raw,odds_2026_07_25|odds_historical,-11.75,-110.75,177.25,-110.38
2026-07-25,Los Angeles Sparks,New York Liberty,2026-07-29T02:00:00Z,2026-07-29T02:00:00Z,fa632e2d144f67960024500509077a4a,-178.6,146.2,8,2026-07-25T14:43:18.206881+00:00,2026,the-odds-api,odds_2026-07-25.csv|odds_historical.csv,repository_raw,odds_2026_07_25|odds_historical,4.5,-112.5,183.5,-108.88
2026-07-25,Minnesota Lynx,Toronto Tempo,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z,786c1161bd8d7bbab01efa2e850df8bb,754.0,-1331.0,8,2026-07-25T14:43:18.206817+00:00,2026,the-odds-api,odds_2026-07-25.csv|odds_historical.csv,repository_raw,odds_2026_07_25|odds_historical,-14.62,-111.25,184.12,-111.25
2026-07-25,Phoenix Mercury,Golden State Valkyries,2026-07-30T02:00:00Z,2026-07-30T02:00:00Z,44c05d0bdf345dc1b2a2eef1bff78ce3,-212.8,172.2,8,2026-07-25T14:43:18.206919+00:00,2026,the-odds-api,odds_2026-07-25.csv|odds_historical.csv,repository_raw,odds_2026_07_25|odds_historical,5.38,-111.0,156.25,-108.12
2026-07-25,Seattle Storm,Indiana Fever,2026-07-29T01:30:00Z,2026-07-29T01:30:00Z,c2e520af9bd7e828a76959862d941068,-320.4,246.6,8,2026-07-25T14:43:18.206841+00:00,2026,the-odds-api,odds_2026-07-25.csv|odds_historical.csv,repository_raw,odds_2026_07_25|odds_historical,6.62,-108.38,183.69,-111.75
2026-07-25,Washington Mystics,Connecticut Sun,2026-07-28T23:30:00Z,2026-07-28T23:30:00Z,e4dc370d08264200533bf3816f82c622,186.25,-232.5,8,2026-07-25T14:43:18.206779+00:00,2026,the-odds-api,odds_2026-07-25.csv|odds_historical.csv,repository_raw,odds_2026_07_25|odds_historical,-5.38,-113.5,156.5,-108.38
2026-07-26,Dallas Wings,Atlanta Dream,2026-07-30T00:00:00Z,2026-07-30T00:00:00Z,c01616be622aa0fcab0ac0351d05e264,64.4,-126.2,9,2026-07-26T14:45:44.845244+00:00,2026,the-odds-api,odds_2026-07-26.csv|odds_historical.csv,repository_raw,odds_2026_07_26|odds_historical,-1.61,-109.78,179.28,-110.0
2026-07-26,Las Vegas Aces,Portland Fire,2026-07-29T02:00:00Z,2026-07-29T02:00:00Z,606c87e74c7cc6048113e44a4f33506f,535.83,-797.5,10,2026-07-26T14:45:44.845202+00:00,2026,the-odds-api,odds_2026-07-26.csv|odds_historical.csv,repository_raw,odds_2026_07_26|odds_historical,-11.8,-110.6,177.2,-110.3
2026-07-26,Los Angeles Sparks,New York Liberty,2026-07-29T02:00:00Z,2026-07-29T02:00:00Z,fa632e2d144f67960024500509077a4a,-178.33,146.33,10,2026-07-26T14:45:44.845221+00:00,2026,the-odds-api,odds_2026-07-26.csv|odds_historical.csv,repository_raw,odds_2026_07_26|odds_historical,4.5,-112.0,183.5,-108.6
2026-07-26,Minnesota Lynx,Toronto Tempo,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z,786c1161bd8d7bbab01efa2e850df8bb,811.67,-1442.5,10,2026-07-26T14:45:44.845163+00:00,2026,the-odds-api,odds_2026-07-26.csv|odds_historical.csv,repository_raw,odds_2026_07_26|odds_historical,-14.7,-110.6,183.95,-111.7
2026-07-26,Phoenix Mercury,Golden State Valkyries,2026-07-30T02:00:00Z,2026-07-30T02:00:00Z,44c05d0bdf345dc1b2a2eef1bff78ce3,-211.8,171.4,9,2026-07-26T14:45:44.845260+00:00,2026,the-odds-api,odds_2026-07-26.csv|odds_historical.csv,repository_raw,odds_2026_07_26|odds_historical,5.39,-110.89,156.11,-108.33
2026-07-26,Seattle Storm,Indiana Fever,2026-07-29T01:30:00Z,2026-07-29T01:30:00Z,c2e520af9bd7e828a76959862d941068,-320.33,247.17,10,2026-07-26T14:45:44.845183+00:00,2026,the-odds-api,odds_2026-07-26.csv|odds_historical.csv,repository_raw,odds_2026_07_26|odds_historical,6.6,-105.7,183.7,-111.7
2026-07-26,Washington Mystics,Connecticut Sun,2026-07-28T23:30:00Z,2026-07-28T23:30:00Z,e4dc370d08264200533bf3816f82c622,178.83,-221.67,10,2026-07-26T14:45:44.845131+00:00,2026,the-odds-api,odds_2026-07-26.csv|odds_historical.csv,repository_raw,odds_2026_07_26|odds_historical,-5.25,-113.0,156.5,-108.2
2026-07-27,Dallas Wings,Atlanta Dream,2026-07-30T00:00:00Z,2026-07-30T00:00:00Z,c01616be622aa0fcab0ac0351d05e264,81.1,-122.0,10,2026-07-27T16:53:49.590617+00:00,2026,the-odds-api,odds_2026-07-27.csv|odds_historical.csv|odds_today.csv,repository_raw,odds_2026_07_27|odds_historical|odds_today,-1.5,-110.5,179.5,-109.8
2026-07-27,Las Vegas Aces,Portland Fire,2026-07-29T02:00:00Z,2026-07-29T02:00:00Z,606c87e74c7cc6048113e44a4f33506f,466.0,-660.55,11,2026-07-27T16:53:49.590577+00:00,2026,the-odds-api,odds_2026-07-27.csv|odds_historical.csv|odds_today.csv,repository_raw,odds_2026_07_27|odds_historical|odds_today,-11.55,-107.64,178.0,-111.09
2026-07-27,Los Angeles Sparks,New York Liberty,2026-07-29T02:00:00Z,2026-07-29T02:00:00Z,fa632e2d144f67960024500509077a4a,-175.73,146.91,11,2026-07-27T16:53:49.590598+00:00,2026,the-odds-api,odds_2026-07-27.csv|odds_historical.csv|odds_today.csv,repository_raw,odds_2026_07_27|odds_historical|odds_today,4.18,-108.55,183.5,-109.18
2026-07-27,Minnesota Lynx,Toronto Tempo,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z,786c1161bd8d7bbab01efa2e850df8bb,741.18,-1259.0,11,2026-07-27T16:53:49.590533+00:00,2026,the-odds-api,odds_2026-07-27.csv|odds_historical.csv|odds_today.csv,repository_raw,odds_2026_07_27|odds_historical|odds_today,-14.68,-109.64,184.18,-110.64
2026-07-27,Phoenix Mercury,Golden State Valkyries,2026-07-30T02:00:00Z,2026-07-30T02:00:00Z,44c05d0bdf345dc1b2a2eef1bff78ce3,-213.7,175.4,10,2026-07-27T16:53:49.590636+00:00,2026,the-odds-api,odds_2026-07-27.csv|odds_historical.csv|odds_today.csv,repository_raw,odds_2026_07_27|odds_historical|odds_today,5.5,-109.0,156.0,-107.9
2026-07-27,Seattle Storm,Indiana Fever,2026-07-29T01:30:00Z,2026-07-29T01:30:00Z,c2e520af9bd7e828a76959862d941068,-350.18,274.36,11,2026-07-27T16:53:49.590555+00:00,2026,the-odds-api,odds_2026-07-27.csv|odds_historical.csv|odds_today.csv,repository_raw,odds_2026_07_27|odds_historical|odds_today,8.32,-109.45,184.18,-111.64
2026-07-27,Washington Mystics,Connecticut Sun,2026-07-28T23:30:00Z,2026-07-28T23:30:00Z,e4dc370d08264200533bf3816f82c622,171.45,-207.36,11,2026-07-27T16:53:49.590496+00:00,2026,the-odds-api,odds_2026-07-27.csv|odds_historical.csv|odds_today.csv,repository_raw,odds_2026_07_27|odds_historical|odds_today,-5.36,-109.36,156.59,-109.18
