game_date,game_id,status,is_final,in_progress,home_team,away_team,home_score,away_score,actual_spread,actual_total,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,posted_spread,posted_total,venue,attendance,scraped_at
2026-07-12,401857060,STATUS_FINAL,True,False,Toronto Tempo,New York Liberty,93,91,2,184,24.0,23.0,33.0,13.0,19.0,20.0,25.0,27.0,,,Bell Centre,12724,2026-07-13T11:34:30.410518
2026-07-12,401857061,STATUS_FINAL,True,False,Washington Mystics,Seattle Storm,84,79,5,163,18.0,22.0,24.0,20.0,24.0,21.0,23.0,11.0,,,CareFirst Arena,4200,2026-07-13T11:34:30.410535
2026-07-12,401857062,STATUS_FINAL,True,False,Dallas Wings,Chicago Sky,96,91,5,187,26.0,20.0,20.0,30.0,20.0,20.0,33.0,18.0,,,American Airlines Center,13236,2026-07-13T11:34:30.410543
2026-07-13,401857063,STATUS_FINAL,True,False,Las Vegas Aces,Indiana Fever,75,109,-34,184,22.0,26.0,16.0,11.0,31.0,28.0,21.0,29.0,,,Michelob ULTRA Arena,10513,2026-07-13T11:34:30.410549
