game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,yes_price,no_price,num_books,sportsbooks,odds_type,game_time,home_team,away_team,source,scraped_at
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Jonquel Jones,,,Indiana Fever @ New York Liberty,,player_rebounds,reb,9.5,102.0,-136.0,,,1,fanduel,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Breanna Stewart,,,Indiana Fever @ New York Liberty,,player_rebounds_assists,ra,11.5,-132.5,-1.5,,,2,"draftkings,fanduel",sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Aliyah Boston,,,Indiana Fever @ New York Liberty,,player_rebounds_assists,ra,11.5,-138.0,104.0,,,1,fanduel,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Caitlin Clark,,,Indiana Fever @ New York Liberty,,player_rebounds_assists,ra,13.5,-2.5,-131.0,,,2,"draftkings,fanduel",sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Kelsey Mitchell,,,Indiana Fever @ New York Liberty,,player_rebounds_assists,ra,4.5,118.0,-158.0,,,1,fanduel,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Jonquel Jones,,,Indiana Fever @ New York Liberty,,player_rebounds_assists,ra,11.5,-116.5,-115.0,,,2,"draftkings,fanduel",sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Sabrina Ionescu,,,Indiana Fever @ New York Liberty,,player_rebounds_assists,ra,9.5,-127.0,-106.0,,,2,"draftkings,fanduel",sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Breanna Stewart,,,Indiana Fever @ New York Liberty,,player_threes,threes,0.5,-220.0,160.0,,,2,"draftkings,fanduel",sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Rebecca Allen,,,Indiana Fever @ New York Liberty,,player_threes,threes,1.5,147.5,-201.0,,,2,"draftkings,fanduel",sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Aliyah Boston,,,Indiana Fever @ New York Liberty,,player_threes,threes,0.5,-218.0,159.0,,,2,"draftkings,fanduel",sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Caitlin Clark,,,Indiana Fever @ New York Liberty,,player_threes,threes,2.5,-177.5,130.5,,,2,"draftkings,fanduel",sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Kelsey Mitchell,,,Indiana Fever @ New York Liberty,,player_threes,threes,3.5,132.0,-178.0,,,1,fanduel,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Jonquel Jones,,,Indiana Fever @ New York Liberty,,player_threes,threes,1.5,-122.0,-109.0,,,2,"draftkings,fanduel",sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Sophie Cunningham,,,Indiana Fever @ New York Liberty,,player_threes,threes,1.5,122.0,-164.0,,,2,"draftkings,fanduel",sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Sabrina Ionescu,,,Indiana Fever @ New York Liberty,,player_threes,threes,2.5,110.0,-148.0,,,2,"draftkings,fanduel",sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Caitlin Clark,,,Indiana Fever @ New York Liberty,,player_assists,ast,9.5,105.0,-143.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Pauline Astier,,,Indiana Fever @ New York Liberty,,player_assists,ast,2.5,-136.0,100.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Kelsey Mitchell,,,Indiana Fever @ New York Liberty,,player_points,pts,24.5,-125.0,-106.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Makayla Timpson,,,Indiana Fever @ New York Liberty,,player_points,pts,8.5,-104.0,-127.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Rebecca Allen,,,Indiana Fever @ New York Liberty,,player_points,pts,7.5,-108.0,-123.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Sophie Cunningham,,,Indiana Fever @ New York Liberty,,player_points,pts,7.5,-103.0,-129.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Pauline Astier,,,Indiana Fever @ New York Liberty,,player_points,pts,7.5,103.0,-137.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Kelsey Mitchell,,,Indiana Fever @ New York Liberty,,player_points_assists,pa,27.5,-113.0,-120.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Breanna Stewart,,,Indiana Fever @ New York Liberty,,player_points_assists,pa,26.5,-107.0,-127.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Aliyah Boston,,,Indiana Fever @ New York Liberty,,player_points_assists,pa,18.5,-131.0,-104.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Pauline Astier,,,Indiana Fever @ New York Liberty,,player_points_assists,pa,9.5,-132.0,-103.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Rebecca Allen,,,Indiana Fever @ New York Liberty,,player_points_assists,pa,8.5,-103.0,-132.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Kelsey Mitchell,,,Indiana Fever @ New York Liberty,,player_points_rebounds,pr,26.5,-128.0,-106.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Jonquel Jones,,,Indiana Fever @ New York Liberty,,player_points_rebounds,pr,24.5,-105.0,-130.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Rebecca Allen,,,Indiana Fever @ New York Liberty,,player_points_rebounds,pr,10.5,-105.0,-129.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Pauline Astier,,,Indiana Fever @ New York Liberty,,player_points_rebounds,pr,9.5,102.0,-139.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Caitlin Clark,,,Indiana Fever @ New York Liberty,,player_points_rebounds_assists,pra,37.5,-113.0,-120.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Kelsey Mitchell,,,Indiana Fever @ New York Liberty,,player_points_rebounds_assists,pra,29.5,-114.0,-119.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Pauline Astier,,,Indiana Fever @ New York Liberty,,player_points_rebounds_assists,pra,11.5,-129.0,-105.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Rebecca Allen,,,Indiana Fever @ New York Liberty,,player_points_rebounds_assists,pra,11.5,100.0,-136.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Jonquel Jones,,,Indiana Fever @ New York Liberty,,player_rebounds,reb,8.5,-142.0,104.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
2026-08-22,a05ae0cd5516fbbcdd9fda35e698f70d,Caitlin Clark,,,Indiana Fever @ New York Liberty,,player_rebounds,reb,4.5,113.0,-154.0,,,1,draftkings,sportsbook,2026-08-22T23:00:00Z,New York Liberty,Indiana Fever,the-odds-api,2026-08-22T11:00:23.133099+00:00
