player,team,opp,pos,stat,season_avg,pred,low,high,range,line,over_price,under_price,yes_price,no_price,edge,signal,conf,model_prob,implied_prob,ev,ev_pct,kelly_frac,injury_status,market_status,is_active,filter_reason,reasoning,game,home_team,away_team,last5_vals,last5_opps,last5_hit,last10_hit,h2h_last5,opp_rank,role_score,minutes_trend,points_trend,intel_source
Natisha Hiedeman,nan,Indiana Fever @ Seattle Storm,nan,PTS,15.0,9.1,5.6,12.6,5.6-12.6,14.5,-134.0,100.0,,,-5.4,UNDER,HIGH,0.6454,0.5,0.2908,29.1,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 94.8, minutes STABLE, points STABLE.",Indiana Fever @ Seattle Storm,Seattle Storm,Indiana Fever,"[7.8, 10.9, 10.0, 9.1, 8.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[10.4, 9.5, 8.7, 7.8, 10.9]",4,94.8,STABLE,STABLE,wnba_player_intelligence
Dominique Malonga,nan,Indiana Fever @ Seattle Storm,nan,PTS,15.6,9.8,6.3,13.3,6.3-13.3,16.5,-128.0,-105.0,,,-6.7,UNDER,HIGH,0.66,0.5122,0.2886,28.9,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 83.5, minutes STABLE, points STABLE.",Indiana Fever @ Seattle Storm,Seattle Storm,Indiana Fever,"[8.5, 11.6, 10.7, 9.8, 8.9]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[11.2, 10.2, 9.4, 8.5, 11.6]",4,83.5,STABLE,STABLE,wnba_player_intelligence
Aliyah Boston,nan,Indiana Fever @ Seattle Storm,nan,PTS,16.2,6.5,3.0,10.0,3.0-10.0,14.5,-125.33,-105.33,,,-8.0,UNDER,HIGH,0.66,0.513,0.2866,28.7,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 76.0, minutes DOWN, points DOWN.",Indiana Fever @ Seattle Storm,Seattle Storm,Indiana Fever,"[5.6, 4.7, 7.8, 7.0, 6.0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[8.3, 7.4, 6.5, 5.6, 4.7]",4,76.0,DOWN,DOWN,wnba_player_intelligence
Alyssa Thomas,nan,Golden State Valkyries @ Phoenix Mercury,nan,PTS,13.8,8.2,4.7,11.7,4.7-11.7,13.5,-130.0,100.0,,,-5.3,UNDER,HIGH,0.6428,0.5,0.2856,28.6,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 100.0, minutes STABLE, points STABLE.",Golden State Valkyries @ Phoenix Mercury,Phoenix Mercury,Golden State Valkyries,"[8.6, 7.7, 6.8, 10.0, 9.1]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[6.4, 9.5, 8.6, 7.7, 6.8]",2,100.0,STABLE,STABLE,wnba_player_intelligence
Carla Leite,nan,Portland Fire @ Las Vegas Aces,nan,3PM,0.6,-3.8,-7.3,-0.3,-7.3--0.3,0.5,-145.0,108.0,,,-4.3,UNDER,HIGH,0.6168,0.4808,0.2829,28.3,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 88.5, minutes UP, points STABLE.",Portland Fire @ Las Vegas Aces,Las Vegas Aces,Portland Fire,"[0, 0, 0, 0, 0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[0, 0, 0, 0, 0]",11,88.5,UP,STABLE,wnba_player_intelligence
Rhyne Howard,nan,Atlanta Dream @ Dallas Wings,nan,PTS,16.4,7.4,3.9,10.9,3.9-10.9,17.5,-122.0,-106.0,,,-10.1,UNDER,HIGH,0.66,0.5146,0.2826,28.3,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 100.0, minutes STABLE, points DOWN.",Atlanta Dream @ Dallas Wings,Dallas Wings,Atlanta Dream,"[7.0, 6.1, 9.2, 8.3, 7.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[7.4, 6.5, 5.6, 8.8, 7.9]",14,100.0,STABLE,DOWN,wnba_player_intelligence
Marina Mabrey,nan,Toronto Tempo @ Minnesota Lynx,nan,PR,24.4,17.5,14.0,21.0,14.0-21.0,24.5,-128.0,-106.0,,,-7.0,UNDER,HIGH,0.66,0.5146,0.2826,28.3,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 94.1, minutes STABLE, points STABLE.",Toronto Tempo @ Minnesota Lynx,Minnesota Lynx,Toronto Tempo,"[19.3, 18.4, 17.5, 16.6, 15.7]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[19.3, 18.4, 17.5, 16.6, 15.7]",1,94.1,STABLE,STABLE,wnba_player_intelligence
Veronica Burton,nan,Golden State Valkyries @ Phoenix Mercury,nan,PTS,12.0,4.8,1.3,8.3,1.3-8.3,11.5,-122.0,-106.0,,,-6.7,UNDER,HIGH,0.66,0.5146,0.2826,28.3,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 91.2, minutes STABLE, points STABLE.",Golden State Valkyries @ Phoenix Mercury,Phoenix Mercury,Golden State Valkyries,"[5.2, 4.3, 3.4, 6.6, 5.7]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[3.0, 6.2, 5.2, 4.3, 3.4]",2,91.2,STABLE,STABLE,wnba_player_intelligence
Breanna Stewart,nan,New York Liberty @ Los Angeles Sparks,nan,PTS,20.0,15.0,11.5,18.5,11.5-18.5,21.5,-122.0,-106.0,,,-6.5,UNDER,HIGH,0.66,0.5146,0.2826,28.3,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 100.0, minutes STABLE, points STABLE.",New York Liberty @ Los Angeles Sparks,Los Angeles Sparks,New York Liberty,"[16.4, 15.4, 14.6, 13.7, 16.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[16.4, 15.4, 14.6, 13.7, 16.8]",10,100.0,STABLE,STABLE,wnba_player_intelligence
Jonquel Jones,nan,New York Liberty @ Los Angeles Sparks,nan,PTS,14.5,8.2,4.7,11.7,4.7-11.7,14.5,-122.0,-106.0,,,-6.3,UNDER,HIGH,0.66,0.5146,0.2826,28.3,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 92.0, minutes STABLE, points STABLE.",New York Liberty @ Los Angeles Sparks,Los Angeles Sparks,New York Liberty,"[6.4, 9.5, 8.6, 7.7, 6.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[6.4, 9.5, 8.6, 7.7, 6.8]",10,92.0,STABLE,STABLE,wnba_player_intelligence
Sophie Cunningham,nan,Indiana Fever @ Seattle Storm,nan,PR,11.4,4.8,1.3,8.3,1.3-8.3,10.5,-130.0,-104.0,,,-5.7,UNDER,HIGH,0.6532,0.5098,0.2813,28.1,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.5, minutes STABLE, points STABLE.",Indiana Fever @ Seattle Storm,Seattle Storm,Indiana Fever,"[6.2, 5.2, 4.3, 3.4, 6.6]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[4.8, 3.9, 3.0, 6.2, 5.2]",4,77.5,STABLE,STABLE,wnba_player_intelligence
Aliyah Boston,nan,Indiana Fever @ Seattle Storm,nan,PA,19.0,9.2,5.7,12.7,5.7-12.7,17.5,-126.0,-107.0,,,-8.3,UNDER,HIGH,0.66,0.5169,0.2768,27.7,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 76.0, minutes DOWN, points DOWN.",Indiana Fever @ Seattle Storm,Seattle Storm,Indiana Fever,"[8.8, 7.8, 11.0, 10.1, 9.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[7.4, 10.5, 9.6, 8.8, 7.8]",4,76.0,DOWN,DOWN,wnba_player_intelligence
Natisha Hiedeman,nan,Indiana Fever @ Seattle Storm,nan,PR,17.6,11.4,7.9,14.9,7.9-14.9,17.5,-127.0,-107.0,,,-6.1,UNDER,HIGH,0.66,0.5169,0.2768,27.7,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 94.8, minutes STABLE, points STABLE.",Indiana Fever @ Seattle Storm,Seattle Storm,Indiana Fever,"[10.1, 13.2, 12.3, 11.4, 10.5]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[12.8, 11.8, 11.0, 10.1, 13.2]",4,94.8,STABLE,STABLE,wnba_player_intelligence
Dominique Malonga,nan,Indiana Fever @ Seattle Storm,nan,PR,24.2,19.6,16.1,23.1,16.1-23.1,26.5,-124.5,-107.5,,,-6.9,UNDER,HIGH,0.66,0.5181,0.274,27.4,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 83.5, minutes STABLE, points STABLE.",Indiana Fever @ Seattle Storm,Seattle Storm,Indiana Fever,"[18.2, 21.4, 20.5, 19.6, 18.7]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[21.0, 20.1, 19.2, 18.2, 21.4]",4,83.5,STABLE,STABLE,wnba_player_intelligence
Marina Mabrey,nan,Toronto Tempo @ Minnesota Lynx,nan,PA,24.6,18.1,14.6,21.6,14.6-21.6,24.5,-125.0,-107.5,,,-6.4,UNDER,HIGH,0.66,0.5181,0.274,27.4,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 94.1, minutes STABLE, points STABLE.",Toronto Tempo @ Minnesota Lynx,Minnesota Lynx,Toronto Tempo,"[16.3, 19.5, 18.6, 17.7, 16.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[16.3, 19.5, 18.6, 17.7, 16.8]",1,94.1,STABLE,STABLE,wnba_player_intelligence
Breanna Stewart,nan,New York Liberty @ Los Angeles Sparks,nan,PR,28.6,24.2,20.7,27.7,20.7-27.7,30.5,-122.0,-108.0,,,-6.3,UNDER,HIGH,0.66,0.5192,0.2711,27.1,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 100.0, minutes STABLE, points STABLE.",New York Liberty @ Los Angeles Sparks,Los Angeles Sparks,New York Liberty,"[25.6, 24.6, 23.8, 22.8, 26.0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[25.6, 24.6, 23.8, 22.8, 26.0]",10,100.0,STABLE,STABLE,wnba_player_intelligence
Allisha Gray,nan,Atlanta Dream @ Dallas Wings,nan,PRA,23.2,18.8,15.3,22.3,15.3-22.3,24.5,-125.0,-106.0,,,-5.7,UNDER,HIGH,0.6532,0.5146,0.2694,26.9,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 97.4, minutes STABLE, points UP.",Atlanta Dream @ Dallas Wings,Dallas Wings,Atlanta Dream,"[17.9, 17.0, 20.2, 19.2, 18.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[18.4, 17.4, 20.6, 19.7, 18.8]",14,97.4,STABLE,UP,wnba_player_intelligence
Jessica Shepard,nan,Atlanta Dream @ Dallas Wings,nan,PTS,14.3,8.3,4.8,11.8,4.8-11.8,13.5,-128.0,-102.0,,,-5.2,UNDER,HIGH,0.6402,0.505,0.2678,26.8,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 100.0, minutes STABLE, points STABLE.",Atlanta Dream @ Dallas Wings,Dallas Wings,Atlanta Dream,"[7.0, 10.1, 9.2, 8.3, 7.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[7.4, 6.5, 9.7, 8.8, 7.9]",14,100.0,STABLE,STABLE,wnba_player_intelligence
