game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,yes_price,no_price,num_books,odds_type,game_time,home_team,away_team,source,scraped_at
2026-07-26,e4dc370d08264200533bf3816f82c622,Shakira Austin,,,Connecticut Sun @ Washington Mystics,,player_assists,ast,2.5,140.33,-188.67,,,3,sportsbook,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,the-odds-api,2026-07-26T14:45:49.522456+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Brittney Griner,,,Connecticut Sun @ Washington Mystics,,player_assists,ast,2.5,-105.67,-125.0,,,3,sportsbook,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,the-odds-api,2026-07-26T14:45:49.522456+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Leïla Lacan,,,Connecticut Sun @ Washington Mystics,,player_assists,ast,4.5,-110.75,-120.0,,,4,sportsbook,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,the-odds-api,2026-07-26T14:45:49.522456+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Sonia Citron,,,Connecticut Sun @ Washington Mystics,,player_assists,ast,3.5,-147.75,111.5,,,4,sportsbook,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,the-odds-api,2026-07-26T14:45:49.522456+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Leïla Lacan,,,Connecticut Sun @ Washington Mystics,,player_points,pts,11.5,-129.75,-101.75,,,4,sportsbook,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,the-odds-api,2026-07-26T14:45:49.522456+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Brittney Griner,,,Connecticut Sun @ Washington Mystics,,player_points,pts,12.5,-122.75,-106.75,,,4,sportsbook,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,the-odds-api,2026-07-26T14:45:49.522456+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Shakira Austin,,,Connecticut Sun @ Washington Mystics,,player_points,pts,15.5,-110.75,-119.75,,,4,sportsbook,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,the-odds-api,2026-07-26T14:45:49.522456+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Kiki Iriafen,,,Connecticut Sun @ Washington Mystics,,player_points,pts,13.5,-107.25,-122.25,,,4,sportsbook,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,the-odds-api,2026-07-26T14:45:49.522456+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Sonia Citron,,,Connecticut Sun @ Washington Mystics,,player_points,pts,16.5,-106.0,-124.0,,,4,sportsbook,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,the-odds-api,2026-07-26T14:45:49.522456+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Shakira Austin,,,Connecticut Sun @ Washington Mystics,,player_points_assists,pa,17.5,-122.0,-10.5,,,2,sportsbook,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,the-odds-api,2026-07-26T14:45:49.522456+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Leïla Lacan,,,Connecticut Sun @ Washington Mystics,,player_points_assists,pa,16.5,-119.0,-112.5,,,2,sportsbook,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,the-odds-api,2026-07-26T14:45:49.522456+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Brittney Griner,,,Connecticut Sun @ Washington Mystics,,player_points_assists,pa,15.5,-113.5,-118.0,,,2,sportsbook,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,the-odds-api,2026-07-26T14:45:49.522456+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Sonia Citron,,,Connecticut Sun @ Washington Mystics,,player_points_assists,pa,20.5,-109.0,-123.5,,,2,sportsbook,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,the-odds-api,2026-07-26T14:45:49.522456+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Brittney Griner,,,Connecticut Sun @ Washington Mystics,,player_points_rebounds,pr,17.5,-132.0,100.0,,,1,sportsbook,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,the-odds-api,2026-07-26T14:45:49.522456+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Sonia Citron,,,Connecticut Sun @ Washington Mystics,,player_points_rebounds,pr,19.5,-114.0,-117.5,,,2,sportsbook,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,the-odds-api,2026-07-26T14:45:49.522456+00:00
