game_date,team,player,player_id,position,status,severity,injury_type,detail,return_date,is_out,source,scraped_at
2026-08-04,Toronto Tempo,Marina Mabrey,,,Questionable,QUESTIONABLE,Injury/Illness - Neck; Injury,Injury/Illness - Neck; Injury; matchup=(ET) TOR@GSV; game_time=10:00,,False,official_wnba_pdf,2026-08-04T15:40:37.585710+00:00
2026-08-04,Toronto Tempo,Aneesah Morrow,,,Probable,PROBABLE,,; matchup=(ET) TOR@GSV; game_time=10:00,,False,official_wnba_pdf,2026-08-04T15:40:37.585710+00:00
2026-08-04,Toronto Tempo,Brittney Sykes,,,Out,OUT,Injury/Illness - Left Foot; Injury,Injury/Illness - Left Foot; Injury; matchup=(ET) TOR@GSV; game_time=10:00,,True,official_wnba_pdf,2026-08-04T15:40:37.585710+00:00
