game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,yes_price,no_price,num_books,odds_type,game_time,home_team,away_team,source,scraped_at
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Alyssa Thomas,,,Phoenix Mercury @ Washington Mystics,,player_assists,ast,9.5,-159.0,116.0,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Sonia Citron,,,Phoenix Mercury @ Washington Mystics,,player_assists,ast,6.5,110.0,-146.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kelsey Plum,,,Phoenix Mercury @ Washington Mystics,,player_assists,ast,4.5,-6.0,-130.0,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Sonia Citron,,,Phoenix Mercury @ Washington Mystics,,player_points,pts,12.5,108.0,-140.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Michaela Onyenwere,,,Phoenix Mercury @ Washington Mystics,,player_points,pts,11.5,-10.0,-120.0,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,DeWanna Bonner,,,Phoenix Mercury @ Washington Mystics,,player_points,pts,10.5,-3.0,-128.5,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kiki Iriafen,,,Phoenix Mercury @ Washington Mystics,,player_points,pts,11.5,-104.0,-125.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Alyssa Thomas,,,Phoenix Mercury @ Washington Mystics,,player_points,pts,16.5,-118.0,-110.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kelsey Plum,,,Phoenix Mercury @ Washington Mystics,,player_points,pts,14.5,-135.0,104.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Shakira Austin,,,Phoenix Mercury @ Washington Mystics,,player_points,pts,21.5,-131.0,-1.5,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kahleah Copper,,,Phoenix Mercury @ Washington Mystics,,player_points,pts,20.5,-104.5,-125.0,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Sonia Citron,,,Phoenix Mercury @ Washington Mystics,,player_rebounds,reb,3.5,-150.5,9.5,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,DeWanna Bonner,,,Phoenix Mercury @ Washington Mystics,,player_rebounds,reb,3.5,-138.5,2.0,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Alyssa Thomas,,,Phoenix Mercury @ Washington Mystics,,player_rebounds,reb,10.5,130.0,-174.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kiki Iriafen,,,Phoenix Mercury @ Washington Mystics,,player_rebounds,reb,6.5,-121.0,-15.0,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kelsey Plum,,,Phoenix Mercury @ Washington Mystics,,player_rebounds,reb,4.5,137.5,-190.0,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kahleah Copper,,,Phoenix Mercury @ Washington Mystics,,player_rebounds,reb,1.5,-174.0,130.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Shakira Austin,,,Phoenix Mercury @ Washington Mystics,,player_rebounds,reb,13.5,102.5,-138.5,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Michaela Onyenwere,,,Phoenix Mercury @ Washington Mystics,,player_threes,threes,2.5,-118.5,-114.0,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kahleah Copper,,,Phoenix Mercury @ Washington Mystics,,player_threes,threes,1.5,-232.5,169.0,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,DeWanna Bonner,,,Phoenix Mercury @ Washington Mystics,,player_threes,threes,1.5,-133.0,-4.0,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Sonia Citron,,,Phoenix Mercury @ Washington Mystics,,player_threes,threes,1.5,-149.5,110.5,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kelsey Plum,,,Phoenix Mercury @ Washington Mystics,,player_threes,threes,1.5,-191.5,141.0,,,2,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Sonia Citron,,,Phoenix Mercury @ Washington Mystics,,player_assists,ast,5.5,-195.0,140.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Alyssa Thomas,,,Phoenix Mercury @ Washington Mystics,,player_points,pts,17.5,-120.0,-115.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kelsey Plum,,,Phoenix Mercury @ Washington Mystics,,player_points,pts,13.5,-135.0,100.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Sonia Citron,,,Phoenix Mercury @ Washington Mystics,,player_points,pts,11.5,-110.0,-120.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kiki Iriafen,,,Phoenix Mercury @ Washington Mystics,,player_points,pts,10.5,-120.0,-115.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Alyssa Thomas,,,Phoenix Mercury @ Washington Mystics,,player_points_assists,pa,27.5,-125.0,-110.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Shakira Austin,,,Phoenix Mercury @ Washington Mystics,,player_points_assists,pa,24.5,-115.0,-125.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kahleah Copper,,,Phoenix Mercury @ Washington Mystics,,player_points_assists,pa,22.5,-125.0,-110.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kelsey Plum,,,Phoenix Mercury @ Washington Mystics,,player_points_assists,pa,18.5,-115.0,-120.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Sonia Citron,,,Phoenix Mercury @ Washington Mystics,,player_points_assists,pa,17.5,-120.0,-115.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kiki Iriafen,,,Phoenix Mercury @ Washington Mystics,,player_points_assists,pa,11.5,-120.0,-115.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Shakira Austin,,,Phoenix Mercury @ Washington Mystics,,player_points_rebounds,pr,35.5,-105.0,-130.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Alyssa Thomas,,,Phoenix Mercury @ Washington Mystics,,player_points_rebounds,pr,27.5,-115.0,-120.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kahleah Copper,,,Phoenix Mercury @ Washington Mystics,,player_points_rebounds,pr,22.5,-110.0,-125.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kelsey Plum,,,Phoenix Mercury @ Washington Mystics,,player_points_rebounds,pr,18.5,-105.0,-130.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kiki Iriafen,,,Phoenix Mercury @ Washington Mystics,,player_points_rebounds,pr,17.5,-110.0,-125.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Sonia Citron,,,Phoenix Mercury @ Washington Mystics,,player_points_rebounds,pr,15.5,-105.0,-130.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,DeWanna Bonner,,,Phoenix Mercury @ Washington Mystics,,player_points_rebounds,pr,14.5,-105.0,-135.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Alyssa Thomas,,,Phoenix Mercury @ Washington Mystics,,player_points_rebounds_assists,pra,37.5,-125.0,-110.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Shakira Austin,,,Phoenix Mercury @ Washington Mystics,,player_points_rebounds_assists,pra,37.5,-125.0,-110.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kahleah Copper,,,Phoenix Mercury @ Washington Mystics,,player_points_rebounds_assists,pra,24.5,-125.0,-110.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kelsey Plum,,,Phoenix Mercury @ Washington Mystics,,player_points_rebounds_assists,pra,22.5,-125.0,-115.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Sonia Citron,,,Phoenix Mercury @ Washington Mystics,,player_points_rebounds_assists,pra,21.5,-110.0,-125.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kiki Iriafen,,,Phoenix Mercury @ Washington Mystics,,player_points_rebounds_assists,pra,18.5,-105.0,-130.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Alyssa Thomas,,,Phoenix Mercury @ Washington Mystics,,player_rebounds,reb,9.5,-160.0,115.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Lauren Betts,,,Phoenix Mercury @ Washington Mystics,,player_rebounds,reb,8.5,120.0,-165.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Alyssa Thomas,,,Phoenix Mercury @ Washington Mystics,,player_rebounds_assists,ra,20.5,105.0,-145.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Shakira Austin,,,Phoenix Mercury @ Washington Mystics,,player_rebounds_assists,ra,15.5,-140.0,100.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Sonia Citron,,,Phoenix Mercury @ Washington Mystics,,player_rebounds_assists,ra,9.5,-145.0,105.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
2026-08-09,06f2966e428481e954611c5d5c21ef9f,Kelsey Plum,,,Phoenix Mercury @ Washington Mystics,,player_rebounds_assists,ra,8.5,-115.0,-125.0,,,1,sportsbook,2026-08-09T19:04:00Z,Washington Mystics,Phoenix Mercury,the-odds-api,2026-08-09T19:46:55.291882+00:00
