player,team,opp,pos,stat,season_avg,pred,low,high,range,line,over_price,under_price,yes_price,no_price,edge,signal,conf,model_prob,implied_prob,ev,ev_pct,kelly_frac,injury_status,market_status,is_active,filter_reason,reasoning,game,home_team,away_team,last5_vals,last5_opps,last5_hit,last10_hit,h2h_last5,opp_rank,role_score,minutes_trend,points_trend,intel_source
Naz Hillmon,nan,Los Angeles Sparks @ Atlanta Dream,nan,PRA,14.0,11.6,8.1,15.1,8.1-15.1,18.5,-116.0,-111.0,,,-6.9,UNDER,HIGH,0.66,0.5261,0.2546,25.5,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Atlanta Dream,Atlanta Dream,Los Angeles Sparks,"[12.9, 12.0, 11.2, 10.2, 13.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[10.7, 9.8, 12.9, 12.0, 11.2]",11,0,,,
Naz Hillmon,nan,Los Angeles Sparks @ Atlanta Dream,nan,PR,12.5,10.3,6.8,13.8,6.8-13.8,16.5,-117.5,-113.0,,,-6.2,UNDER,HIGH,0.66,0.5305,0.2441,24.4,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Atlanta Dream,Atlanta Dream,Los Angeles Sparks,"[8.5, 11.7, 10.8, 9.9, 9.0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[10.3, 9.4, 8.5, 11.7, 10.8]",11,0,,,
Sonia Citron,nan,Washington Mystics @ Toronto Tempo,nan,PRA,24.9,28.6,25.1,32.1,25.1-32.1,24.5,-108.5,-119.5,,,4.1,OVER,HIGH,0.6116,0.5204,0.1753,17.5,0.0475,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Washington Mystics @ Toronto Tempo,Toronto Tempo,Washington Mystics,"[30.4, 29.5, 28.6, 27.7, 26.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[28.6, 27.7, 26.8, 30.0, 29.1]",3,0,,,
Allisha Gray,nan,Los Angeles Sparks @ Atlanta Dream,nan,PR,20.4,21.1,17.6,24.6,17.6-24.6,24.5,-130.0,-102.0,,,-3.4,UNDER,HIGH,0.5934,0.505,0.1752,17.5,0.0447,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Atlanta Dream,Atlanta Dream,Los Angeles Sparks,"[21.1, 20.2, 19.3, 22.5, 21.6]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[22.9, 22.0, 21.1, 20.2, 19.3]",11,0,,,
Allisha Gray,nan,Los Angeles Sparks @ Atlanta Dream,nan,PRA,22.5,23.6,20.1,27.1,20.1-27.1,27.5,-118.67,-109.5,,,-3.9,UNDER,HIGH,0.6064,0.5227,0.1602,16.0,0.0439,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Atlanta Dream,Atlanta Dream,Los Angeles Sparks,"[22.7, 21.8, 25.0, 24.1, 23.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[24.5, 23.6, 22.7, 21.8, 25.0]",11,0,,,
Sonia Citron,nan,Washington Mystics @ Toronto Tempo,nan,PR,21.5,25.2,21.7,28.7,21.7-28.7,21.5,-108.0,-122.0,,,3.7,OVER,HIGH,0.6012,0.5192,0.1579,15.8,0.0426,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Washington Mystics @ Toronto Tempo,Toronto Tempo,Washington Mystics,"[23.8, 27.0, 26.1, 25.2, 24.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[26.1, 25.2, 24.3, 23.4, 26.6]",3,0,,,
Sonia Citron,nan,Washington Mystics @ Toronto Tempo,nan,PR,21.5,25.2,21.7,28.7,21.7-28.7,20.5,-119.0,-114.0,,,4.7,OVER,HIGH,0.6272,0.5434,0.1543,15.4,0.0459,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Washington Mystics @ Toronto Tempo,Toronto Tempo,Washington Mystics,"[23.8, 27.0, 26.1, 25.2, 24.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[26.1, 25.2, 24.3, 23.4, 26.6]",3,0,,,
Sonia Citron,nan,Washington Mystics @ Toronto Tempo,nan,PRA,24.9,28.7,25.2,32.2,25.2-32.2,23.5,-126.0,-107.0,,,5.2,OVER,HIGH,0.6402,0.5575,0.1483,14.8,0.0467,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Washington Mystics @ Toronto Tempo,Toronto Tempo,Washington Mystics,"[30.5, 29.6, 28.7, 27.8, 26.9]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[28.7, 27.8, 26.9, 30.1, 29.1]",3,0,,,
Naz Hillmon,nan,Los Angeles Sparks @ Atlanta Dream,nan,PTS,8.0,6.1,2.6,9.6,2.6-9.6,10.5,-114.4,-118.75,,,-4.4,UNDER,HIGH,0.6194,0.5429,0.141,14.1,0.0419,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Atlanta Dream,Atlanta Dream,Los Angeles Sparks,"[4.3, 7.4, 6.5, 5.6, 4.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[6.1, 5.2, 4.3, 7.4, 6.5]",11,0,,,
Allisha Gray,nan,Los Angeles Sparks @ Atlanta Dream,nan,PRA,22.5,23.5,20.0,27.0,20.0-27.0,28.5,-107.0,-126.0,,,-5.0,UNDER,HIGH,0.635,0.5575,0.139,13.9,0.0438,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Atlanta Dream,Atlanta Dream,Los Angeles Sparks,"[22.6, 21.7, 24.9, 23.9, 23.1]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[24.4, 23.5, 22.6, 21.7, 24.9]",11,0,,,
Kahleah Copper,nan,Phoenix Mercury @ Minnesota Lynx,nan,PR,24.3,27.3,23.8,30.8,23.8-30.8,23.5,-114.5,-116.0,,,3.8,OVER,HIGH,0.6038,0.5338,0.1311,13.1,0.0375,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Phoenix Mercury @ Minnesota Lynx,Minnesota Lynx,Phoenix Mercury,"[27.3, 26.4, 25.5, 28.7, 27.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[28.2, 27.3, 26.4, 25.5, 28.7]",6,0,,,
Allisha Gray,nan,Los Angeles Sparks @ Atlanta Dream,nan,PTS,17.4,18.1,14.6,21.6,14.6-21.6,20.5,-127.2,-102.75,,,-2.4,UNDER,HIGH,0.5674,0.5068,0.1196,12.0,0.0307,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Atlanta Dream,Atlanta Dream,Los Angeles Sparks,"[18.1, 17.2, 16.3, 19.5, 18.6]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[19.9, 19.0, 18.1, 17.2, 16.3]",11,0,,,
Ariel Atkins,nan,Los Angeles Sparks @ Atlanta Dream,nan,PRA,13.3,12.1,8.6,15.6,8.6-15.6,15.5,-117.33,-113.67,,,-3.4,UNDER,HIGH,0.5934,0.532,0.1154,11.5,0.0328,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Atlanta Dream,Atlanta Dream,Los Angeles Sparks,"[13.9, 13.0, 12.1, 11.2, 10.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[11.7, 10.8, 13.9, 13.0, 12.1]",11,0,,,
Kahleah Copper,nan,Phoenix Mercury @ Minnesota Lynx,nan,PRA,26.0,28.9,25.4,32.4,25.4-32.4,25.5,-114.0,-116.33,,,3.4,OVER,HIGH,0.5934,0.5327,0.1139,11.4,0.0325,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Phoenix Mercury @ Minnesota Lynx,Minnesota Lynx,Phoenix Mercury,"[28.0, 27.1, 30.2, 29.3, 28.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[28.9, 28.0, 27.1, 30.2, 29.3]",6,0,,,
Allisha Gray,nan,Los Angeles Sparks @ Atlanta Dream,nan,PR,20.4,21.0,17.5,24.5,17.5-24.5,25.5,-107.0,-127.0,,,-4.5,UNDER,HIGH,0.622,0.5595,0.1118,11.2,0.0355,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Atlanta Dream,Atlanta Dream,Los Angeles Sparks,"[21.0, 20.1, 19.2, 22.4, 21.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[22.8, 21.9, 21.0, 20.1, 19.2]",11,0,,,
Sonia Citron,nan,Washington Mystics @ Toronto Tempo,nan,PTS,17.6,20.9,17.4,24.4,17.4-24.4,17.5,-114.75,-115.0,,,3.4,OVER,HIGH,0.5934,0.5343,0.1105,11.1,0.0317,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Washington Mystics @ Toronto Tempo,Toronto Tempo,Washington Mystics,"[19.5, 22.7, 21.8, 20.9, 20.0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[21.8, 20.9, 20.0, 19.1, 22.2]",3,0,,,
Erica Wheeler,nan,Los Angeles Sparks @ Atlanta Dream,nan,PA,12.2,12.2,8.7,15.7,8.7-15.7,14.5,-129.5,-104.0,,,-2.3,UNDER,HIGH,0.5648,0.5098,0.1079,10.8,0.028,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Atlanta Dream,Atlanta Dream,Los Angeles Sparks,"[10.8, 14.0, 13.1, 12.2, 11.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[12.6, 11.8, 10.8, 14.0, 13.1]",11,0,,,
Kahleah Copper,nan,Phoenix Mercury @ Minnesota Lynx,nan,PTS,20.6,23.2,19.7,26.7,19.7-26.7,19.5,-119.0,-112.5,,,3.7,OVER,HIGH,0.6012,0.5434,0.1064,10.6,0.0317,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Phoenix Mercury @ Minnesota Lynx,Minnesota Lynx,Phoenix Mercury,"[23.2, 22.3, 21.4, 24.6, 23.6]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[24.1, 23.2, 22.3, 21.4, 24.6]",6,0,,,
Sonia Citron,nan,Washington Mystics @ Toronto Tempo,nan,PA,21.1,24.3,20.8,27.8,20.8-27.8,20.5,-121.5,-111.0,,,3.8,OVER,HIGH,0.6038,0.5485,0.1008,10.1,0.0306,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Washington Mystics @ Toronto Tempo,Toronto Tempo,Washington Mystics,"[23.4, 22.5, 25.7, 24.8, 23.9]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[25.7, 24.8, 23.9, 22.9, 26.1]",3,0,,,
Monique Akoa Makani,nan,Phoenix Mercury @ Minnesota Lynx,nan,PRA,14.7,12.1,8.6,15.6,8.6-15.6,14.5,-116.0,-112.0,,,-2.4,UNDER,HIGH,0.5674,0.5283,0.074,7.4,0.0207,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Phoenix Mercury @ Minnesota Lynx,Minnesota Lynx,Phoenix Mercury,"[13.0, 12.1, 11.2, 10.3, 13.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[13.9, 13.0, 12.1, 11.2, 10.3]",6,0,,,
Rhyne Howard,nan,Los Angeles Sparks @ Atlanta Dream,nan,PRA,24.3,25.3,21.8,28.8,21.8-28.8,28.5,-108.25,-122.0,,,-3.2,UNDER,HIGH,0.5882,0.5495,0.0703,7.0,0.0215,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Atlanta Dream,Atlanta Dream,Los Angeles Sparks,"[23.9, 27.1, 26.2, 25.3, 24.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[25.8, 24.9, 23.9, 27.1, 26.2]",11,0,,,
Georgia Amoore,nan,Washington Mystics @ Toronto Tempo,nan,PRA,10.7,9.7,6.2,13.2,6.2-13.2,12.5,-110.0,-118.0,,,-2.8,UNDER,HIGH,0.5778,0.5413,0.0675,6.8,0.0199,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Washington Mystics @ Toronto Tempo,Toronto Tempo,Washington Mystics,"[9.2, 8.3, 11.5, 10.6, 9.7]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[11.5, 10.6, 9.7, 8.8, 7.9]",3,0,,,
Dearica Hamby,nan,Los Angeles Sparks @ Atlanta Dream,nan,PRA,23.8,24.4,20.9,27.9,20.9-27.9,27.5,-59.5,-122.33,,,-3.1,UNDER,HIGH,0.5856,0.5502,0.0643,6.4,0.0197,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Atlanta Dream,Atlanta Dream,Los Angeles Sparks,"[23.9, 23.0, 26.2, 25.3, 24.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[25.8, 24.8, 23.9, 23.0, 26.2]",11,0,,,
Nia Coffey,nan,Phoenix Mercury @ Minnesota Lynx,nan,PRA,15.7,13.5,10.0,17.0,10.0-17.0,15.5,-120.0,-110.67,,,-2.0,UNDER,HIGH,0.557,0.5253,0.0603,6.0,0.0167,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Phoenix Mercury @ Minnesota Lynx,Minnesota Lynx,Phoenix Mercury,"[14.4, 13.5, 12.6, 11.7, 14.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[15.3, 14.4, 13.5, 12.6, 11.7]",6,0,,,
Rae Burrell,nan,Los Angeles Sparks @ Atlanta Dream,nan,PRA,15.7,17.0,13.5,20.5,13.5-20.5,20.5,-102.0,-130.0,,,-3.5,UNDER,HIGH,0.596,0.5652,0.0545,5.5,0.0177,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Atlanta Dream,Atlanta Dream,Los Angeles Sparks,"[17.0, 16.1, 15.2, 18.4, 17.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[18.8, 17.9, 17.0, 16.1, 15.2]",11,0,,,
