game_date,game_id,player,team,position,starter,minutes,pts,reb,ast,stl,blk,tov,fgm,fga,threes,threes_att,ftm,fta,plus_minus,scraped_at
2026-07-12,401857060,Breanna Stewart,New York Liberty,F,True,34.0,22.0,8.0,2.0,2.0,1.0,1.0,,,,,,,-11.0,2026-07-13T11:34:30.566835
2026-07-12,401857060,Jonquel Jones,New York Liberty,C,True,31.0,10.0,10.0,0.0,0.0,1.0,2.0,,,,,,,-12.0,2026-07-13T11:34:30.566852
2026-07-12,401857060,Han Xu,New York Liberty,C,True,19.0,4.0,1.0,1.0,0.0,1.0,1.0,,,,,,,1.0,2026-07-13T11:34:30.566859
2026-07-12,401857060,Sabrina Ionescu,New York Liberty,G,True,33.0,28.0,4.0,8.0,3.0,0.0,1.0,,,,,,,-3.0,2026-07-13T11:34:30.566863
2026-07-12,401857060,Pauline Astier,New York Liberty,G,True,25.0,14.0,3.0,2.0,3.0,0.0,4.0,,,,,,,14.0,2026-07-13T11:34:30.566868
2026-07-12,401857060,Anneli Maley,New York Liberty,F,False,11.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,18.0,2026-07-13T11:34:30.566872
2026-07-12,401857060,Raquel Carrera,New York Liberty,F,False,7.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,7.0,2026-07-13T11:34:30.566880
2026-07-12,401857060,Rebekah Gardner,New York Liberty,G,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-7.0,2026-07-13T11:34:30.566890
2026-07-12,401857060,Betnijah Laney-Hamilton,New York Liberty,G,False,16.0,6.0,3.0,1.0,0.0,0.0,4.0,,,,,,,-5.0,2026-07-13T11:34:30.566896
2026-07-12,401857060,Marine Johannes,New York Liberty,G,False,22.0,7.0,3.0,2.0,2.0,0.0,3.0,,,,,,,-12.0,2026-07-13T11:34:30.566901
2026-07-12,401857060,Satou Sabally,New York Liberty,F,False,,,,,,,,,,,,,,,2026-07-13T11:34:30.566905
2026-07-12,401857060,Leonie Fiebich,New York Liberty,F,False,,,,,,,,,,,,,,,2026-07-13T11:34:30.566908
2026-07-12,401857060,Rebecca Allen,New York Liberty,G,False,,,,,,,,,,,,,,,2026-07-13T11:34:30.566911
2026-07-12,401857060,Isabelle Harrison,Toronto Tempo,F,True,23.0,9.0,7.0,0.0,1.0,1.0,4.0,,,,,,,-15.0,2026-07-13T11:34:30.566917
2026-07-12,401857060,Maria Conde,Toronto Tempo,F,True,34.0,15.0,2.0,2.0,2.0,1.0,1.0,,,,,,,14.0,2026-07-13T11:34:30.566921
2026-07-12,401857060,Laura Juskaite,Toronto Tempo,F,True,31.0,18.0,4.0,3.0,3.0,0.0,6.0,,,,,,,12.0,2026-07-13T11:34:30.566925
2026-07-12,401857060,Marina Mabrey,Toronto Tempo,G,True,35.0,30.0,2.0,5.0,0.0,1.0,6.0,,,,,,,6.0,2026-07-13T11:34:30.566931
2026-07-12,401857060,Julie Allemand,Toronto Tempo,G,True,34.0,4.0,5.0,10.0,2.0,0.0,1.0,,,,,,,-3.0,2026-07-13T11:34:30.566935
2026-07-12,401857060,Nyara Sabally,Toronto Tempo,F,False,26.0,13.0,7.0,1.0,2.0,0.0,2.0,,,,,,,7.0,2026-07-13T11:34:30.566939
2026-07-12,401857060,Kia Nurse,Toronto Tempo,G,False,5.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,,-4.0,2026-07-13T11:34:30.566943
2026-07-12,401857060,Tima Pouye,Toronto Tempo,G,False,10.0,2.0,2.0,0.0,0.0,0.0,3.0,,,,,,,-2.0,2026-07-13T11:34:30.566947
2026-07-12,401857060,Ornella Bankole,Toronto Tempo,G,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-5.0,2026-07-13T11:34:30.566951
2026-07-12,401857060,Teonni Key,Toronto Tempo,F,False,,,,,,,,,,,,,,,2026-07-13T11:34:30.566954
2026-07-12,401857060,Kayla Alexander,Toronto Tempo,C,False,,,,,,,,,,,,,,,2026-07-13T11:34:30.566957
2026-07-12,401857060,Temi Fagbenle,Toronto Tempo,C,False,,,,,,,,,,,,,,,2026-07-13T11:34:30.566959
2026-07-12,401857060,Brittney Sykes,Toronto Tempo,G,False,,,,,,,,,,,,,,,2026-07-13T11:34:30.566962
2026-07-12,401857060,Kiki Rice,Toronto Tempo,G,False,,,,,,,,,,,,,,,2026-07-13T11:34:30.566965
2026-07-12,401857061,Dominique Malonga,Seattle Storm,C,True,22.0,10.0,15.0,2.0,2.0,2.0,4.0,,,,,,,-5.0,2026-07-13T11:34:31.817519
2026-07-12,401857061,Awa Fam,Seattle Storm,C,True,32.0,5.0,9.0,2.0,0.0,2.0,3.0,,,,,,,-2.0,2026-07-13T11:34:31.817535
