game_date,game_id,status,is_final,in_progress,home_team,away_team,home_score,away_score,actual_spread,actual_total,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,posted_spread,posted_total,venue,attendance,scraped_at
2026-07-05,401857041,STATUS_FINAL,True,False,Toronto Tempo,Dallas Wings,76,89,-13,165,19.0,23.0,17.0,17.0,30.0,17.0,24.0,18.0,,,Coca-Cola Coliseum,8210,2026-07-05T22:09:49.493943
2026-07-05,401857042,STATUS_SCHEDULED,False,False,Las Vegas Aces,Indiana Fever,0,0,0,0,,,,,,,,,LV -2.5,179.5,T-Mobile Arena,0,2026-07-05T22:09:49.493959
