game_date,game_id,commence_time,home_team,away_team,spread_home,spread_home_juice,total,total_over_juice,ml_home,ml_away,num_books,source,scraped_at
2026-07-19,c994942b2c3f226511066929a832dcd1,2026-07-19T17:00:00Z,Dallas Wings,Los Angeles Sparks,-9.91,-111.27,183.0,-110.0,-474.64,354.09,11,the-odds-api,2026-07-19T14:35:53.338905+00:00
2026-07-19,816ff571af3364f94a70ee7d377cff0d,2026-07-19T20:00:00Z,Atlanta Dream,Chicago Sky,-11.68,-111.18,179.36,-107.27,-602.64,431.73,11,the-odds-api,2026-07-19T14:35:53.338944+00:00
2026-07-19,fc804cb9450e1bdff88768da90a4a79d,2026-07-19T23:00:00Z,Phoenix Mercury,Connecticut Sun,-4.0,-109.73,166.91,-110.36,-167.0,140.55,11,the-odds-api,2026-07-19T14:35:53.338975+00:00
2026-07-19,f8d499fa23c7a4576854388ba749a0ad,2026-07-21T00:00:00Z,Dallas Wings,New York Liberty,1.31,-111.12,176.5,-110.0,20.4,-121.0,8,the-odds-api,2026-07-19T14:35:53.338998+00:00
2026-07-19,a75dc35960c8468c39ab31bed3861aed,2026-07-21T00:00:00Z,Toronto Tempo,Las Vegas Aces,10.31,-113.62,182.25,-113.0,356.0,-481.0,8,the-odds-api,2026-07-19T14:35:53.339019+00:00
2026-07-19,8b88089c696e24b6c7a4cf96e5b401ad,2026-07-21T02:00:00Z,Golden State Valkyries,Washington Mystics,-7.5,-110.25,147.06,-109.5,-336.0,259.0,8,the-odds-api,2026-07-19T14:35:53.339040+00:00
2026-07-19,dc5bcc793ed414742aabe00774165592,2026-07-21T02:00:00Z,Seattle Storm,Minnesota Lynx,10.06,-109.75,174.06,-109.75,388.0,-537.0,8,the-odds-api,2026-07-19T14:35:53.339061+00:00
