game_date,game_id,player,team,position,starter,minutes,pts,reb,ast,stl,blk,tov,fgm,fga,threes,threes_att,ftm,fta,plus_minus,scraped_at
2026-07-11,401857057,Breanna Stewart,New York Liberty,F,True,37.0,17.0,7.0,3.0,2.0,1.0,4.0,,,,,,,-4.0,2026-07-12T10:04:19.221184
2026-07-11,401857057,Jonquel Jones,New York Liberty,C,True,33.0,15.0,12.0,2.0,0.0,1.0,0.0,,,,,,,5.0,2026-07-12T10:04:19.221202
2026-07-11,401857057,Rebekah Gardner,New York Liberty,G,True,14.0,0.0,1.0,2.0,1.0,0.0,1.0,,,,,,,3.0,2026-07-12T10:04:19.221208
2026-07-11,401857057,Sabrina Ionescu,New York Liberty,G,True,35.0,25.0,8.0,5.0,2.0,0.0,3.0,,,,,,,7.0,2026-07-12T10:04:19.221214
2026-07-11,401857057,Pauline Astier,New York Liberty,G,True,23.0,4.0,0.0,2.0,2.0,0.0,4.0,,,,,,,-9.0,2026-07-12T10:04:19.221224
2026-07-11,401857057,Raquel Carrera,New York Liberty,F,False,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-5.0,2026-07-12T10:04:19.221229
2026-07-11,401857057,Han Xu,New York Liberty,C,False,18.0,8.0,1.0,1.0,0.0,0.0,1.0,,,,,,,3.0,2026-07-12T10:04:19.221234
2026-07-11,401857057,Betnijah Laney-Hamilton,New York Liberty,G,False,7.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,-9.0,2026-07-12T10:04:19.221243
2026-07-11,401857057,Rebecca Allen,New York Liberty,G,False,7.0,0.0,2.0,2.0,0.0,0.0,1.0,,,,,,,-10.0,2026-07-12T10:04:19.221249
2026-07-11,401857057,Marine Johannes,New York Liberty,G,False,23.0,14.0,3.0,1.0,1.0,0.0,0.0,,,,,,,-6.0,2026-07-12T10:04:19.221254
2026-07-11,401857057,Satou Sabally,New York Liberty,F,False,,,,,,,,,,,,,,,2026-07-12T10:04:19.221257
2026-07-11,401857057,Leonie Fiebich,New York Liberty,F,False,,,,,,,,,,,,,,,2026-07-12T10:04:19.221260
2026-07-11,401857057,Natasha Howard,Minnesota Lynx,F,True,36.0,16.0,9.0,2.0,2.0,0.0,2.0,,,,,,,-1.0,2026-07-12T10:04:19.221267
2026-07-11,401857057,Nia Coffey,Minnesota Lynx,F,True,28.0,3.0,5.0,5.0,0.0,2.0,2.0,,,,,,,9.0,2026-07-12T10:04:19.221272
2026-07-11,401857057,Kayla McBride,Minnesota Lynx,G,True,33.0,25.0,4.0,2.0,4.0,0.0,0.0,,,,,,,1.0,2026-07-12T10:04:19.221278
2026-07-11,401857057,Courtney Williams,Minnesota Lynx,G,True,36.0,12.0,12.0,1.0,0.0,0.0,3.0,,,,,,,7.0,2026-07-12T10:04:19.221283
2026-07-11,401857057,Olivia Miles,Minnesota Lynx,G,True,32.0,23.0,5.0,4.0,1.0,0.0,2.0,,,,,,,1.0,2026-07-12T10:04:19.221287
2026-07-11,401857057,Dorka Juhasz,Minnesota Lynx,F,False,16.0,0.0,3.0,1.0,0.0,1.0,1.0,,,,,,,2.0,2026-07-12T10:04:19.221292
2026-07-11,401857057,Antonia Delaere,Minnesota Lynx,F,False,7.0,6.0,1.0,1.0,1.0,0.0,0.0,,,,,,,4.0,2026-07-12T10:04:19.221296
2026-07-11,401857057,Anastasiia Olairi Kosu,Minnesota Lynx,F,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-5.0,2026-07-12T10:04:19.221300
2026-07-11,401857057,Maya Caldwell,Minnesota Lynx,G,False,7.0,5.0,1.0,0.0,1.0,0.0,0.0,,,,,,,9.0,2026-07-12T10:04:19.221305
2026-07-11,401857057,Eliska Hamzova,Minnesota Lynx,G,False,4.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,-2.0,2026-07-12T10:04:19.221310
2026-07-11,401857057,Napheesa Collier,Minnesota Lynx,F,False,,,,,,,,,,,,,,,2026-07-12T10:04:19.221313
2026-07-11,401857057,Emma Cechova,Minnesota Lynx,F,False,,,,,,,,,,,,,,,2026-07-12T10:04:19.221316
2026-07-11,401857059,Bridget Carleton,Portland Fire,F,True,34.0,12.0,3.0,4.0,2.0,2.0,1.0,,,,,,,17.0,2026-07-12T10:04:20.333682
2026-07-11,401857059,Emily Engstler,Portland Fire,F,True,25.0,14.0,11.0,4.0,3.0,1.0,2.0,,,,,,,17.0,2026-07-12T10:04:20.333699
2026-07-11,401857059,Nyadiew Puoch,Portland Fire,F,True,25.0,9.0,0.0,0.0,1.0,0.0,0.0,,,,,,,14.0,2026-07-12T10:04:20.333704
2026-07-11,401857059,Megan Gustafson,Portland Fire,C,True,27.0,17.0,4.0,1.0,1.0,0.0,3.0,,,,,,,1.0,2026-07-12T10:04:20.333709
2026-07-11,401857059,Carla Leite,Portland Fire,G,True,26.0,13.0,3.0,10.0,0.0,0.0,6.0,,,,,,,-2.0,2026-07-12T10:04:20.333713
2026-07-11,401857059,Frieda Buhner,Portland Fire,F,False,15.0,11.0,2.0,0.0,0.0,0.0,1.0,,,,,,,-7.0,2026-07-12T10:04:20.333718
2026-07-11,401857059,Serah Williams,Portland Fire,C,False,13.0,15.0,2.0,1.0,0.0,1.0,0.0,,,,,,,9.0,2026-07-12T10:04:20.333722
2026-07-11,401857059,Karlie Samuelson,Portland Fire,G,False,8.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,-6.0,2026-07-12T10:04:20.333727
2026-07-11,401857059,Holly Winterburn,Portland Fire,G,False,13.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,-5.0,2026-07-12T10:04:20.333731
2026-07-11,401857059,Teja Oblak,Portland Fire,G,False,14.0,10.0,1.0,7.0,0.0,0.0,2.0,,,,,,,12.0,2026-07-12T10:04:20.333736
2026-07-11,401857059,Luisa Geiselsoder,Portland Fire,C,False,,,,,,,,,,,,,,,2026-07-12T10:04:20.333739
2026-07-11,401857059,Naz Hillmon,Atlanta Dream,F,True,36.0,15.0,8.0,2.0,1.0,1.0,3.0,,,,,,,-2.0,2026-07-12T10:04:20.333746
