game_id,game_date,team,player,position,minutes,fgm,fga,threes,fta,ftm,reb,ast,stl,blk,tov,pf,pts,opponent,opponent_abbr,team_abbr,team_logo,source
401857097,2026-07-29,Dallas Wings,Jessica Shepard,F,40,8,18,0,2,0,14,5,1,0,2,2,16,Atlanta Dream,ATL,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,wehoop_espn
401857097,2026-07-29,Atlanta Dream,Jordin Canada,G,32,1,6,0,2,1,6,8,3,0,7,5,3,Dallas Wings,DAL,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,wehoop_espn
401857097,2026-07-29,Dallas Wings,Li Yueru,C,24,0,3,0,2,1,2,1,0,2,3,4,1,Atlanta Dream,ATL,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,wehoop_espn
401857097,2026-07-29,Dallas Wings,Maddy Siegrist,F,,,,,,,,,,,,,,Atlanta Dream,ATL,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,wehoop_espn
401857097,2026-07-29,Atlanta Dream,Madina Okot,C,3,0,1,0,0,0,1,0,0,0,0,0,0,Dallas Wings,DAL,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,wehoop_espn
401857097,2026-07-29,Atlanta Dream,Naz Hillmon,F,22,1,2,0,0,0,3,1,0,0,0,0,2,Dallas Wings,DAL,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,wehoop_espn
401857097,2026-07-29,Dallas Wings,Odyssey Sims,G,3,0,1,0,0,0,0,0,0,0,0,1,0,Atlanta Dream,ATL,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,wehoop_espn
401857097,2026-07-29,Dallas Wings,Paige Bueckers,G,37,6,11,1,5,3,4,6,1,1,5,4,16,Atlanta Dream,ATL,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,wehoop_espn
401857097,2026-07-29,Atlanta Dream,Rhyne Howard,G,32,3,10,1,3,2,5,5,3,0,2,3,9,Dallas Wings,DAL,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,wehoop_espn
401857097,2026-07-29,Atlanta Dream,Shatori Walker-Kimbrough,G,1,0,0,0,0,0,1,0,0,0,0,0,0,Dallas Wings,DAL,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,wehoop_espn
401857097,2026-07-29,Atlanta Dream,Sika Kone,F,,,,,,,,,,,,,,Dallas Wings,DAL,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,wehoop_espn
401857097,2026-07-29,Dallas Wings,Sug Sutton,G,2,0,0,0,0,0,0,0,0,0,0,0,0,Atlanta Dream,ATL,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,wehoop_espn
401857098,2026-07-29,Phoenix Mercury,Alyssa Thomas,F,38,10,14,0,8,5,9,8,0,1,4,2,25,Golden State Valkyries,GS,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,wehoop_espn
401857098,2026-07-29,Golden State Valkyries,Cecilia Zandalasini,F,23,6,17,3,1,1,1,3,3,0,2,6,16,Phoenix Mercury,PHX,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
401857098,2026-07-29,Phoenix Mercury,DeWanna Bonner,F,34,3,8,2,12,9,10,3,1,3,1,2,17,Golden State Valkyries,GS,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,wehoop_espn
401857098,2026-07-29,Golden State Valkyries,Gabby Williams,F,,,,,,,,,,,,,,Phoenix Mercury,PHX,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
401857098,2026-07-29,Golden State Valkyries,Janelle Salaun,F,24,2,5,2,8,7,2,3,1,0,1,2,13,Phoenix Mercury,PHX,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
401857098,2026-07-29,Golden State Valkyries,Juste Jocyte,G,,,,,,,,,,,,,,Phoenix Mercury,PHX,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
401857098,2026-07-29,Phoenix Mercury,Kahleah Copper,G,34,9,14,3,9,6,4,4,0,0,2,6,27,Golden State Valkyries,GS,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,wehoop_espn
401857098,2026-07-29,Golden State Valkyries,Kaila Charles,G,29,4,7,2,0,0,10,2,2,0,0,6,10,Phoenix Mercury,PHX,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
401857098,2026-07-29,Golden State Valkyries,Kaitlyn Chen,G,12,2,9,0,0,0,0,4,0,0,2,2,4,Phoenix Mercury,PHX,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
401857098,2026-07-29,Golden State Valkyries,Kayla Thornton,F,25,2,7,2,0,0,8,2,0,0,0,5,6,Phoenix Mercury,PHX,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
401857098,2026-07-29,Golden State Valkyries,Kiah Stokes,C,18,1,2,0,0,0,4,0,0,1,0,2,2,Phoenix Mercury,PHX,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
401857098,2026-07-29,Phoenix Mercury,Kyara Linskens,C,,,,,,,,,,,,,,Golden State Valkyries,GS,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,wehoop_espn
401857098,2026-07-29,Golden State Valkyries,Laeticia Amihere,F,13,4,7,1,4,3,2,0,0,0,0,2,12,Phoenix Mercury,PHX,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
401857098,2026-07-29,Phoenix Mercury,Lexi Held,G,7,0,4,0,0,0,0,0,0,0,0,1,0,Golden State Valkyries,GS,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,wehoop_espn
401857098,2026-07-29,Phoenix Mercury,Marta Suarez,F,,,,,,,,,,,,,,Golden State Valkyries,GS,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,wehoop_espn
401857098,2026-07-29,Phoenix Mercury,Monique Akoa Makani,G,15,0,3,0,0,0,0,1,0,2,2,5,0,Golden State Valkyries,GS,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,wehoop_espn
401857098,2026-07-29,Golden State Valkyries,Nadia Fingall,C,,,,,,,,,,,,,,Phoenix Mercury,PHX,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
401857098,2026-07-29,Phoenix Mercury,Natasha Mack,F,18,3,4,0,2,2,3,1,1,1,0,3,8,Golden State Valkyries,GS,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,wehoop_espn
401857098,2026-07-29,Phoenix Mercury,Noemie Brochant,F,19,1,2,0,2,2,0,1,0,0,0,0,4,Golden State Valkyries,GS,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,wehoop_espn
401857098,2026-07-29,Phoenix Mercury,Sami Whitcomb,G,13,0,4,0,0,0,1,0,0,0,0,1,0,Golden State Valkyries,GS,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,wehoop_espn
401857098,2026-07-29,Golden State Valkyries,Tiffany Hayes,G,23,4,12,0,5,3,3,5,0,0,1,4,11,Phoenix Mercury,PHX,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
401857098,2026-07-29,Phoenix Mercury,Valeriane Ayayi,F,23,1,2,0,10,8,7,1,1,0,1,3,10,Golden State Valkyries,GS,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,wehoop_espn
401857098,2026-07-29,Golden State Valkyries,Veronica Burton,G,34,6,10,2,1,1,3,5,1,0,1,5,15,Phoenix Mercury,PHX,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
