game_date,event_id,game,game_time,home_team,away_team,player,team,stat,side,threshold,odds,sportsbook,sportsbook_key,market_key,source,scraped_at
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Jordin Canada,,AST,OVER,7.5,-174,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Natisha Hiedeman,,AST,OVER,7.5,750,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Jade Melbourne,,AST,OVER,7.5,1200,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Rhyne Howard,,AST,OVER,7.5,1280,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Jordin Canada,,AST,OVER,11.5,470,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Jordin Canada,,AST,OVER,9.5,162,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Jordin Canada,,AST,OVER,13.5,1200,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Jordin Canada,,AST,OVER,5.5,-700,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Natisha Hiedeman,,AST,OVER,5.5,210,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Jade Melbourne,,AST,OVER,5.5,350,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Rhyne Howard,,AST,OVER,5.5,390,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Flau'jae Johnson,,AST,OVER,5.5,750,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Natisha Hiedeman,,AST,OVER,3.5,-220,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Jade Melbourne,,AST,OVER,3.5,-132,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Rhyne Howard,,AST,OVER,3.5,-128,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Flau'jae Johnson,,AST,OVER,3.5,158,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Allisha Gray,,AST,OVER,3.5,225,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Angel Reese,,AST,OVER,3.5,240,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Awa Fam,,AST,OVER,3.5,280,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Dominique Malonga,,AST,OVER,3.5,580,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Natisha Hiedeman,,AST,OVER,1.5,-3000,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Rhyne Howard,,AST,OVER,1.5,-1400,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Jade Melbourne,,AST,OVER,1.5,-1400,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Flau'jae Johnson,,AST,OVER,1.5,-500,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Allisha Gray,,AST,OVER,1.5,-390,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Angel Reese,,AST,OVER,1.5,-330,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Awa Fam,,AST,OVER,1.5,-290,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Dominique Malonga,,AST,OVER,1.5,-144,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Dominique Malonga,,PTS,OVER,29.5,1600,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Natisha Hiedeman,,PTS,OVER,29.5,2000,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Allisha Gray,,PTS,OVER,29.5,880,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Angel Reese,,PTS,OVER,29.5,2000,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Rhyne Howard,,PTS,OVER,29.5,1400,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Allisha Gray,,PTS,OVER,34.5,2200,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Dominique Malonga,,PTS,OVER,24.5,630,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Natisha Hiedeman,,PTS,OVER,24.5,750,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Flau'jae Johnson,,PTS,OVER,24.5,1160,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Allisha Gray,,PTS,OVER,24.5,290,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Angel Reese,,PTS,OVER,24.5,750,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Rhyne Howard,,PTS,OVER,24.5,500,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Brionna Jones,,PTS,OVER,24.5,1700,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Dominique Malonga,,PTS,OVER,19.5,210,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Natisha Hiedeman,,PTS,OVER,19.5,245,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Flau'jae Johnson,,PTS,OVER,19.5,390,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Awa Fam,,PTS,OVER,19.5,790,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Allisha Gray,,PTS,OVER,19.5,-114,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Angel Reese,,PTS,OVER,19.5,230,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Rhyne Howard,,PTS,OVER,19.5,165,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Jordin Canada,,PTS,OVER,19.5,940,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Brionna Jones,,PTS,OVER,19.5,750,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Dominique Malonga,,PTS,OVER,9.5,-800,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Awa Fam,,PTS,OVER,9.5,-188,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Flau'jae Johnson,,PTS,OVER,9.5,-415,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Jade Melbourne,,PTS,OVER,9.5,192,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Natisha Hiedeman,,PTS,OVER,9.5,-660,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Zia Cooke,,PTS,OVER,9.5,325,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Angel Reese,,PTS,OVER,9.5,-1000,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Rhyne Howard,,PTS,OVER,9.5,-1600,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Jordin Canada,,PTS,OVER,9.5,-205,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Brionna Jones,,PTS,OVER,9.5,-165,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Dominique Malonga,,PTS,OVER,14.5,-160,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Flau'jae Johnson,,PTS,OVER,14.5,114,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Jade Melbourne,,PTS,OVER,14.5,880,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Natisha Hiedeman,,PTS,OVER,14.5,-140,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Seattle Storm @ Atlanta Dream,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,Awa Fam,,PTS,OVER,14.5,230,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-31T15:49:57.006501+00:00
