game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,yes_price,no_price,num_books,sportsbooks,odds_type,game_time,home_team,away_team,source,scraped_at
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Napheesa Collier,,,Golden State Valkyries @ Minnesota Lynx,,player_assists,ast,2.5,-148.0,110.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Olivia Miles,,,Golden State Valkyries @ Minnesota Lynx,,player_assists,ast,6.5,-117.0,-113.5,,,2,"draftkings,fanduel",sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Cecilia Zandalasini,,,Golden State Valkyries @ Minnesota Lynx,,player_assists,ast,2.5,122.0,-164.5,,,2,"draftkings,fanduel",sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Natasha Howard,,,Golden State Valkyries @ Minnesota Lynx,,player_assists,ast,3.5,106.5,-143.5,,,2,"draftkings,fanduel",sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Veronica Burton,,,Golden State Valkyries @ Minnesota Lynx,,player_assists,ast,5.5,-157.5,117.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Tiffany Hayes,,,Golden State Valkyries @ Minnesota Lynx,,player_assists,ast,2.5,-144.5,108.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Gabby Williams,,,Golden State Valkyries @ Minnesota Lynx,,player_assists,ast,2.5,117.5,-159.5,,,2,"draftkings,fanduel",sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Janelle Salaun,,,Golden State Valkyries @ Minnesota Lynx,,player_points,pts,11.5,-113.5,-116.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Napheesa Collier,,,Golden State Valkyries @ Minnesota Lynx,,player_points,pts,19.5,-118.0,-110.0,,,1,fanduel,sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Olivia Miles,,,Golden State Valkyries @ Minnesota Lynx,,player_points,pts,18.5,-128.0,-102.0,,,1,fanduel,sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Natasha Howard,,,Golden State Valkyries @ Minnesota Lynx,,player_points,pts,12.5,-107.0,-122.5,,,2,"draftkings,fanduel",sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Kayla Thornton,,,Golden State Valkyries @ Minnesota Lynx,,player_points,pts,6.5,-119.0,-110.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Kayla McBride,,,Golden State Valkyries @ Minnesota Lynx,,player_points,pts,15.5,-123.0,-107.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Maya Caldwell,,,Golden State Valkyries @ Minnesota Lynx,,player_points,pts,4.5,100.0,-130.0,,,1,fanduel,sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Cecilia Zandalasini,,,Golden State Valkyries @ Minnesota Lynx,,player_points,pts,8.5,-5.0,-125.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Veronica Burton,,,Golden State Valkyries @ Minnesota Lynx,,player_points,pts,13.5,-108.0,-120.0,,,1,fanduel,sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Gabby Williams,,,Golden State Valkyries @ Minnesota Lynx,,player_points,pts,13.5,-116.5,-113.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Tiffany Hayes,,,Golden State Valkyries @ Minnesota Lynx,,player_points,pts,9.5,-6.5,-123.5,,,2,"draftkings,fanduel",sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Napheesa Collier,,,Golden State Valkyries @ Minnesota Lynx,,player_points_assists,pa,22.5,-114.0,-114.0,,,1,fanduel,sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
2026-08-24,409b5df2946c7913e77a1c509e505fdb,Cecilia Zandalasini,,,Golden State Valkyries @ Minnesota Lynx,,player_points_assists,pa,10.5,-119.5,-112.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T00:10:00Z,Minnesota Lynx,Golden State Valkyries,the-odds-api,2026-08-24T11:41:45.049302+00:00
