game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,yes_price,no_price,num_books,odds_type,game_time,home_team,away_team,source,scraped_at
2026-07-29,c01616be622aa0fcab0ac0351d05e264,Jessica Shepard,,,Atlanta Dream @ Dallas Wings,,player_assists,ast,4.5,-160.5,122.0,,,2,sportsbook,2026-07-30T00:00:00Z,Dallas Wings,Atlanta Dream,the-odds-api,2026-07-29T15:28:18.630545+00:00
2026-07-29,c01616be622aa0fcab0ac0351d05e264,Jordin Canada,,,Atlanta Dream @ Dallas Wings,,player_assists,ast,7.5,-154.0,117.0,,,2,sportsbook,2026-07-30T00:00:00Z,Dallas Wings,Atlanta Dream,the-odds-api,2026-07-29T15:28:18.630545+00:00
2026-07-29,c01616be622aa0fcab0ac0351d05e264,Paige Bueckers,,,Atlanta Dream @ Dallas Wings,,player_assists,ast,5.5,-148.5,111.5,,,4,sportsbook,2026-07-30T00:00:00Z,Dallas Wings,Atlanta Dream,the-odds-api,2026-07-29T15:28:18.630545+00:00
2026-07-29,c01616be622aa0fcab0ac0351d05e264,Rhyne Howard,,,Atlanta Dream @ Dallas Wings,,player_assists,ast,3.5,-114.2,-120.5,,,5,sportsbook,2026-07-30T00:00:00Z,Dallas Wings,Atlanta Dream,the-odds-api,2026-07-29T15:28:18.630545+00:00
2026-07-29,c01616be622aa0fcab0ac0351d05e264,Jessica Shepard,,,Atlanta Dream @ Dallas Wings,,player_points,pts,14.5,-115.2,-114.25,,,5,sportsbook,2026-07-30T00:00:00Z,Dallas Wings,Atlanta Dream,the-odds-api,2026-07-29T15:28:18.630545+00:00
2026-07-29,c01616be622aa0fcab0ac0351d05e264,Naz Hillmon,,,Atlanta Dream @ Dallas Wings,,player_points,pts,8.5,-114.2,-118.0,,,5,sportsbook,2026-07-30T00:00:00Z,Dallas Wings,Atlanta Dream,the-odds-api,2026-07-29T15:28:18.630545+00:00
2026-07-29,c01616be622aa0fcab0ac0351d05e264,Allisha Gray,,,Atlanta Dream @ Dallas Wings,,player_points,pts,19.5,-106.8,-123.0,,,5,sportsbook,2026-07-30T00:00:00Z,Dallas Wings,Atlanta Dream,the-odds-api,2026-07-29T15:28:18.630545+00:00
2026-07-29,c01616be622aa0fcab0ac0351d05e264,Arike Ogunbowale,,,Atlanta Dream @ Dallas Wings,,player_points,pts,13.5,-131.75,-33.0,,,4,sportsbook,2026-07-30T00:00:00Z,Dallas Wings,Atlanta Dream,the-odds-api,2026-07-29T15:28:18.630545+00:00
2026-07-29,c01616be622aa0fcab0ac0351d05e264,Jordin Canada,,,Atlanta Dream @ Dallas Wings,,player_points,pts,11.5,-121.0,-109.75,,,5,sportsbook,2026-07-30T00:00:00Z,Dallas Wings,Atlanta Dream,the-odds-api,2026-07-29T15:28:18.630545+00:00
2026-07-29,c01616be622aa0fcab0ac0351d05e264,Paige Bueckers,,,Atlanta Dream @ Dallas Wings,,player_points,pts,19.5,-135.5,100.0,,,2,sportsbook,2026-07-30T00:00:00Z,Dallas Wings,Atlanta Dream,the-odds-api,2026-07-29T15:28:18.630545+00:00
