player,team,opp,pos,stat,season_avg,pred,low,high,range,line,over_price,under_price,yes_price,no_price,edge,signal,conf,model_prob,implied_prob,ev,ev_pct,kelly_frac,injury_status,market_status,is_active,filter_reason,reasoning,game,home_team,away_team,last5_vals,last5_opps,last5_hit,last10_hit,h2h_last5,opp_rank,role_score,minutes_trend,points_trend,intel_source
Sabrina Ionescu,New York Liberty,Atlanta Dream @ New York Liberty,G,PTS,15.5,20.4,16.9,23.9,16.9-23.9,15.5,100.0,-130.0,,,4.9,OVER,HIGH,0.6324,0.5,0.2648,26.5,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 99.0, minutes UP, points UP.",Atlanta Dream @ New York Liberty,New York Liberty,Atlanta Dream,"[20.8, 19.9, 19.0, 22.2, 21.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[21.3, 20.4, 19.5, 18.6, 21.8]",8,99.0,UP,UP,wnba_player_intelligence
Sabrina Ionescu,New York Liberty,Atlanta Dream @ New York Liberty,G,PR,19.4,24.7,21.2,28.2,21.2-28.2,18.5,-110.0,-121.0,,,6.2,OVER,HIGH,0.66,0.5238,0.26,26.0,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 99.0, minutes UP, points UP.",Atlanta Dream @ New York Liberty,New York Liberty,Atlanta Dream,"[25.1, 24.2, 23.3, 26.5, 25.6]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[25.6, 24.7, 23.8, 22.9, 26.1]",8,99.0,UP,UP,wnba_player_intelligence
Sabrina Ionescu,New York Liberty,Atlanta Dream @ New York Liberty,G,PRA,23.8,29.7,26.2,33.2,26.2-33.2,23.5,-110.0,-121.5,,,6.2,OVER,HIGH,0.66,0.5238,0.26,26.0,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 99.0, minutes UP, points UP.",Atlanta Dream @ New York Liberty,New York Liberty,Atlanta Dream,"[29.2, 28.3, 31.5, 30.6, 29.7]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[29.7, 28.8, 27.9, 31.1, 30.1]",8,99.0,UP,UP,wnba_player_intelligence
Leonie Fiebich,New York Liberty,Atlanta Dream @ New York Liberty,F,PA,11.3,15.8,12.3,19.3,12.3-19.3,10.5,-105.0,-129.0,,,5.3,OVER,HIGH,0.6428,0.5122,0.255,25.5,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 100.0, minutes UP, points UP.",Atlanta Dream @ New York Liberty,New York Liberty,Atlanta Dream,"[16.7, 15.8, 14.9, 14.0, 17.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[17.2, 16.2, 15.4, 14.5, 17.6]",8,100.0,UP,UP,wnba_player_intelligence
Leonie Fiebich,New York Liberty,Atlanta Dream @ New York Liberty,F,PTS,9.5,13.0,9.5,16.5,9.5-16.5,8.5,-102.0,-130.0,,,4.5,OVER,HIGH,0.622,0.505,0.2318,23.2,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 100.0, minutes UP, points UP.",Atlanta Dream @ New York Liberty,New York Liberty,Atlanta Dream,"[13.4, 12.6, 11.7, 14.8, 13.9]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[13.9, 13.0, 12.1, 11.2, 14.3]",8,100.0,UP,UP,wnba_player_intelligence
Sabrina Ionescu,New York Liberty,Atlanta Dream @ New York Liberty,G,PTS,15.5,20.5,17.0,24.0,17.0-24.0,14.5,-117.0,-114.0,,,6.0,OVER,HIGH,0.66,0.5392,0.2241,22.4,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 99.0, minutes UP, points UP.",Atlanta Dream @ New York Liberty,New York Liberty,Atlanta Dream,"[20.9, 20.1, 19.1, 22.3, 21.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[21.4, 20.5, 19.6, 18.7, 21.9]",8,99.0,UP,UP,wnba_player_intelligence
Sabrina Ionescu,New York Liberty,Atlanta Dream @ New York Liberty,G,PA,20.0,25.6,22.1,29.1,22.1-29.1,19.5,-123.0,-109.5,,,6.1,OVER,HIGH,0.66,0.5516,0.1966,19.7,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 99.0, minutes UP, points UP.",Atlanta Dream @ New York Liberty,New York Liberty,Atlanta Dream,"[26.5, 25.6, 24.7, 23.8, 27.0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[27.0, 26.1, 25.2, 24.2, 27.4]",8,99.0,UP,UP,wnba_player_intelligence
Leonie Fiebich,New York Liberty,Atlanta Dream @ New York Liberty,F,PR,12.4,16.0,12.5,19.5,12.5-19.5,11.5,-109.0,-123.5,,,4.5,OVER,HIGH,0.622,0.5215,0.1926,19.3,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 100.0, minutes UP, points UP.",Atlanta Dream @ New York Liberty,New York Liberty,Atlanta Dream,"[16.4, 15.6, 14.7, 17.8, 16.9]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[16.9, 16.0, 15.1, 14.2, 17.4]",8,100.0,UP,UP,wnba_player_intelligence
Leonie Fiebich,New York Liberty,Atlanta Dream @ New York Liberty,F,PRA,14.3,18.8,15.3,22.3,15.3-22.3,13.5,-119.0,-114.0,,,5.3,OVER,HIGH,0.6428,0.5434,0.183,18.3,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 100.0, minutes UP, points UP.",Atlanta Dream @ New York Liberty,New York Liberty,Atlanta Dream,"[18.4, 17.4, 20.6, 19.7, 18.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[18.8, 17.9, 17.0, 20.2, 19.2]",8,100.0,UP,UP,wnba_player_intelligence
Leonie Fiebich,New York Liberty,Atlanta Dream @ New York Liberty,F,PTS,9.5,13.2,9.7,16.7,9.7-16.7,7.5,-128.0,-102.0,,,5.7,OVER,HIGH,0.6532,0.5614,0.1635,16.4,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 100.0, minutes UP, points UP.",Atlanta Dream @ New York Liberty,New York Liberty,Atlanta Dream,"[13.6, 12.8, 11.8, 15.0, 14.1]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[14.1, 13.2, 12.3, 11.4, 14.5]",8,100.0,UP,UP,wnba_player_intelligence
