game_id,game_date,team,player,position,minutes,fgm,fga,threes,fta,ftm,reb,ast,stl,blk,tov,pf,pts,opponent,opponent_abbr,team_abbr,team_logo,source
401857092,2026-07-28,Connecticut Sun,Diamond Miller,F,21,4,7,3,1,1,1,2,1,0,0,2,12,Washington Mystics,WSH,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857092,2026-07-28,Washington Mystics,Georgia Amoore,G,25,3,6,2,0,0,3,5,1,0,3,4,8,Connecticut Sun,CON,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857092,2026-07-28,Connecticut Sun,Gianna Kneepkens,G,,,,,,,,,,,,,,Washington Mystics,WSH,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857092,2026-07-28,Connecticut Sun,Hailey Van Lith,G,,,,,,,,,,,,,,Washington Mystics,WSH,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857092,2026-07-28,Connecticut Sun,Kennedy Burke,G,27,4,8,3,0,0,4,1,1,1,2,2,11,Washington Mystics,WSH,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857092,2026-07-28,Washington Mystics,Kiki Iriafen,F,29,8,22,1,3,3,10,2,0,1,1,3,20,Connecticut Sun,CON,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857092,2026-07-28,Washington Mystics,Lauren Betts,C,14,1,3,0,6,6,8,1,0,1,1,1,8,Connecticut Sun,CON,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857092,2026-07-28,Connecticut Sun,Leila Lacan,G,32,4,13,1,0,0,4,6,0,2,3,4,9,Washington Mystics,WSH,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857092,2026-07-28,Washington Mystics,Lucy Olsen,G,,,,,,,,,,,,,,Connecticut Sun,CON,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857092,2026-07-28,Washington Mystics,Michaela Onyenwere,F,31,2,4,1,2,1,7,4,1,0,2,4,6,Connecticut Sun,CON,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857092,2026-07-28,Connecticut Sun,Nell Angloma,F,4,1,3,0,0,0,1,0,0,0,0,0,2,Washington Mystics,WSH,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857092,2026-07-28,Connecticut Sun,Olivia Nelson-Ododa,C,30,6,10,0,5,4,6,1,1,3,0,5,16,Washington Mystics,WSH,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857092,2026-07-28,Connecticut Sun,Raegan Beers,F,15,0,5,0,0,0,5,0,0,1,1,3,0,Washington Mystics,WSH,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857092,2026-07-28,Washington Mystics,Rori Harmon,G,,,,,,,,,,,,,,Connecticut Sun,CON,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857092,2026-07-28,Connecticut Sun,Saniya Rivers,G,21,4,10,0,6,3,1,2,1,1,0,1,11,Washington Mystics,WSH,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857092,2026-07-28,Washington Mystics,Shakira Austin,C,32,7,16,0,5,3,6,1,2,1,2,1,17,Connecticut Sun,CON,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857092,2026-07-28,Washington Mystics,Sonia Citron,G,34,6,9,2,9,8,3,4,1,2,3,1,22,Connecticut Sun,CON,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857093,2026-07-28,Minnesota Lynx,Anastasiia Olairi Kosu,F,,,,,,,,,,,,,,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857093,2026-07-28,Minnesota Lynx,Antonia Delaere,F,9,4,5,4,0,0,1,0,0,0,0,0,12,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857093,2026-07-28,Toronto Tempo,Brittney Sykes,G,,,,,,,,,,,,,,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857093,2026-07-28,Minnesota Lynx,Courtney Williams,G,26,2,11,1,0,0,4,4,0,0,1,2,5,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857093,2026-07-28,Minnesota Lynx,Dorka Juhasz,F,15,1,2,0,2,0,1,2,0,1,3,1,2,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857093,2026-07-28,Minnesota Lynx,Eliska Hamzova,G,3,2,2,0,0,0,0,0,0,1,0,1,4,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857093,2026-07-28,Minnesota Lynx,Emma Cechova,F,,,,,,,,,,,,,,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857093,2026-07-28,Toronto Tempo,Isabelle Harrison,F,,,,,,,,,,,,,,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857093,2026-07-28,Toronto Tempo,Julie Allemand,G,32,4,5,2,0,0,0,7,2,1,2,0,10,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857093,2026-07-28,Minnesota Lynx,Kayla McBride,G,35,6,10,4,2,2,1,4,3,0,0,3,18,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857093,2026-07-28,Toronto Tempo,Kia Nurse,G,14,1,3,1,0,0,2,3,1,0,0,2,3,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857093,2026-07-28,Toronto Tempo,Kiki Rice,G,17,1,6,0,3,2,3,4,0,0,2,5,4,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857093,2026-07-28,Toronto Tempo,Laura Juskaite,F,34,7,14,3,2,1,4,1,0,0,3,3,18,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857093,2026-07-28,Toronto Tempo,Maria Conde,F,30,7,16,4,2,2,10,1,1,0,4,2,20,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857093,2026-07-28,Toronto Tempo,Marina Mabrey,G,32,7,17,3,8,8,8,6,0,0,3,2,25,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857093,2026-07-28,Minnesota Lynx,Maya Caldwell,G,13,3,4,1,0,0,2,0,0,0,1,3,7,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857093,2026-07-28,Minnesota Lynx,Napheesa Collier,F,25,6,13,0,4,3,6,3,2,1,2,4,15,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857093,2026-07-28,Minnesota Lynx,Natasha Howard,F,29,4,7,0,6,5,6,4,0,1,1,3,13,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857093,2026-07-28,Minnesota Lynx,Nia Coffey,F,14,0,1,0,0,0,4,1,2,0,0,1,0,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857093,2026-07-28,Toronto Tempo,Nyara Sabally,F,,,,,,,,,,,,,,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857093,2026-07-28,Minnesota Lynx,Olivia Miles,G,32,9,17,4,2,2,6,8,1,0,3,2,24,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857093,2026-07-28,Toronto Tempo,Ornella Bankole,G,,,,,,,,,,,,,,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857093,2026-07-28,Toronto Tempo,Temi Fagbenle,C,26,4,8,0,2,1,6,0,1,1,1,2,9,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857093,2026-07-28,Toronto Tempo,Teonni Key,F,16,2,4,0,0,0,3,0,2,2,0,2,4,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857093,2026-07-28,Toronto Tempo,Tima Pouye,G,,,,,,,,,,,,,,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857094,2026-07-28,Indiana Fever,Aliyah Boston,C,11,4,7,1,2,2,2,1,1,0,0,2,11,Seattle Storm,SEA,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857094,2026-07-28,Seattle Storm,Awa Fam,C,34,4,13,1,2,2,5,2,0,1,0,4,11,Indiana Fever,IND,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,wehoop_espn
401857094,2026-07-28,Indiana Fever,Caitlin Clark,G,33,9,14,4,10,10,4,7,1,1,4,4,32,Seattle Storm,SEA,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857094,2026-07-28,Indiana Fever,Damiris Dantas,C,,,,,,,,,,,,,,Seattle Storm,SEA,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857094,2026-07-28,Seattle Storm,Dominique Malonga,C,,,,,,,,,,,,,,Indiana Fever,IND,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,wehoop_espn
401857094,2026-07-28,Seattle Storm,Ezi Magbegor,F,,,,,,,,,,,,,,Indiana Fever,IND,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,wehoop_espn
401857094,2026-07-28,Seattle Storm,Flau'jae Johnson,G,24,4,15,0,9,8,3,2,2,1,0,6,16,Indiana Fever,IND,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,wehoop_espn
401857094,2026-07-28,Indiana Fever,Grace VanSlooten,F,,,,,,,,,,,,,,Seattle Storm,SEA,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857094,2026-07-28,Seattle Storm,Jade Melbourne,G,29,4,7,0,0,0,3,4,0,0,3,4,8,Indiana Fever,IND,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,wehoop_espn
401857094,2026-07-28,Seattle Storm,Jordan Horston,F,27,3,7,0,2,1,4,2,1,0,0,4,7,Indiana Fever,IND,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,wehoop_espn
401857094,2026-07-28,Seattle Storm,Katie Lou Samuelson,F,12,2,5,1,0,0,5,1,2,0,0,0,5,Indiana Fever,IND,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,wehoop_espn
401857094,2026-07-28,Indiana Fever,Kelsey Mitchell,G,35,9,18,4,6,6,2,2,1,0,2,5,28,Seattle Storm,SEA,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857094,2026-07-28,Indiana Fever,Lexie Hull,G,17,0,4,0,0,0,3,0,0,0,0,0,0,Seattle Storm,SEA,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857094,2026-07-28,Seattle Storm,Mackenzie Holmes,F,5,0,1,0,0,0,2,0,1,0,0,0,0,Indiana Fever,IND,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,wehoop_espn
401857094,2026-07-28,Indiana Fever,Makayla Timpson,F,28,2,3,0,0,0,4,0,0,1,0,4,4,Seattle Storm,SEA,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857094,2026-07-28,Indiana Fever,Monique Billings,F,30,4,6,0,6,6,11,1,0,1,2,4,14,Seattle Storm,SEA,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857094,2026-07-28,Indiana Fever,Myisha Hines-Allen,F,11,2,4,1,0,0,4,1,0,0,0,1,5,Seattle Storm,SEA,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857094,2026-07-28,Seattle Storm,Natisha Hiedeman,G,35,11,20,6,8,5,6,4,0,0,0,1,33,Indiana Fever,IND,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,wehoop_espn
401857094,2026-07-28,Indiana Fever,Raven Johnson,G,,,,,,,,,,,,,,Seattle Storm,SEA,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857094,2026-07-28,Indiana Fever,Sophie Cunningham,G,24,3,6,3,2,2,5,2,0,0,1,1,11,Seattle Storm,SEA,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857094,2026-07-28,Seattle Storm,Stefanie Dolson,C,16,2,3,1,0,0,6,1,0,0,1,2,5,Indiana Fever,IND,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,wehoop_espn
401857094,2026-07-28,Seattle Storm,Taina Mair,G,2,0,0,0,0,0,0,1,0,0,0,0,0,Indiana Fever,IND,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,wehoop_espn
401857094,2026-07-28,Seattle Storm,Taylor Thierry,F,,,,,,,,,,,,,,Indiana Fever,IND,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,wehoop_espn
401857094,2026-07-28,Indiana Fever,Tyasha Harris,G,12,0,2,0,0,0,1,2,0,0,2,0,0,Seattle Storm,SEA,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857094,2026-07-28,Seattle Storm,Zia Cooke,G,15,2,8,2,6,4,2,0,0,0,0,1,10,Indiana Fever,IND,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,wehoop_espn
401857095,2026-07-28,Las Vegas Aces,A'ja Wilson,C,30,7,10,1,14,13,14,4,2,0,3,2,28,Portland Fire,POR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857095,2026-07-28,Las Vegas Aces,Brianna Turner,F,32,4,6,0,0,0,4,1,1,2,1,4,8,Portland Fire,POR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857095,2026-07-28,Portland Fire,Bridget Carleton,F,27,4,15,3,2,2,4,4,1,0,0,1,13,Las Vegas Aces,LV,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
401857095,2026-07-28,Portland Fire,Carla Leite,G,22,4,10,1,2,2,0,3,0,0,0,6,11,Las Vegas Aces,LV,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
401857095,2026-07-28,Las Vegas Aces,Chelsea Gray,G,32,6,9,2,3,3,1,7,0,0,3,0,17,Portland Fire,POR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857095,2026-07-28,Las Vegas Aces,Dana Evans,G,18,1,3,0,2,0,2,3,1,1,2,2,2,Portland Fire,POR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857095,2026-07-28,Portland Fire,Emily Engstler,F,19,3,6,1,4,0,10,0,1,1,3,3,7,Las Vegas Aces,LV,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
401857095,2026-07-28,Portland Fire,Frieda Buhner,F,21,3,5,2,8,8,5,2,2,0,0,3,16,Las Vegas Aces,LV,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
401857095,2026-07-28,Portland Fire,Holly Winterburn,G,14,0,4,0,0,0,0,3,0,0,1,1,0,Las Vegas Aces,LV,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
401857095,2026-07-28,Las Vegas Aces,Jackie Young,G,28,9,14,2,5,5,2,2,1,0,2,2,25,Portland Fire,POR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857095,2026-07-28,Las Vegas Aces,Jewell Loyd,G,25,3,7,3,2,2,5,3,0,0,0,2,11,Portland Fire,POR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857095,2026-07-28,Las Vegas Aces,Justine Pissott,G,12,1,2,1,0,0,2,0,0,0,0,6,3,Portland Fire,POR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857095,2026-07-28,Portland Fire,Karlie Samuelson,G,19,1,3,1,0,0,1,2,0,0,0,0,3,Las Vegas Aces,LV,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
401857095,2026-07-28,Portland Fire,Luisa Geiselsoder,C,3,0,1,0,0,0,2,0,0,0,1,0,0,Las Vegas Aces,LV,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
401857095,2026-07-28,Las Vegas Aces,Mai Yamamoto,G,3,0,1,0,0,0,0,0,0,0,0,0,0,Portland Fire,POR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857095,2026-07-28,Portland Fire,Megan DiLeo,C,27,8,13,1,3,3,6,1,0,0,1,2,20,Las Vegas Aces,LV,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
401857095,2026-07-28,Portland Fire,Nyadiew Puoch,F,20,1,3,0,2,1,3,0,1,0,1,1,3,Las Vegas Aces,LV,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
401857095,2026-07-28,Portland Fire,Serah Williams,C,13,1,3,0,2,2,2,1,0,0,2,2,4,Las Vegas Aces,LV,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
401857095,2026-07-28,Las Vegas Aces,Stephanie Talbot,F,15,1,3,0,0,0,0,1,2,0,0,3,2,Portland Fire,POR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857095,2026-07-28,Las Vegas Aces,Ta'Niya Latson,G,4,1,2,0,0,0,0,0,0,0,1,0,2,Portland Fire,POR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857095,2026-07-28,Portland Fire,Teja Oblak,G,15,2,5,0,2,2,0,2,0,0,4,4,6,Las Vegas Aces,LV,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
401857096,2026-07-28,Los Angeles Sparks,Ariel Atkins,G,34,6,8,2,2,2,5,5,1,0,4,4,16,New York Liberty,NY,LA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,wehoop_espn
401857096,2026-07-28,New York Liberty,Betnijah Laney-Hamilton,G,,,,,,,,,,,,,,Los Angeles Sparks,LA,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857096,2026-07-28,New York Liberty,Breanna Stewart,F,37,11,19,2,6,5,4,7,4,3,1,0,29,Los Angeles Sparks,LA,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857096,2026-07-28,Los Angeles Sparks,Cameron Brink,F,19,5,9,1,0,0,6,2,0,1,3,3,11,New York Liberty,NY,LA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,wehoop_espn
401857096,2026-07-28,Los Angeles Sparks,Chance Gray,G,14,2,5,1,0,0,0,2,0,0,0,0,5,New York Liberty,NY,LA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,wehoop_espn
401857096,2026-07-28,Los Angeles Sparks,Dearica Hamby,F,33,5,11,0,3,2,2,4,2,0,1,0,12,New York Liberty,NY,LA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,wehoop_espn
401857096,2026-07-28,Los Angeles Sparks,Emma Cannon,F,,,,,,,,,,,,,,New York Liberty,NY,LA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,wehoop_espn
401857096,2026-07-28,Los Angeles Sparks,Erica Wheeler,G,27,6,9,4,2,1,1,9,0,0,1,4,17,New York Liberty,NY,LA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,wehoop_espn
401857096,2026-07-28,New York Liberty,Han Xu,C,21,5,10,3,0,0,3,0,1,2,1,0,13,Los Angeles Sparks,LA,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857096,2026-07-28,Los Angeles Sparks,Jihyun Park,F,6,0,0,0,0,0,0,0,1,0,0,0,0,New York Liberty,NY,LA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,wehoop_espn
401857096,2026-07-28,New York Liberty,Jonquel Jones,C,24,4,6,1,0,0,5,6,1,1,4,3,9,Los Angeles Sparks,LA,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857096,2026-07-28,Los Angeles Sparks,Kate Martin,G,,,,,,,,,,,,,,New York Liberty,NY,LA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,wehoop_espn
401857096,2026-07-28,Los Angeles Sparks,Kiana Williams,G,5,1,2,1,0,0,0,1,0,0,0,0,3,New York Liberty,NY,LA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,wehoop_espn
401857096,2026-07-28,New York Liberty,Marine Fauthoux,G,22,4,6,3,2,2,3,1,1,0,2,3,13,Los Angeles Sparks,LA,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857096,2026-07-28,Los Angeles Sparks,Nneka Ogwumike,F,28,9,12,3,0,0,4,9,2,0,1,5,21,New York Liberty,NY,LA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,wehoop_espn
401857096,2026-07-28,New York Liberty,Pauline Astier,G,16,2,2,0,0,0,2,2,1,0,1,4,4,Los Angeles Sparks,LA,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857096,2026-07-28,Los Angeles Sparks,Rae Burrell,G,34,10,17,4,0,0,3,3,4,0,5,1,24,New York Liberty,NY,LA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,wehoop_espn
401857096,2026-07-28,New York Liberty,Raquel Carrera,F,3,0,0,0,0,0,0,0,0,0,0,0,0,Los Angeles Sparks,LA,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857096,2026-07-28,New York Liberty,Rebecca Allen,G,18,1,5,1,0,0,2,1,2,1,0,2,3,Los Angeles Sparks,LA,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857096,2026-07-28,New York Liberty,Rebekah Gardner,G,23,5,6,2,4,3,2,4,0,0,1,0,15,Los Angeles Sparks,LA,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857096,2026-07-28,New York Liberty,Sabrina Ionescu,G,36,9,16,5,4,4,7,6,0,0,7,1,27,Los Angeles Sparks,LA,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
