game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,yes_price,no_price,num_books,sportsbooks,odds_type,game_time,home_team,away_team,source,scraped_at
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Natasha Cloud,,,Chicago Sky @ Connecticut Sun,,player_assists,ast,5.5,-114.0,-116.5,,,2,"draftkings,fanduel",sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Courtney Vandersloot,,,Chicago Sky @ Connecticut Sun,,player_assists,ast,4.5,-155.5,115.5,,,2,"draftkings,fanduel",sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Azura Stevens,,,Chicago Sky @ Connecticut Sun,,player_points,pts,10.5,100.0,-130.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Natasha Cloud,,,Chicago Sky @ Connecticut Sun,,player_points,pts,12.5,-111.5,-118.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Sydney Taylor,,,Chicago Sky @ Connecticut Sun,,player_points,pts,13.5,-6.5,-123.5,,,2,"draftkings,fanduel",sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,DiJonai Carrington,,,Chicago Sky @ Connecticut Sun,,player_points,pts,8.5,100.0,-130.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Kamilla Cardoso,,,Chicago Sky @ Connecticut Sun,,player_points,pts,15.5,-120.0,-108.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Courtney Vandersloot,,,Chicago Sky @ Connecticut Sun,,player_points,pts,8.5,-130.0,100.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Natasha Cloud,,,Chicago Sky @ Connecticut Sun,,player_points_assists,pa,17.5,-132.0,100.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Kamilla Cardoso,,,Chicago Sky @ Connecticut Sun,,player_points_assists,pa,18.5,-110.0,-120.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Courtney Vandersloot,,,Chicago Sky @ Connecticut Sun,,player_points_assists,pa,14.5,-2.5,-131.5,,,2,"draftkings,fanduel",sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Natasha Cloud,,,Chicago Sky @ Connecticut Sun,,player_points_q1,q1_pts,2.5,-118.0,-112.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Azura Stevens,,,Chicago Sky @ Connecticut Sun,,player_points_q1,q1_pts,2.5,128.0,-172.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Kamilla Cardoso,,,Chicago Sky @ Connecticut Sun,,player_points_q1,q1_pts,3.5,-158.0,118.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Azura Stevens,,,Chicago Sky @ Connecticut Sun,,player_points_rebounds,pr,17.5,-115.5,-116.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Natasha Cloud,,,Chicago Sky @ Connecticut Sun,,player_points_rebounds,pr,16.5,-112.0,-118.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,DiJonai Carrington,,,Chicago Sky @ Connecticut Sun,,player_points_rebounds,pr,11.5,-106.0,-122.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Courtney Vandersloot,,,Chicago Sky @ Connecticut Sun,,player_points_rebounds,pr,11.5,-114.0,-114.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Kamilla Cardoso,,,Chicago Sky @ Connecticut Sun,,player_points_rebounds,pr,25.5,-112.0,-118.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Kamilla Cardoso,,,Chicago Sky @ Connecticut Sun,,player_points_rebounds_assists,pra,28.5,-104.0,-128.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Natasha Cloud,,,Chicago Sky @ Connecticut Sun,,player_points_rebounds_assists,pra,22.5,-118.0,-114.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Sydney Taylor,,,Chicago Sky @ Connecticut Sun,,player_points_rebounds_assists,pra,16.5,-128.0,-104.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Azura Stevens,,,Chicago Sky @ Connecticut Sun,,player_points_rebounds_assists,pra,19.5,-120.0,-110.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Courtney Vandersloot,,,Chicago Sky @ Connecticut Sun,,player_points_rebounds_assists,pra,16.5,-122.0,-108.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Azura Stevens,,,Chicago Sky @ Connecticut Sun,,player_rebounds,reb,7.5,-0.5,-134.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,DiJonai Carrington,,,Chicago Sky @ Connecticut Sun,,player_rebounds,reb,3.5,128.0,-172.0,,,1,fanduel,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Natasha Cloud,,,Chicago Sky @ Connecticut Sun,,player_rebounds,reb,4.5,113.0,-151.5,,,2,"draftkings,fanduel",sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Kamilla Cardoso,,,Chicago Sky @ Connecticut Sun,,player_rebounds,reb,9.5,-126.5,-106.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Natasha Cloud,,,Chicago Sky @ Connecticut Sun,,player_rebounds_assists,ra,9.5,-138.0,102.5,,,2,"draftkings,fanduel",sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Courtney Vandersloot,,,Chicago Sky @ Connecticut Sun,,player_rebounds_assists,ra,7.5,-125.0,-107.5,,,2,"draftkings,fanduel",sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Kamilla Cardoso,,,Chicago Sky @ Connecticut Sun,,player_rebounds_assists,ra,12.5,-11.0,-123.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Sydney Taylor,,,Chicago Sky @ Connecticut Sun,,player_threes,threes,1.5,-191.5,140.5,,,2,"draftkings,fanduel",sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Natasha Cloud,,,Chicago Sky @ Connecticut Sun,,player_threes,threes,1.5,114.0,-154.0,,,2,"draftkings,fanduel",sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
2026-08-25,5f43473ad1951f5ea9a269f7dca8f19e,Kamilla Cardoso,,,Chicago Sky @ Connecticut Sun,,player_assists,ast,2.5,-148.0,108.0,,,1,draftkings,sportsbook,2026-08-25T23:00:00Z,Connecticut Sun,Chicago Sky,the-odds-api,2026-08-25T11:40:56.406001+00:00
