game_date,game_id,commence_time,home_team,away_team,spread_home,spread_home_juice,total,total_over_juice,ml_home,ml_away,num_books,source,scraped_at
2026-07-25,e4dc370d08264200533bf3816f82c622,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,-5.38,-113.5,156.5,-108.38,-232.5,186.25,8,the-odds-api,2026-07-25T14:43:18.206779+00:00
2026-07-25,786c1161bd8d7bbab01efa2e850df8bb,2026-07-29T00:00:00Z,Minnesota Lynx,Toronto Tempo,-14.62,-111.25,184.12,-111.25,-1331.0,754.0,8,the-odds-api,2026-07-25T14:43:18.206817+00:00
2026-07-25,c2e520af9bd7e828a76959862d941068,2026-07-29T01:30:00Z,Seattle Storm,Indiana Fever,6.62,-108.38,183.69,-111.75,246.6,-320.4,8,the-odds-api,2026-07-25T14:43:18.206841+00:00
2026-07-25,606c87e74c7cc6048113e44a4f33506f,2026-07-29T02:00:00Z,Las Vegas Aces,Portland Fire,-11.75,-110.75,177.25,-110.38,-787.0,529.0,8,the-odds-api,2026-07-25T14:43:18.206861+00:00
2026-07-25,fa632e2d144f67960024500509077a4a,2026-07-29T02:00:00Z,Los Angeles Sparks,New York Liberty,4.5,-112.5,183.5,-108.88,146.2,-178.6,8,the-odds-api,2026-07-25T14:43:18.206881+00:00
2026-07-25,c01616be622aa0fcab0ac0351d05e264,2026-07-30T00:00:00Z,Dallas Wings,Atlanta Dream,-1.5,-109.5,179.0,-109.5,-123.5,51.25,8,the-odds-api,2026-07-25T14:43:18.206899+00:00
2026-07-25,44c05d0bdf345dc1b2a2eef1bff78ce3,2026-07-30T02:00:00Z,Phoenix Mercury,Golden State Valkyries,5.38,-111.0,156.25,-108.12,172.2,-212.8,8,the-odds-api,2026-07-25T14:43:18.206919+00:00
