game_date,game_id,player,team,position,starter,minutes,pts,reb,ast,stl,blk,tov,fgm,fga,threes,threes_att,ftm,fta,plus_minus,scraped_at
2026-07-14,401857066,Bridget Carleton,Portland Fire,F,True,32.0,12.0,3.0,3.0,3.0,1.0,1.0,,,,,,,2.0,2026-07-15T10:18:30.923208
2026-07-14,401857066,Emily Engstler,Portland Fire,F,True,29.0,14.0,6.0,7.0,3.0,1.0,1.0,,,,,,,5.0,2026-07-15T10:18:30.923226
2026-07-14,401857066,Megan Gustafson,Portland Fire,C,True,31.0,15.0,5.0,0.0,1.0,1.0,0.0,,,,,,,2.0,2026-07-15T10:18:30.923233
2026-07-14,401857066,Sarah Ashlee Barker,Portland Fire,G,True,25.0,9.0,5.0,2.0,0.0,0.0,3.0,,,,,,,-6.0,2026-07-15T10:18:30.923245
2026-07-14,401857066,Carla Leite,Portland Fire,G,True,33.0,18.0,1.0,6.0,0.0,0.0,6.0,,,,,,,3.0,2026-07-15T10:18:30.923251
2026-07-14,401857066,Frieda Buhner,Portland Fire,F,False,11.0,7.0,1.0,1.0,0.0,0.0,0.0,,,,,,,-8.0,2026-07-15T10:18:30.923258
2026-07-14,401857066,Nyadiew Puoch,Portland Fire,F,False,8.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,-5.0,2026-07-15T10:18:30.923264
2026-07-14,401857066,Serah Williams,Portland Fire,C,False,9.0,2.0,2.0,0.0,1.0,0.0,0.0,,,,,,,-5.0,2026-07-15T10:18:30.923274
2026-07-14,401857066,Karlie Samuelson,Portland Fire,G,False,16.0,8.0,0.0,0.0,1.0,0.0,0.0,,,,,,,3.0,2026-07-15T10:18:30.923282
2026-07-14,401857066,Teja Oblak,Portland Fire,G,False,7.0,2.0,0.0,0.0,1.0,0.0,4.0,,,,,,,-6.0,2026-07-15T10:18:30.923288
2026-07-14,401857066,Sania Feagin,Portland Fire,F,False,,,,,,,,,,,,,,,2026-07-15T10:18:30.923294
2026-07-14,401857066,Luisa Geiselsoder,Portland Fire,C,False,,,,,,,,,,,,,,,2026-07-15T10:18:30.923298
2026-07-14,401857066,Holly Winterburn,Portland Fire,G,False,,,,,,,,,,,,,,,2026-07-15T10:18:30.923304
2026-07-14,401857066,Jordan Harrison,Portland Fire,G,False,,,,,,,,,,,,,,,2026-07-15T10:18:30.923308
2026-07-14,401857066,Diamond Miller,Connecticut Sun,F,True,32.0,8.0,1.0,5.0,2.0,0.0,2.0,,,,,,,-5.0,2026-07-15T10:18:30.923317
2026-07-14,401857066,Brittney Griner,Connecticut Sun,C,True,24.0,20.0,4.0,6.0,1.0,2.0,2.0,,,,,,,3.0,2026-07-15T10:18:30.923322
2026-07-14,401857066,Olivia Nelson-Ododa,Connecticut Sun,C,True,26.0,16.0,6.0,1.0,0.0,0.0,3.0,,,,,,,-9.0,2026-07-15T10:18:30.923328
2026-07-14,401857066,Charlisse Leger-Walker,Connecticut Sun,G,True,33.0,4.0,4.0,7.0,3.0,0.0,2.0,,,,,,,5.0,2026-07-15T10:18:30.923334
2026-07-14,401857066,Leila Lacan,Connecticut Sun,G,True,30.0,14.0,1.0,3.0,3.0,1.0,2.0,,,,,,,1.0,2026-07-15T10:18:30.923340
2026-07-14,401857066,Aaliyah Edwards,Connecticut Sun,F,False,24.0,21.0,8.0,3.0,0.0,0.0,1.0,,,,,,,8.0,2026-07-15T10:18:30.923346
2026-07-14,401857066,Raegan Beers,Connecticut Sun,F,False,6.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,4.0,2026-07-15T10:18:30.923351
2026-07-14,401857066,Nell Angloma,Connecticut Sun,F,False,11.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,7.0,2026-07-15T10:18:30.923358
2026-07-14,401857066,Kennedy Burke,Connecticut Sun,G,False,14.0,2.0,6.0,1.0,0.0,0.0,1.0,,,,,,,1.0,2026-07-15T10:18:30.923364
2026-07-14,401857066,Aneesah Morrow,Connecticut Sun,F,False,,,,,,,,,,,,,,,2026-07-15T10:18:30.923368
2026-07-14,401857066,Hailey Van Lith,Connecticut Sun,G,False,,,,,,,,,,,,,,,2026-07-15T10:18:30.923372
2026-07-14,401857066,Saniya Rivers,Connecticut Sun,G,False,,,,,,,,,,,,,,,2026-07-15T10:18:30.923376
2026-07-14,401857066,Gianna Kneepkens,Connecticut Sun,G,False,,,,,,,,,,,,,,,2026-07-15T10:18:30.923380
