game_date,game_id,player,team,position,starter,minutes,pts,reb,ast,stl,blk,tov,fgm,fga,threes,threes_att,ftm,fta,plus_minus,scraped_at
2026-07-19,401857080,Nneka Ogwumike,Los Angeles Sparks,F,True,33.0,17.0,10.0,3.0,1.0,2.0,4.0,,,,,,,3.0,2026-07-20T11:18:53.931525
2026-07-19,401857080,Dearica Hamby,Los Angeles Sparks,F,True,25.0,16.0,5.0,3.0,1.0,0.0,3.0,,,,,,,-6.0,2026-07-20T11:18:53.931541
2026-07-19,401857080,Erica Wheeler,Los Angeles Sparks,G,True,35.0,9.0,3.0,10.0,2.0,0.0,1.0,,,,,,,6.0,2026-07-20T11:18:53.931550
2026-07-19,401857080,Ariel Atkins,Los Angeles Sparks,G,True,32.0,9.0,2.0,3.0,2.0,0.0,1.0,,,,,,,0.0,2026-07-20T11:18:53.931559
2026-07-19,401857080,Rae Burrell,Los Angeles Sparks,G,True,28.0,9.0,2.0,3.0,1.0,1.0,3.0,,,,,,,-6.0,2026-07-20T11:18:53.931565
2026-07-19,401857080,Emma Cannon,Los Angeles Sparks,F,False,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,2026-07-20T11:18:53.931572
2026-07-19,401857080,Cameron Brink,Los Angeles Sparks,F,False,21.0,10.0,6.0,1.0,1.0,3.0,0.0,,,,,,,-14.0,2026-07-20T11:18:53.931577
2026-07-19,401857080,Jihyun Park,Los Angeles Sparks,F,False,15.0,4.0,1.0,0.0,1.0,0.0,0.0,,,,,,,-8.0,2026-07-20T11:18:53.931587
2026-07-19,401857080,Chance Gray,Los Angeles Sparks,G,False,10.0,6.0,1.0,0.0,0.0,0.0,1.0,,,,,,,-16.0,2026-07-20T11:18:53.931594
2026-07-19,401857080,Kate Martin,Los Angeles Sparks,G,False,,,,,,,,,,,,,,,2026-07-20T11:18:53.931598
2026-07-19,401857080,Jessica Shepard,Dallas Wings,F,True,38.0,11.0,14.0,6.0,1.0,0.0,4.0,,,,,,,10.0,2026-07-20T11:18:53.931606
2026-07-19,401857080,Awak Kuier,Dallas Wings,F,True,9.0,4.0,1.0,0.0,0.0,0.0,1.0,,,,,,,-2.0,2026-07-20T11:18:53.931613
2026-07-19,401857080,Arike Ogunbowale,Dallas Wings,G,True,31.0,20.0,2.0,1.0,2.0,0.0,2.0,,,,,,,-4.0,2026-07-20T11:18:53.931618
2026-07-19,401857080,Paige Bueckers,Dallas Wings,G,True,32.0,25.0,4.0,5.0,0.0,0.0,4.0,,,,,,,11.0,2026-07-20T11:18:53.931623
2026-07-19,401857080,Azzi Fudd,Dallas Wings,G,True,33.0,11.0,4.0,2.0,3.0,0.0,0.0,,,,,,,6.0,2026-07-20T11:18:53.931628
2026-07-19,401857080,Alysha Clark,Dallas Wings,F,False,7.0,0.0,2.0,1.0,0.0,0.0,2.0,,,,,,,3.0,2026-07-20T11:18:53.931633
2026-07-19,401857080,Maddy Siegrist,Dallas Wings,F,False,12.0,3.0,2.0,0.0,1.0,0.0,0.0,,,,,,,-2.0,2026-07-20T11:18:53.931639
2026-07-19,401857080,Li Yueru,Dallas Wings,C,False,13.0,4.0,4.0,0.0,0.0,2.0,1.0,,,,,,,7.0,2026-07-20T11:18:53.931644
2026-07-19,401857080,Odyssey Sims,Dallas Wings,G,False,17.0,7.0,0.0,6.0,1.0,0.0,1.0,,,,,,,9.0,2026-07-20T11:18:53.931649
2026-07-19,401857080,Aziaha James,Dallas Wings,G,False,7.0,5.0,1.0,0.0,0.0,0.0,1.0,,,,,,,2.0,2026-07-20T11:18:53.931654
2026-07-19,401857080,Sug Sutton,Dallas Wings,G,False,,,,,,,,,,,,,,,2026-07-20T11:18:53.931658
2026-07-19,401857081,Azura Stevens,Chicago Sky,F,True,30.0,20.0,9.0,1.0,1.0,0.0,3.0,,,,,,,7.0,2026-07-20T11:18:55.055002
2026-07-19,401857081,Kamilla Cardoso,Chicago Sky,C,True,24.0,15.0,4.0,2.0,2.0,1.0,1.0,,,,,,,8.0,2026-07-20T11:18:55.055019
2026-07-19,401857081,Courtney Vandersloot,Chicago Sky,G,True,21.0,11.0,1.0,6.0,2.0,1.0,1.0,,,,,,,2.0,2026-07-20T11:18:55.055025
2026-07-19,401857081,Natasha Cloud,Chicago Sky,G,True,32.0,7.0,2.0,4.0,1.0,0.0,2.0,,,,,,,-5.0,2026-07-20T11:18:55.055030
2026-07-19,401857081,Sydney Taylor,Chicago Sky,G,True,28.0,18.0,3.0,2.0,1.0,0.0,0.0,,,,,,,7.0,2026-07-20T11:18:55.055035
2026-07-19,401857081,Chloe Bibby,Chicago Sky,F,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-10.0,2026-07-20T11:18:55.055040
2026-07-19,401857081,Elizabeth Williams,Chicago Sky,C,False,16.0,12.0,2.0,0.0,0.0,1.0,2.0,,,,,,,-10.0,2026-07-20T11:18:55.055046
2026-07-19,401857081,Rachel Banham,Chicago Sky,G,False,5.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,2026-07-20T11:18:55.055051
2026-07-19,401857081,Jacy Sheldon,Chicago Sky,G,False,19.0,2.0,2.0,2.0,0.0,0.0,1.0,,,,,,,1.0,2026-07-20T11:18:55.055055
2026-07-19,401857081,Aicha Coulibaly,Chicago Sky,G,False,5.0,2.0,1.0,0.0,1.0,1.0,0.0,,,,,,,1.0,2026-07-20T11:18:55.055061
2026-07-19,401857081,Gabriela Jaquez,Chicago Sky,G,False,15.0,2.0,3.0,0.0,1.0,0.0,1.0,,,,,,,-12.0,2026-07-20T11:18:55.055066
2026-07-19,401857081,Naz Hillmon,Atlanta Dream,F,True,34.0,5.0,2.0,1.0,0.0,0.0,2.0,,,,,,,4.0,2026-07-20T11:18:55.055073
2026-07-19,401857081,Angel Reese,Atlanta Dream,F,True,20.0,8.0,5.0,1.0,1.0,1.0,3.0,,,,,,,-7.0,2026-07-20T11:18:55.055079
2026-07-19,401857081,Allisha Gray,Atlanta Dream,G,True,35.0,29.0,6.0,3.0,0.0,0.0,1.0,,,,,,,-1.0,2026-07-20T11:18:55.055084
2026-07-19,401857081,Jordin Canada,Atlanta Dream,G,True,34.0,10.0,3.0,9.0,3.0,0.0,3.0,,,,,,,1.0,2026-07-20T11:18:55.055089
2026-07-19,401857081,Rhyne Howard,Atlanta Dream,G,True,35.0,11.0,6.0,6.0,0.0,3.0,0.0,,,,,,,3.0,2026-07-20T11:18:55.055094
2026-07-19,401857081,Brionna Jones,Atlanta Dream,F,False,15.0,6.0,10.0,1.0,0.0,0.0,0.0,,,,,,,0.0,2026-07-20T11:18:55.055099
2026-07-19,401857081,Madina Okot,Atlanta Dream,C,False,11.0,14.0,4.0,0.0,0.0,1.0,1.0,,,,,,,7.0,2026-07-20T11:18:55.055104
2026-07-19,401857081,Jaylyn Sherrod,Atlanta Dream,G,False,5.0,2.0,1.0,2.0,1.0,0.0,1.0,,,,,,,5.0,2026-07-20T11:18:55.055109
2026-07-19,401857081,Isobel Borlase,Atlanta Dream,G,False,12.0,8.0,2.0,1.0,0.0,0.0,0.0,,,,,,,-2.0,2026-07-20T11:18:55.055114
2026-07-19,401857081,Sika Kone,Atlanta Dream,F,False,,,,,,,,,,,,,,,2026-07-20T11:18:55.055117
2026-07-19,401857081,Shatori Walker-Kimbrough,Atlanta Dream,G,False,,,,,,,,,,,,,,,2026-07-20T11:18:55.055121
2026-07-19,401857081,Aaliyah Nye,Atlanta Dream,G,False,,,,,,,,,,,,,,,2026-07-20T11:18:55.055125
2026-07-19,401857082,Diamond Miller,Connecticut Sun,F,True,31.0,6.0,7.0,0.0,1.0,0.0,4.0,,,,,,,-5.0,2026-07-20T11:18:56.214936
2026-07-19,401857082,Brittney Griner,Connecticut Sun,C,True,31.0,19.0,5.0,0.0,0.0,2.0,1.0,,,,,,,-14.0,2026-07-20T11:18:56.214956
2026-07-19,401857082,Olivia Nelson-Ododa,Connecticut Sun,C,True,26.0,12.0,12.0,3.0,1.0,0.0,0.0,,,,,,,6.0,2026-07-20T11:18:56.214963
2026-07-19,401857082,Charlisse Leger-Walker,Connecticut Sun,G,True,29.0,5.0,3.0,5.0,2.0,0.0,4.0,,,,,,,-9.0,2026-07-20T11:18:56.214968
2026-07-19,401857082,Leila Lacan,Connecticut Sun,G,True,37.0,7.0,1.0,4.0,0.0,1.0,9.0,,,,,,,-10.0,2026-07-20T11:18:56.214974
2026-07-19,401857082,Aaliyah Edwards,Connecticut Sun,F,False,5.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,2026-07-20T11:18:56.214980
2026-07-19,401857082,Raegan Beers,Connecticut Sun,F,False,4.0,0.0,2.0,0.0,1.0,0.0,1.0,,,,,,,0.0,2026-07-20T11:18:56.214985
2026-07-19,401857082,Nell Angloma,Connecticut Sun,F,False,12.0,8.0,3.0,0.0,0.0,0.0,2.0,,,,,,,-9.0,2026-07-20T11:18:56.214990
2026-07-19,401857082,Kennedy Burke,Connecticut Sun,G,False,20.0,6.0,1.0,0.0,1.0,0.0,0.0,,,,,,,-1.0,2026-07-20T11:18:56.214995
2026-07-19,401857082,Hailey Van Lith,Connecticut Sun,G,False,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.0,2026-07-20T11:18:56.215001
2026-07-19,401857082,Gianna Kneepkens,Connecticut Sun,G,False,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,-3.0,2026-07-20T11:18:56.215007
2026-07-19,401857082,Aneesah Morrow,Connecticut Sun,F,False,,,,,,,,,,,,,,,2026-07-20T11:18:56.215011
2026-07-19,401857082,Saniya Rivers,Connecticut Sun,G,False,,,,,,,,,,,,,,,2026-07-20T11:18:56.215014
2026-07-19,401857082,DeWanna Bonner,Phoenix Mercury,F,True,29.0,21.0,6.0,0.0,1.0,0.0,0.0,,,,,,,8.0,2026-07-20T11:18:56.215022
2026-07-19,401857082,Alyssa Thomas,Phoenix Mercury,F,True,34.0,7.0,6.0,11.0,1.0,1.0,1.0,,,,,,,10.0,2026-07-20T11:18:56.215027
2026-07-19,401857082,Noemie Brochant,Phoenix Mercury,F,True,23.0,4.0,3.0,2.0,3.0,0.0,2.0,,,,,,,3.0,2026-07-20T11:18:56.215033
2026-07-19,401857082,Kahleah Copper,Phoenix Mercury,G,True,35.0,18.0,4.0,4.0,1.0,1.0,5.0,,,,,,,10.0,2026-07-20T11:18:56.215038
2026-07-19,401857082,Monique Akoa Makani,Phoenix Mercury,G,True,32.0,11.0,6.0,1.0,2.0,0.0,1.0,,,,,,,17.0,2026-07-20T11:18:56.215044
2026-07-19,401857082,Valeriane Ayayi,Phoenix Mercury,F,False,14.0,5.0,1.0,1.0,2.0,0.0,4.0,,,,,,,-5.0,2026-07-20T11:18:56.215050
2026-07-19,401857082,Natasha Mack,Phoenix Mercury,F,False,20.0,4.0,5.0,0.0,1.0,1.0,1.0,,,,,,,11.0,2026-07-20T11:18:56.215055
