game_date,game_id,status,is_final,in_progress,home_team,away_team,home_score,away_score,actual_spread,actual_total,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,posted_spread,posted_total,venue,attendance,scraped_at
2026-08-03,401857111,STATUS_FINAL,True,False,Atlanta Dream,Las Vegas Aces,87,109,-22,196,24.0,14.0,24.0,25.0,22.0,33.0,31.0,23.0,,,State Farm Arena,17044,2026-08-04T11:01:55.585907
2026-08-03,401857112,STATUS_FINAL,True,False,New York Liberty,Seattle Storm,95,83,12,178,28.0,22.0,29.0,16.0,18.0,25.0,24.0,16.0,,,Barclays Center,15312,2026-08-04T11:01:55.585928
2026-08-04,401857113,STATUS_FINAL,True,False,Chicago Sky,Phoenix Mercury,101,106,-5,207,27.0,20.0,30.0,24.0,26.0,29.0,23.0,28.0,,,Wintrust Arena,7011,2026-08-04T11:01:55.585939
