player,team,opp,pos,stat,season_avg,pred,low,high,range,line,over_price,under_price,yes_price,no_price,edge,signal,conf,model_prob,implied_prob,ev,ev_pct,kelly_frac,injury_status,market_status,is_active,filter_reason,reasoning,game,home_team,away_team,last5_vals,last5_opps,last5_hit,last10_hit,h2h_last5,opp_rank,role_score,minutes_trend,points_trend,intel_source
Aliyah Boston,nan,Indiana Fever @ Minnesota Lynx,nan,3PM,0.4,-5.0,-8.5,-1.5,-8.5--1.5,0.5,-213.0,160.0,,,-5.5,UNDER,HIGH,0.648,0.3846,0.6848,68.5,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 74.9, minutes DOWN, points DOWN.",Indiana Fever @ Minnesota Lynx,Minnesota Lynx,Indiana Fever,"[0, 0, 0, 0, 0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[0, 0, 0, 0, 0]",13,74.9,DOWN,DOWN,wnba_player_intelligence
Sabrina Ionescu,nan,New York Liberty @ Phoenix Mercury,nan,3PM,3.0,-0.5,-4.0,3.0,-4.0-3.0,2.5,-130.5,-53.75,,,-3.0,UNDER,HIGH,0.583,0.3496,0.6677,66.8,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 100.0, minutes UP, points UP.",New York Liberty @ Phoenix Mercury,Phoenix Mercury,New York Liberty,"[0.9, 0, 0, 0, 1.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[0, 0, 0, 1.3, 0.4]",14,100.0,UP,UP,wnba_player_intelligence
Breanna Stewart,nan,New York Liberty @ Phoenix Mercury,nan,3PM,1.4,-2.4,-5.9,1.1,-5.9-1.1,0.5,-229.0,164.0,,,-2.9,UNDER,HIGH,0.5804,0.3788,0.5323,53.2,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 100.0, minutes UP, points STABLE.",New York Liberty @ Phoenix Mercury,Phoenix Mercury,New York Liberty,"[0, 0, 0, 0, 0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[0, 0, 0, 0, 0]",14,100.0,UP,STABLE,wnba_player_intelligence
Kahleah Copper,nan,New York Liberty @ Phoenix Mercury,nan,3PM,0.8,-3.6,-7.1,-0.1,-7.1--0.1,1.5,-183.17,133.5,,,-5.1,UNDER,HIGH,0.6376,0.4283,0.4888,48.9,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 96.2, minutes STABLE, points STABLE.",New York Liberty @ Phoenix Mercury,Phoenix Mercury,New York Liberty,"[0, 0, 0, 0, 0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[0, 0, 0, 0, 0]",14,96.2,STABLE,STABLE,wnba_player_intelligence
Courtney Vandersloot,nan,Las Vegas Aces @ Chicago Sky,nan,RA,6.6,5.1,1.6,8.6,1.6-8.6,13.5,-160.0,115.0,,,-8.4,UNDER,HIGH,0.66,0.4651,0.419,41.9,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 68.6, minutes STABLE, points STABLE.",Las Vegas Aces @ Chicago Sky,Chicago Sky,Las Vegas Aces,"[3.7, 6.9, 6.0, 5.1, 4.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[6.4, 5.5, 4.6, 3.7, 6.9]",7,68.6,STABLE,STABLE,wnba_player_intelligence
A'ja Wilson,nan,Las Vegas Aces @ Chicago Sky,nan,REB,9.3,7.9,4.4,11.4,4.4-11.4,12.5,-165.5,119.5,,,-4.6,UNDER,HIGH,0.6246,0.4556,0.371,37.1,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 95.6, minutes STABLE, points STABLE.",Las Vegas Aces @ Chicago Sky,Chicago Sky,Las Vegas Aces,"[6.6, 9.7, 8.8, 7.9, 7.0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[9.2, 8.3, 7.5, 6.6, 9.7]",7,95.6,STABLE,STABLE,wnba_player_intelligence
Jewell Loyd,nan,Las Vegas Aces @ Chicago Sky,nan,3PM,1.8,-2.8,-6.3,0.7,-6.3-0.7,1.5,-157.5,117.0,,,-4.3,UNDER,HIGH,0.6168,0.4608,0.3385,33.9,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 88.6, minutes STABLE, points STABLE.",Las Vegas Aces @ Chicago Sky,Chicago Sky,Las Vegas Aces,"[0, 0, 0, 0, 0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[0, 0, 0, 0, 0]",7,88.6,STABLE,STABLE,wnba_player_intelligence
Courtney Vandersloot,nan,Las Vegas Aces @ Chicago Sky,nan,PA,13.2,6.1,2.6,9.6,2.6-9.6,11.5,-145.0,105.0,,,-5.4,UNDER,HIGH,0.6454,0.4878,0.3231,32.3,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 68.6, minutes STABLE, points STABLE.",Las Vegas Aces @ Chicago Sky,Chicago Sky,Las Vegas Aces,"[7.9, 7.0, 6.1, 5.2, 4.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[6.5, 5.6, 4.8, 7.9, 7.0]",7,68.6,STABLE,STABLE,wnba_player_intelligence
Monique Akoa Makani,nan,New York Liberty @ Phoenix Mercury,nan,PR,11.7,4.1,0.6,7.6,0.6-7.6,10.5,-136.0,100.0,,,-6.4,UNDER,HIGH,0.66,0.5,0.32,32.0,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 79.4, minutes STABLE, points STABLE.",New York Liberty @ Phoenix Mercury,Phoenix Mercury,New York Liberty,"[5.9, 5.0, 4.1, 3.2, 2.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[5.0, 4.1, 3.2, 2.3, 5.4]",14,79.4,STABLE,STABLE,wnba_player_intelligence
Janelle Salaun,nan,Toronto Tempo @ Golden State Valkyries,nan,PTS,12.8,5.2,1.7,8.7,1.7-8.7,11.5,-129.0,-101.67,,,-6.3,UNDER,HIGH,0.66,0.5041,0.3092,30.9,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 75.2, minutes STABLE, points STABLE.",Toronto Tempo @ Golden State Valkyries,Golden State Valkyries,Toronto Tempo,"[4.8, 3.9, 7.0, 6.1, 5.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[5.7, 4.8, 3.9, 7.0, 6.1]",12,75.2,STABLE,STABLE,wnba_player_intelligence
Paige Bueckers,nan,Connecticut Sun @ Dallas Wings,nan,PA,26.2,19.7,16.2,23.2,16.2-23.2,26.5,-130.0,-102.0,,,-6.8,UNDER,HIGH,0.66,0.505,0.3071,30.7,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 100.0, minutes STABLE, points STABLE.",Connecticut Sun @ Dallas Wings,Dallas Wings,Connecticut Sun,"[21.5, 20.6, 19.7, 18.8, 17.9]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[18.8, 17.9, 21.1, 20.1, 19.2]",7,100.0,STABLE,STABLE,wnba_player_intelligence
Courtney Vandersloot,nan,Las Vegas Aces @ Chicago Sky,nan,AST,4.5,3.2,-0.3,6.7,-0.3-6.7,5.5,-174.0,130.0,,,-2.3,UNDER,HIGH,0.5648,0.4348,0.299,29.9,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 68.6, minutes STABLE, points STABLE.",Las Vegas Aces @ Chicago Sky,Chicago Sky,Las Vegas Aces,"[1.9, 5.0, 4.1, 3.2, 2.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[4.6, 3.7, 2.8, 1.9, 5.0]",7,68.6,STABLE,STABLE,wnba_player_intelligence
Megan DiLeo,nan,Los Angeles Sparks @ Portland Fire,nan,PR,18.7,11.9,8.4,15.4,8.4-15.4,18.5,-130.0,-103.5,,,-6.6,UNDER,HIGH,0.66,0.5086,0.2977,29.8,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 84.7, minutes STABLE, points STABLE.",Los Angeles Sparks @ Portland Fire,Portland Fire,Los Angeles Sparks,"[10.6, 13.7, 12.8, 11.9, 11.0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[12.8, 11.9, 11.0, 10.1, 13.2]",9,84.7,STABLE,STABLE,wnba_player_intelligence
Dearica Hamby,nan,Los Angeles Sparks @ Portland Fire,nan,PTS,14.3,8.3,4.8,11.8,4.8-11.8,14.5,-126.0,-103.67,,,-6.2,UNDER,HIGH,0.66,0.509,0.2966,29.7,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 93.5, minutes STABLE, points STABLE.",Los Angeles Sparks @ Portland Fire,Portland Fire,Los Angeles Sparks,"[8.8, 7.9, 7.0, 10.1, 9.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[7.0, 10.1, 9.2, 8.3, 7.4]",9,93.5,STABLE,STABLE,wnba_player_intelligence
Napheesa Collier,nan,Indiana Fever @ Minnesota Lynx,nan,PRA,27.3,20.2,16.7,23.7,16.7-23.7,28.5,-125.5,-104.5,,,-8.3,UNDER,HIGH,0.66,0.511,0.2916,29.2,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.8, minutes STABLE, points STABLE.",Indiana Fever @ Minnesota Lynx,Minnesota Lynx,Indiana Fever,"[19.3, 18.4, 21.6, 20.6, 19.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[20.6, 19.8, 18.8, 22.0, 21.1]",13,77.8,STABLE,STABLE,wnba_player_intelligence
Emily Engstler,nan,Los Angeles Sparks @ Portland Fire,nan,PRA,16.5,9.3,5.8,12.8,5.8-12.8,16.5,-126.67,-104.67,,,-7.2,UNDER,HIGH,0.66,0.5114,0.2906,29.1,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 80.3, minutes STABLE, points STABLE.",Los Angeles Sparks @ Portland Fire,Portland Fire,Los Angeles Sparks,"[8.4, 7.5, 10.7, 9.8, 8.9]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[10.7, 9.8, 8.9, 8.0, 11.1]",9,80.3,STABLE,STABLE,wnba_player_intelligence
Marina Mabrey,nan,Toronto Tempo @ Golden State Valkyries,nan,3PM,2.8,-1.7,-5.2,1.8,-5.2-1.8,2.5,-145.67,110.0,,,-4.2,UNDER,HIGH,0.6142,0.4762,0.2898,29.0,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 93.0, minutes STABLE, points STABLE.",Toronto Tempo @ Golden State Valkyries,Golden State Valkyries,Toronto Tempo,"[0, 0.1, 0, 0, 0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[0, 0, 0.1, 0, 0]",12,93.0,STABLE,STABLE,wnba_player_intelligence
A'ja Wilson,nan,Las Vegas Aces @ Chicago Sky,nan,PR,34.9,28.8,25.3,32.3,25.3-32.3,44.5,-130.0,-105.0,,,-15.7,UNDER,HIGH,0.66,0.5122,0.2886,28.9,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 95.6, minutes STABLE, points STABLE.",Las Vegas Aces @ Chicago Sky,Chicago Sky,Las Vegas Aces,"[28.8, 27.9, 27.0, 30.2, 29.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[27.4, 30.6, 29.7, 28.8, 27.9]",7,95.6,STABLE,STABLE,wnba_player_intelligence
Jackie Young,nan,Las Vegas Aces @ Chicago Sky,nan,PR,21.2,16.1,12.6,19.6,12.6-19.6,31.5,-130.0,-105.0,,,-15.4,UNDER,HIGH,0.66,0.5122,0.2886,28.9,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 94.8, minutes DOWN, points UP.",Las Vegas Aces @ Chicago Sky,Chicago Sky,Las Vegas Aces,"[15.7, 14.8, 17.9, 17.0, 16.1]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[14.3, 17.5, 16.6, 15.7, 14.8]",7,94.8,DOWN,UP,wnba_player_intelligence
Olivia Nelson-Ododa,nan,Connecticut Sun @ Dallas Wings,nan,PTS,9.6,4.0,0.5,7.5,0.5-7.5,11.5,-124.33,-105.33,,,-7.5,UNDER,HIGH,0.66,0.513,0.2866,28.7,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 76.8, minutes UP, points STABLE.",Connecticut Sun @ Dallas Wings,Dallas Wings,Connecticut Sun,"[2.2, 5.3, 4.5, 3.5, 2.6]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[3.5, 2.6, 5.8, 4.9, 4.0]",7,76.8,UP,STABLE,wnba_player_intelligence
Jessica Shepard,nan,Connecticut Sun @ Dallas Wings,nan,PA,19.5,13.7,10.2,17.2,10.2-17.2,19.5,-129.0,-104.0,,,-5.8,UNDER,HIGH,0.6558,0.5098,0.2864,28.6,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 100.0, minutes STABLE, points STABLE.",Connecticut Sun @ Dallas Wings,Dallas Wings,Connecticut Sun,"[12.8, 11.9, 15.0, 14.1, 13.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[14.1, 13.2, 12.3, 15.5, 14.6]",7,100.0,STABLE,STABLE,wnba_player_intelligence
Kahleah Copper,nan,New York Liberty @ Phoenix Mercury,nan,PTS,20.0,13.1,9.6,16.6,9.6-16.6,21.5,-120.0,-106.0,,,-8.4,UNDER,HIGH,0.66,0.5146,0.2826,28.3,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 96.2, minutes STABLE, points STABLE.",New York Liberty @ Phoenix Mercury,Phoenix Mercury,New York Liberty,"[13.1, 12.2, 11.3, 14.4, 13.5]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[12.2, 11.3, 14.4, 13.5, 12.7]",14,96.2,STABLE,STABLE,wnba_player_intelligence
Courtney Williams,nan,Indiana Fever @ Minnesota Lynx,nan,PRA,23.3,14.0,10.5,17.5,10.5-17.5,20.5,-124.0,-106.0,,,-6.5,UNDER,HIGH,0.66,0.5146,0.2826,28.3,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 87.6, minutes DOWN, points DOWN.",Indiana Fever @ Minnesota Lynx,Minnesota Lynx,Indiana Fever,"[13.6, 12.7, 15.8, 14.9, 14.0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[14.9, 14.0, 13.1, 12.2, 15.3]",13,87.6,DOWN,DOWN,wnba_player_intelligence
Erica Wheeler,nan,Los Angeles Sparks @ Portland Fire,nan,PTS,8.7,3.8,0.3,7.3,0.3-7.3,9.5,-125.5,-104.5,,,-5.7,UNDER,HIGH,0.6532,0.511,0.2783,27.8,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 91.7, minutes UP, points STABLE.",Los Angeles Sparks @ Portland Fire,Portland Fire,Los Angeles Sparks,"[2.0, 5.2, 4.2, 3.3, 2.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[4.2, 3.3, 2.4, 5.6, 4.7]",9,91.7,UP,STABLE,wnba_player_intelligence
Courtney Williams,nan,Indiana Fever @ Minnesota Lynx,nan,PR,19.1,9.5,6.0,13.0,6.0-13.0,16.5,-125.5,-107.0,,,-7.0,UNDER,HIGH,0.66,0.5169,0.2768,27.7,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 87.6, minutes DOWN, points DOWN.",Indiana Fever @ Minnesota Lynx,Minnesota Lynx,Indiana Fever,"[9.9, 9.1, 8.2, 11.3, 10.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[11.3, 10.4, 9.5, 8.6, 7.7]",13,87.6,DOWN,DOWN,wnba_player_intelligence
