game_date,event_id,game,commence_time,market_type,market_key,side,team,player,stat,book_key,book_title,line,odds,is_preferred_book,source,scraped_at
2026-07-09,bbda183d9dc2a8ed43f79f82ef0ac320,Seattle Storm @ Atlanta Dream,2026-07-10T00:09:18Z,SPREAD,spreads,Atlanta Dream,Atlanta Dream,,,fanduel,FanDuel,-13.5,-112,True,the-odds-api,2026-07-10T01:56:32.479817+00:00
2026-07-09,bbda183d9dc2a8ed43f79f82ef0ac320,Seattle Storm @ Atlanta Dream,2026-07-10T00:09:18Z,SPREAD,spreads,Seattle Storm,Seattle Storm,,,fanduel,FanDuel,13.5,-118,True,the-odds-api,2026-07-10T01:56:32.479817+00:00
2026-07-09,bbda183d9dc2a8ed43f79f82ef0ac320,Seattle Storm @ Atlanta Dream,2026-07-10T00:09:18Z,TOTAL,totals,OVER,,,,fanduel,FanDuel,170.5,-118,True,the-odds-api,2026-07-10T01:56:32.479817+00:00
2026-07-09,bbda183d9dc2a8ed43f79f82ef0ac320,Seattle Storm @ Atlanta Dream,2026-07-10T00:09:18Z,TOTAL,totals,UNDER,,,,fanduel,FanDuel,170.5,-112,True,the-odds-api,2026-07-10T01:56:32.479817+00:00
2026-07-09,bbda183d9dc2a8ed43f79f82ef0ac320,Seattle Storm @ Atlanta Dream,2026-07-10T00:09:18Z,SPREAD,spreads,Atlanta Dream,Atlanta Dream,,,fanatics,Fanatics,-13.5,-110,True,the-odds-api,2026-07-10T01:56:32.479817+00:00
2026-07-09,bbda183d9dc2a8ed43f79f82ef0ac320,Seattle Storm @ Atlanta Dream,2026-07-10T00:09:18Z,SPREAD,spreads,Seattle Storm,Seattle Storm,,,fanatics,Fanatics,13.5,-120,True,the-odds-api,2026-07-10T01:56:32.479817+00:00
2026-07-09,bbda183d9dc2a8ed43f79f82ef0ac320,Seattle Storm @ Atlanta Dream,2026-07-10T00:09:18Z,TOTAL,totals,OVER,,,,fanatics,Fanatics,170.5,-125,True,the-odds-api,2026-07-10T01:56:32.479817+00:00
2026-07-09,bbda183d9dc2a8ed43f79f82ef0ac320,Seattle Storm @ Atlanta Dream,2026-07-10T00:09:18Z,TOTAL,totals,UNDER,,,,fanatics,Fanatics,170.5,-105,True,the-odds-api,2026-07-10T01:56:32.479817+00:00
2026-07-09,bbda183d9dc2a8ed43f79f82ef0ac320,Seattle Storm @ Atlanta Dream,2026-07-10T00:09:18Z,SPREAD,spreads,Atlanta Dream,Atlanta Dream,,,mybookieag,MyBookie.ag,-14.5,-105,False,the-odds-api,2026-07-10T01:56:32.479817+00:00
2026-07-09,bbda183d9dc2a8ed43f79f82ef0ac320,Seattle Storm @ Atlanta Dream,2026-07-10T00:09:18Z,SPREAD,spreads,Seattle Storm,Seattle Storm,,,mybookieag,MyBookie.ag,14.5,-125,False,the-odds-api,2026-07-10T01:56:32.479817+00:00
2026-07-09,bbda183d9dc2a8ed43f79f82ef0ac320,Seattle Storm @ Atlanta Dream,2026-07-10T00:09:18Z,TOTAL,totals,OVER,,,,mybookieag,MyBookie.ag,171.5,100,False,the-odds-api,2026-07-10T01:56:32.479817+00:00
