game_date,game_id,status,is_final,in_progress,home_team,away_team,home_score,away_score,actual_spread,actual_total,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,posted_spread,posted_total,venue,attendance,scraped_at
2026-07-17,401857073,STATUS_FINAL,True,False,Indiana Fever,Seattle Storm,110,107,3,217,37.0,22.0,23.0,28.0,26.0,30.0,32.0,19.0,,,Gainbridge Fieldhouse,17274,2026-07-18T09:51:52.867498
2026-07-17,401857074,STATUS_FINAL,True,False,Toronto Tempo,Atlanta Dream,92,111,-19,203,23.0,24.0,19.0,26.0,23.0,25.0,29.0,34.0,,,Coca-Cola Coliseum,8210,2026-07-18T09:51:52.867519
2026-07-17,401857075,STATUS_FINAL,True,False,Chicago Sky,Los Angeles Sparks,96,82,14,178,16.0,33.0,20.0,27.0,17.0,19.0,27.0,19.0,,,Wintrust Arena,8123,2026-07-18T09:51:52.867530
2026-07-18,401857076,STATUS_FINAL,True,False,Phoenix Mercury,Connecticut Sun,83,96,-13,179,21.0,16.0,22.0,24.0,26.0,28.0,19.0,23.0,,,Mortgage Matchup Center,10321,2026-07-18T09:51:52.867539
