game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,yes_price,no_price,num_books,odds_type,game_time,home_team,away_team,source,scraped_at
2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Jade Melbourne,,,Seattle Storm @ New York Liberty,,player_assists,ast,3.5,-155.25,119.33,,,4,sportsbook,2026-08-03T23:00:00Z,New York Liberty,Seattle Storm,the-odds-api,2026-08-03T15:53:03.524173+00:00
2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Breanna Stewart,,,Seattle Storm @ New York Liberty,,player_assists,ast,3.5,103.4,-136.5,,,5,sportsbook,2026-08-03T23:00:00Z,New York Liberty,Seattle Storm,the-odds-api,2026-08-03T15:53:03.524173+00:00
2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Jonquel Jones,,,Seattle Storm @ New York Liberty,,player_assists,ast,2.5,-154.25,115.67,,,4,sportsbook,2026-08-03T23:00:00Z,New York Liberty,Seattle Storm,the-odds-api,2026-08-03T15:53:03.524173+00:00
2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Sabrina Ionescu,,,Seattle Storm @ New York Liberty,,player_assists,ast,5.5,-116.8,-113.5,,,5,sportsbook,2026-08-03T23:00:00Z,New York Liberty,Seattle Storm,the-odds-api,2026-08-03T15:53:03.524173+00:00
2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Flau'jae Johnson,,,Seattle Storm @ New York Liberty,,player_assists,ast,2.5,-162.5,123.0,,,4,sportsbook,2026-08-03T23:00:00Z,New York Liberty,Seattle Storm,the-odds-api,2026-08-03T15:53:03.524173+00:00
2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Natisha Hiedeman,,,Seattle Storm @ New York Liberty,,player_assists,ast,5.5,-62.6,-128.0,,,5,sportsbook,2026-08-03T23:00:00Z,New York Liberty,Seattle Storm,the-odds-api,2026-08-03T15:53:03.524173+00:00
2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Sabrina Ionescu,,,Seattle Storm @ New York Liberty,,player_points,pts,19.5,-127.6,-104.5,,,5,sportsbook,2026-08-03T23:00:00Z,New York Liberty,Seattle Storm,the-odds-api,2026-08-03T15:53:03.524173+00:00
2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Breanna Stewart,,,Seattle Storm @ New York Liberty,,player_points,pts,21.5,-119.4,-108.0,,,5,sportsbook,2026-08-03T23:00:00Z,New York Liberty,Seattle Storm,the-odds-api,2026-08-03T15:53:03.524173+00:00
2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Jade Melbourne,,,Seattle Storm @ New York Liberty,,player_points,pts,7.5,-124.0,-54.75,,,5,sportsbook,2026-08-03T23:00:00Z,New York Liberty,Seattle Storm,the-odds-api,2026-08-03T15:53:03.524173+00:00
2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Jonquel Jones,,,Seattle Storm @ New York Liberty,,player_points,pts,13.5,-118.4,-108.0,,,5,sportsbook,2026-08-03T23:00:00Z,New York Liberty,Seattle Storm,the-odds-api,2026-08-03T15:53:03.524173+00:00
