game_date,game_id,commence_time,home_team,away_team,spread_home,spread_home_juice,total,total_over_juice,ml_home,ml_away,num_books,source,scraped_at
2026-07-23,e4dc370d08264200533bf3816f82c622,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,-5.64,-111.29,157.5,-109.83,-210.2,170.2,7,the-odds-api,2026-07-23T15:26:13.792194+00:00
2026-07-23,786c1161bd8d7bbab01efa2e850df8bb,2026-07-29T00:00:00Z,Minnesota Lynx,Toronto Tempo,-14.5,-109.71,182.5,-110.0,-1090.0,668.0,7,the-odds-api,2026-07-23T15:26:13.792233+00:00
2026-07-23,c2e520af9bd7e828a76959862d941068,2026-07-29T01:30:00Z,Seattle Storm,Indiana Fever,6.64,-107.29,181.64,-110.43,240.6,-310.6,7,the-odds-api,2026-07-23T15:26:13.792257+00:00
2026-07-23,606c87e74c7cc6048113e44a4f33506f,2026-07-29T02:00:00Z,Las Vegas Aces,Portland Fire,-11.64,-109.0,175.0,-109.57,-849.0,551.0,7,the-odds-api,2026-07-23T15:26:13.792278+00:00
2026-07-23,fa632e2d144f67960024500509077a4a,2026-07-29T02:00:00Z,Los Angeles Sparks,New York Liberty,4.5,-112.86,184.5,-111.43,154.0,-188.8,7,the-odds-api,2026-07-23T15:26:13.792299+00:00
2026-07-23,c01616be622aa0fcab0ac0351d05e264,2026-07-30T00:00:00Z,Dallas Wings,Atlanta Dream,-1.5,-112.67,178.5,-109.33,-128.0,104.0,3,the-odds-api,2026-07-23T15:26:13.792314+00:00
2026-07-23,44c05d0bdf345dc1b2a2eef1bff78ce3,2026-07-30T02:00:00Z,Phoenix Mercury,Golden State Valkyries,5.5,-112.0,159.17,-111.17,176.0,-217.25,6,the-odds-api,2026-07-23T15:26:13.792333+00:00
