game_id,game_date,team,player,position,minutes,fgm,fga,threes,fta,ftm,reb,ast,stl,blk,tov,pf,pts,opponent,opponent_abbr,team_abbr,team_logo,source
401857083,2026-07-20,Las Vegas Aces,A'ja Wilson,C,28,11,14,3,1,1,6,4,1,4,0,0,26,Toronto Tempo,TOR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857083,2026-07-20,Las Vegas Aces,Brianna Turner,F,13,1,2,0,0,0,2,0,0,0,0,2,2,Toronto Tempo,TOR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857083,2026-07-20,Toronto Tempo,Brittney Sykes,G,,,,,,,,,,,,,,Las Vegas Aces,LV,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857083,2026-07-20,Las Vegas Aces,Chelsea Gray,G,31,4,7,3,4,3,4,7,3,0,2,2,14,Toronto Tempo,TOR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857083,2026-07-20,Las Vegas Aces,Cheyenne Parker-Tyus,F,11,2,2,0,0,0,6,0,0,1,0,2,4,Toronto Tempo,TOR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857083,2026-07-20,Las Vegas Aces,Dana Evans,G,18,2,7,2,0,0,2,2,0,0,1,0,6,Toronto Tempo,TOR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857083,2026-07-20,Toronto Tempo,Isabelle Harrison,F,22,8,11,1,10,9,11,2,0,0,1,0,26,Las Vegas Aces,LV,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857083,2026-07-20,Las Vegas Aces,Jackie Young,G,33,10,17,4,0,0,4,12,1,0,2,1,24,Toronto Tempo,TOR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857083,2026-07-20,Las Vegas Aces,Jewell Loyd,G,23,4,8,2,1,1,1,1,1,0,1,2,11,Toronto Tempo,TOR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857083,2026-07-20,Toronto Tempo,Julie Allemand,G,31,1,2,1,0,0,5,4,1,0,2,3,3,Las Vegas Aces,LV,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857083,2026-07-20,Las Vegas Aces,Justine Pissott,G,10,0,3,0,0,0,0,1,0,1,0,0,0,Toronto Tempo,TOR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857083,2026-07-20,Toronto Tempo,Kayla Alexander,C,16,3,5,0,0,0,6,1,0,0,2,1,6,Las Vegas Aces,LV,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857083,2026-07-20,Toronto Tempo,Kia Nurse,G,18,2,6,1,2,2,1,1,0,0,0,1,7,Las Vegas Aces,LV,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857083,2026-07-20,Las Vegas Aces,Kierstan Bell,F,,,,,,,,,,,,,,Toronto Tempo,TOR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857083,2026-07-20,Toronto Tempo,Kiki Rice,G,,,,,,,,,,,,,,Las Vegas Aces,LV,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857083,2026-07-20,Toronto Tempo,Laura Juskaite,F,29,2,9,1,2,1,3,1,2,0,1,2,6,Las Vegas Aces,LV,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857083,2026-07-20,Las Vegas Aces,Mai Yamamoto,G,,,,,,,,,,,,,,Toronto Tempo,TOR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857083,2026-07-20,Toronto Tempo,Maria Conde,F,28,6,12,3,0,0,8,4,0,0,0,2,15,Las Vegas Aces,LV,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857083,2026-07-20,Toronto Tempo,Marina Mabrey,G,31,5,21,1,3,3,2,5,3,1,3,2,14,Las Vegas Aces,LV,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857083,2026-07-20,Las Vegas Aces,NaLyssa Smith,F,19,9,10,0,0,0,5,2,0,0,1,3,18,Toronto Tempo,TOR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857083,2026-07-20,Toronto Tempo,Nyara Sabally,F,,,,,,,,,,,,,,Las Vegas Aces,LV,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857083,2026-07-20,Las Vegas Aces,Stephanie Talbot,F,15,2,8,0,0,0,1,0,0,1,0,0,4,Toronto Tempo,TOR,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857083,2026-07-20,Toronto Tempo,Temi Fagbenle,C,15,1,4,0,0,0,2,0,0,0,2,2,2,Las Vegas Aces,LV,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857083,2026-07-20,Toronto Tempo,Teonni Key,F,3,1,1,0,0,0,1,0,0,0,0,0,2,Las Vegas Aces,LV,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857083,2026-07-20,Toronto Tempo,Tima Pouye,G,7,0,3,0,2,2,1,1,0,0,0,0,2,Las Vegas Aces,LV,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857084,2026-07-20,Washington Mystics,Alicia Florez,G,9,2,2,1,0,0,0,1,0,0,0,1,5,Golden State Valkyries,GS,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857084,2026-07-20,Washington Mystics,Angela Dugalic,F,,,,,,,,,,,,,,Golden State Valkyries,GS,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857084,2026-07-20,Washington Mystics,Cassandre Prosper,G,9,1,5,0,0,0,2,1,0,0,1,1,2,Golden State Valkyries,GS,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857084,2026-07-20,Golden State Valkyries,Cecilia Zandalasini,F,17,3,7,1,0,0,1,1,1,0,0,2,7,Washington Mystics,WSH,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
401857084,2026-07-20,Washington Mystics,Cotie McMahon,G,12,1,1,0,1,1,2,2,1,0,0,2,3,Golden State Valkyries,GS,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857084,2026-07-20,Washington Mystics,Darianna Littlepage-Buggs,G,,,,,,,,,,,,,,Golden State Valkyries,GS,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857084,2026-07-20,Golden State Valkyries,Gabby Williams,F,26,4,12,0,0,0,0,2,1,0,2,3,8,Washington Mystics,WSH,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
401857084,2026-07-20,Washington Mystics,Georgia Amoore,G,27,3,5,3,0,0,0,8,0,0,4,2,9,Golden State Valkyries,GS,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857084,2026-07-20,Golden State Valkyries,Janelle Salaun,F,17,3,12,1,4,4,4,2,1,0,0,3,11,Washington Mystics,WSH,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
401857084,2026-07-20,Golden State Valkyries,Juste Jocyte,G,,,,,,,,,,,,,,Washington Mystics,WSH,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wehoop_espn
