game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,yes_price,no_price,num_books,sportsbooks,odds_type,game_time,home_team,away_team,source,scraped_at
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Allisha Gray,Atlanta Dream,,Atlanta Dream @ New York Liberty,False,3pm,3pm,1.5,-132.0,-1.5,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Allisha Gray,Atlanta Dream,,Atlanta Dream @ New York Liberty,False,player_assists,ast,2.5,-104.0,-131.0,,,1,draftkings,sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Allisha Gray,Atlanta Dream,,Atlanta Dream @ New York Liberty,False,player_points_assists,pa,21.5,-106.0,-126.5,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Allisha Gray,Atlanta Dream,,Atlanta Dream @ New York Liberty,False,player_points_rebounds,pr,21.5,-124.5,-108.0,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Allisha Gray,Atlanta Dream,,Atlanta Dream @ New York Liberty,False,player_points_rebounds_assists,pra,24.5,-113.5,-117.0,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Allisha Gray,Atlanta Dream,,Atlanta Dream @ New York Liberty,False,player_points,pts,18.5,-115.5,-113.5,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Allisha Gray,Atlanta Dream,,Atlanta Dream @ New York Liberty,False,player_rebounds_assists,ra,5.5,-125.0,-109.0,,,1,draftkings,sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Allisha Gray,Atlanta Dream,,Atlanta Dream @ New York Liberty,False,player_rebounds,reb,3.5,129.0,-175.0,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Angel Reese,Atlanta Dream,,Atlanta Dream @ New York Liberty,False,player_assists,ast,2.5,-155.0,114.0,,,1,draftkings,sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Angel Reese,Atlanta Dream,,Atlanta Dream @ New York Liberty,False,player_points_assists,pa,19.5,-2.5,-130.5,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Angel Reese,Atlanta Dream,,Atlanta Dream @ New York Liberty,False,player_points_rebounds,pr,28.5,-109.5,-122.5,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Angel Reese,Atlanta Dream,,Atlanta Dream @ New York Liberty,False,player_points_rebounds_assists,pra,31.5,-108.5,-124.0,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Angel Reese,Atlanta Dream,,Atlanta Dream @ New York Liberty,False,player_points,pts,16.5,-103.5,-126.5,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Angel Reese,Atlanta Dream,,Atlanta Dream @ New York Liberty,False,player_rebounds_assists,ra,14.5,-133.5,-1.0,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Angel Reese,Atlanta Dream,,Atlanta Dream @ New York Liberty,False,player_rebounds,reb,11.5,-139.5,104.0,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Breanna Stewart,New York Liberty,,Atlanta Dream @ New York Liberty,True,player_assists,ast,3.5,122.0,-164.5,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Breanna Stewart,New York Liberty,,Atlanta Dream @ New York Liberty,True,player_points_assists,pa,22.5,-128.0,-106.0,,,1,draftkings,sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Breanna Stewart,New York Liberty,,Atlanta Dream @ New York Liberty,True,player_points_assists,pa,23.5,-104.0,-128.0,,,1,fanduel,sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Breanna Stewart,New York Liberty,,Atlanta Dream @ New York Liberty,True,player_points_rebounds,pr,27.5,-111.0,-120.0,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Breanna Stewart,New York Liberty,,Atlanta Dream @ New York Liberty,True,player_points_rebounds_assists,pra,30.5,-119.0,-112.5,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Breanna Stewart,New York Liberty,,Atlanta Dream @ New York Liberty,True,player_points,pts,19.5,-118.5,-110.5,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Breanna Stewart,New York Liberty,,Atlanta Dream @ New York Liberty,True,player_rebounds_assists,ra,10.5,-123.0,-109.5,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Breanna Stewart,New York Liberty,,Atlanta Dream @ New York Liberty,True,player_rebounds,reb,7.5,-3.5,-129.5,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Jonquel Jones,New York Liberty,,Atlanta Dream @ New York Liberty,True,3pm,3pm,1.5,-142.0,104.0,,,1,draftkings,sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Jonquel Jones,New York Liberty,,Atlanta Dream @ New York Liberty,True,player_assists,ast,2.5,128.0,-175.0,,,1,draftkings,sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Jonquel Jones,New York Liberty,,Atlanta Dream @ New York Liberty,True,player_points_assists,pa,16.5,-124.0,-108.0,,,2,"draftkings,fanduel",sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
2026-09-21,2e5bc624d9c65499dad8dcaad7828e0b,Jonquel Jones,New York Liberty,,Atlanta Dream @ New York Liberty,True,player_points_rebounds,pr,22.5,-128.0,-104.0,,,1,fanduel,sportsbook,2026-09-22T00:00:00Z,New York Liberty,Atlanta Dream,canonical-player-props-cache,2026-09-21T16:31:24.920077+00:00
