game_date,game_id,status,is_final,in_progress,home_team,away_team,home_score,away_score,actual_spread,actual_total,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,posted_spread,posted_total,venue,attendance,scraped_at
2026-07-19,401857080,STATUS_FINAL,True,False,Dallas Wings,Los Angeles Sparks,90,82,8,172,27.0,19.0,22.0,22.0,17.0,23.0,23.0,19.0,,,College Park Center,6251,2026-07-20T11:18:53.782168
2026-07-19,401857081,STATUS_FINAL,True,False,Atlanta Dream,Chicago Sky,93,91,2,184,31.0,18.0,13.0,31.0,15.0,19.0,27.0,30.0,,,Gateway Center,3575,2026-07-20T11:18:53.782187
2026-07-19,401857082,STATUS_FINAL,True,False,Phoenix Mercury,Connecticut Sun,72,63,9,135,18.0,25.0,11.0,18.0,12.0,21.0,16.0,14.0,,,Mortgage Matchup Center,13481,2026-07-20T11:18:53.782196
