game_date,event_id,game,commence_time,market_type,market_key,side,team,player,stat,book_key,book_title,line,odds,is_preferred_book,source,scraped_at,available_books,all_books
2026-07-24,c01616be622aa0fcab0ac0351d05e264,Atlanta Dream @ Dallas Wings,2026-07-30T00:00:00Z,MONEYLINE,h2h,Atlanta Dream,Atlanta Dream,,,betrivers,BetRivers,,106,False,the-odds-api,2026-07-24T15:07:07.013394+00:00,4,"betmgm,betrivers,draftkings,fanduel"
2026-07-24,c01616be622aa0fcab0ac0351d05e264,Atlanta Dream @ Dallas Wings,2026-07-30T00:00:00Z,MONEYLINE,h2h,Dallas Wings,Dallas Wings,,,fanduel,FanDuel,,-118,True,the-odds-api,2026-07-24T15:07:07.013394+00:00,4,"betmgm,betrivers,draftkings,fanduel"
2026-07-24,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,MONEYLINE,h2h,Connecticut Sun,Connecticut Sun,,,fanduel,FanDuel,,186,True,the-odds-api,2026-07-24T15:07:07.013394+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-24,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,MONEYLINE,h2h,Washington Mystics,Washington Mystics,,,draftkings,DraftKings,,-207,True,the-odds-api,2026-07-24T15:07:07.013394+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-24,44c05d0bdf345dc1b2a2eef1bff78ce3,Golden State Valkyries @ Phoenix Mercury,2026-07-30T02:00:00Z,MONEYLINE,h2h,Golden State Valkyries,Golden State Valkyries,,,draftkings,DraftKings,,-201,True,the-odds-api,2026-07-24T15:07:07.013394+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-24,44c05d0bdf345dc1b2a2eef1bff78ce3,Golden State Valkyries @ Phoenix Mercury,2026-07-30T02:00:00Z,MONEYLINE,h2h,Phoenix Mercury,Phoenix Mercury,,,williamhill_us,Caesars,,178,False,the-odds-api,2026-07-24T15:07:07.013394+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-24,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,2026-07-29T01:30:00Z,MONEYLINE,h2h,Indiana Fever,Indiana Fever,,,betrivers,BetRivers,,-315,False,the-odds-api,2026-07-24T15:07:07.013394+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-24,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,2026-07-29T01:30:00Z,MONEYLINE,h2h,Seattle Storm,Seattle Storm,,,draftkings,DraftKings,,268,True,the-odds-api,2026-07-24T15:07:07.013394+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-24,fa632e2d144f67960024500509077a4a,New York Liberty @ Los Angeles Sparks,2026-07-29T02:00:00Z,MONEYLINE,h2h,Los Angeles Sparks,Los Angeles Sparks,,,draftkings,DraftKings,,162,True,the-odds-api,2026-07-24T15:07:07.013394+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-24,fa632e2d144f67960024500509077a4a,New York Liberty @ Los Angeles Sparks,2026-07-29T02:00:00Z,MONEYLINE,h2h,New York Liberty,New York Liberty,,,betmgm,BetMGM,,-175,True,the-odds-api,2026-07-24T15:07:07.013394+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-24,606c87e74c7cc6048113e44a4f33506f,Portland Fire @ Las Vegas Aces,2026-07-29T02:00:00Z,MONEYLINE,h2h,Las Vegas Aces,Las Vegas Aces,,,betrivers,BetRivers,,-715,False,the-odds-api,2026-07-24T15:07:07.013394+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-24,606c87e74c7cc6048113e44a4f33506f,Portland Fire @ Las Vegas Aces,2026-07-29T02:00:00Z,MONEYLINE,h2h,Portland Fire,Portland Fire,,,draftkings,DraftKings,,583,True,the-odds-api,2026-07-24T15:07:07.013394+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-24,786c1161bd8d7bbab01efa2e850df8bb,Toronto Tempo @ Minnesota Lynx,2026-07-29T00:00:00Z,MONEYLINE,h2h,Minnesota Lynx,Minnesota Lynx,,,betmgm,BetMGM,,-1100,True,the-odds-api,2026-07-24T15:07:07.013394+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-24,786c1161bd8d7bbab01efa2e850df8bb,Toronto Tempo @ Minnesota Lynx,2026-07-29T00:00:00Z,MONEYLINE,h2h,Toronto Tempo,Toronto Tempo,,,williamhill_us,Caesars,,800,False,the-odds-api,2026-07-24T15:07:07.013394+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-24,c01616be622aa0fcab0ac0351d05e264,Atlanta Dream @ Dallas Wings,2026-07-30T00:00:00Z,SPREAD,spreads,Atlanta Dream,Atlanta Dream,,,lowvig,LowVig.ag,1.5,-108,False,the-odds-api,2026-07-24T15:07:07.013394+00:00,7,"betmgm,betonlineag,betrivers,draftkings,fanduel,lowvig,williamhill_us"
2026-07-24,c01616be622aa0fcab0ac0351d05e264,Atlanta Dream @ Dallas Wings,2026-07-30T00:00:00Z,SPREAD,spreads,Dallas Wings,Dallas Wings,,,fanduel,FanDuel,-1.5,-108,True,the-odds-api,2026-07-24T15:07:07.013394+00:00,7,"betmgm,betonlineag,betrivers,draftkings,fanduel,lowvig,williamhill_us"
2026-07-24,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,SPREAD,spreads,Connecticut Sun,Connecticut Sun,,,fanduel,FanDuel,6.5,-114,True,the-odds-api,2026-07-24T15:07:07.013394+00:00,7,"betmgm,betonlineag,betrivers,draftkings,fanduel,lowvig,williamhill_us"
2026-07-24,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,SPREAD,spreads,Washington Mystics,Washington Mystics,,,draftkings,DraftKings,-5.5,-112,True,the-odds-api,2026-07-24T15:07:07.013394+00:00,7,"betmgm,betonlineag,betrivers,draftkings,fanduel,lowvig,williamhill_us"
2026-07-24,44c05d0bdf345dc1b2a2eef1bff78ce3,Golden State Valkyries @ Phoenix Mercury,2026-07-30T02:00:00Z,SPREAD,spreads,Golden State Valkyries,Golden State Valkyries,,,draftkings,DraftKings,-4.5,-113,True,the-odds-api,2026-07-24T15:07:07.013394+00:00,7,"betmgm,betonlineag,betrivers,draftkings,fanduel,lowvig,williamhill_us"
2026-07-24,44c05d0bdf345dc1b2a2eef1bff78ce3,Golden State Valkyries @ Phoenix Mercury,2026-07-30T02:00:00Z,SPREAD,spreads,Phoenix Mercury,Phoenix Mercury,,,lowvig,LowVig.ag,5.5,-108,False,the-odds-api,2026-07-24T15:07:07.013394+00:00,7,"betmgm,betonlineag,betrivers,draftkings,fanduel,lowvig,williamhill_us"
2026-07-24,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,2026-07-29T01:30:00Z,SPREAD,spreads,Indiana Fever,Indiana Fever,,,draftkings,DraftKings,-6.5,-109,True,the-odds-api,2026-07-24T15:07:07.013394+00:00,7,"betmgm,betonlineag,betrivers,draftkings,fanduel,lowvig,williamhill_us"
2026-07-24,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,2026-07-29T01:30:00Z,SPREAD,spreads,Seattle Storm,Seattle Storm,,,fanduel,FanDuel,7.5,-110,True,the-odds-api,2026-07-24T15:07:07.013394+00:00,7,"betmgm,betonlineag,betrivers,draftkings,fanduel,lowvig,williamhill_us"
