game_date,event_id,game,game_time,home_team,away_team,player,team,stat,side,threshold,odds,sportsbook,sportsbook_key,market_key,source,scraped_at
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Seattle Storm @ Dallas Wings,2026-08-23T20:05:00Z,Dallas Wings,Seattle Storm,Paige Bueckers,,AST,OVER,5.5,270,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-08-23T21:39:31.342414+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Seattle Storm @ Dallas Wings,2026-08-23T20:05:00Z,Dallas Wings,Seattle Storm,Jessica Shepard,,AST,OVER,5.5,470,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-08-23T21:39:31.342414+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Seattle Storm @ Dallas Wings,2026-08-23T20:05:00Z,Dallas Wings,Seattle Storm,Arike Ogunbowale,,AST,OVER,7.5,580,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-08-23T21:39:31.342414+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Seattle Storm @ Dallas Wings,2026-08-23T20:05:00Z,Dallas Wings,Seattle Storm,Flau'jae Johnson,,PTS,OVER,24.5,-146,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-08-23T21:39:31.342414+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Seattle Storm @ Dallas Wings,2026-08-23T20:05:00Z,Dallas Wings,Seattle Storm,Dominique Malonga,,PTS,OVER,9.5,-192,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-08-23T21:39:31.342414+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Seattle Storm @ Dallas Wings,2026-08-23T20:05:00Z,Dallas Wings,Seattle Storm,Flau'jae Johnson,,PTS,OVER,29.5,1400,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-08-23T21:39:31.342414+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Seattle Storm @ Dallas Wings,2026-08-23T20:05:00Z,Dallas Wings,Seattle Storm,Awak Kuier,,REB,OVER,7.5,102,FanDuel,fanduel,player_rebounds_alternate,the-odds-api,2026-08-23T21:39:31.342414+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Seattle Storm @ Dallas Wings,2026-08-23T20:05:00Z,Dallas Wings,Seattle Storm,Awak Kuier,,REB,OVER,9.5,1100,FanDuel,fanduel,player_rebounds_alternate,the-odds-api,2026-08-23T21:39:31.342414+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Seattle Storm @ Dallas Wings,2026-08-23T20:05:00Z,Dallas Wings,Seattle Storm,Jade Melbourne,,3PM,OVER,3.5,360,FanDuel,fanduel,player_threes_alternate,the-odds-api,2026-08-23T21:39:31.342414+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Seattle Storm @ Dallas Wings,2026-08-23T20:05:00Z,Dallas Wings,Seattle Storm,Awak Kuier,,3PM,OVER,1.5,390,FanDuel,fanduel,player_threes_alternate,the-odds-api,2026-08-23T21:39:31.342414+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Seattle Storm @ Dallas Wings,2026-08-23T20:05:00Z,Dallas Wings,Seattle Storm,Flau'jae Johnson,,3PM,OVER,5.5,320,FanDuel,fanduel,player_threes_alternate,the-odds-api,2026-08-23T21:39:31.342414+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Seattle Storm @ Dallas Wings,2026-08-23T20:05:00Z,Dallas Wings,Seattle Storm,Flau'jae Johnson,,3PM,OVER,6.5,1500,FanDuel,fanduel,player_threes_alternate,the-odds-api,2026-08-23T21:39:31.342414+00:00
