player,team,opp,pos,stat,season_avg,pred,low,high,range,line,over_price,under_price,yes_price,no_price,edge,signal,conf,model_prob,implied_prob,ev,ev_pct,kelly_frac,injury_status,market_status,is_active,filter_reason,reasoning,game,home_team,away_team,last5_vals,last5_opps,last5_hit,last10_hit,h2h_last5,opp_rank,role_score,minutes_trend,points_trend,intel_source
Gabriela Jaquez,Chicago Sky,Chicago Sky @ Washington Mystics,G,PR,11.4,7.3,3.8,10.8,3.8-10.8,10.5,-136.0,100.0,,,-3.2,UNDER,HIGH,0.5882,0.5,0.1764,17.6,0.0441,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 65.4, minutes DOWN, points DOWN.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[9.1, 8.2, 7.3, 6.4, 5.5]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[8.2, 7.3, 6.4, 5.5, 8.7]",11,65.4,DOWN,DOWN,wnba_player_intelligence
Elizabeth Williams,Chicago Sky,Chicago Sky @ Washington Mystics,C,PR,9.3,8.8,5.3,12.3,5.3-12.3,12.5,-125.0,-106.0,,,-3.7,UNDER,HIGH,0.6012,0.5146,0.1684,16.8,0.0446,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 62.5, minutes STABLE, points STABLE.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[9.2, 8.4, 7.5, 10.6, 9.7]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[8.4, 7.5, 10.6, 9.7, 8.8]",11,62.5,STABLE,STABLE,wnba_player_intelligence
Sydney Taylor,Chicago Sky,Chicago Sky @ Washington Mystics,G,PTS,14.7,18.1,14.6,21.6,14.6-21.6,14.5,-110.0,-128.5,,,3.6,OVER,HIGH,0.5986,0.5238,0.1428,14.3,0.0393,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 78.0, minutes UP, points UP.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[19.9, 19.0, 18.1, 17.2, 16.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[19.0, 18.1, 17.2, 16.3, 19.5]",11,78.0,UP,UP,wnba_player_intelligence
Gabriela Jaquez,Chicago Sky,Chicago Sky @ Washington Mystics,G,PTS,7.9,4.5,1.0,8.0,1.0-8.0,7.5,-122.5,-107.5,,,-3.0,UNDER,HIGH,0.583,0.5181,0.1253,12.5,0.0337,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 65.4, minutes DOWN, points DOWN.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[6.3, 5.4, 4.5, 3.6, 2.7]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[5.4, 4.5, 3.6, 2.7, 5.8]",11,65.4,DOWN,DOWN,wnba_player_intelligence
Gabriela Jaquez,Chicago Sky,Chicago Sky @ Washington Mystics,G,PR,11.4,7.2,3.7,10.7,3.7-10.7,11.5,100.0,-132.0,,,-4.3,UNDER,HIGH,0.6168,0.569,0.0841,8.4,0.0277,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 65.4, minutes DOWN, points DOWN.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[9.0, 8.1, 7.2, 6.3, 5.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[8.1, 7.2, 6.3, 5.4, 8.6]",11,65.4,DOWN,DOWN,wnba_player_intelligence
Aliyah Boston,Indiana Fever,Indiana Fever @ Minnesota Lynx,C,PR,23.6,19.8,16.3,23.3,16.3-23.3,22.5,-117.0,-114.5,,,-2.7,UNDER,HIGH,0.5752,0.5338,0.0776,7.8,0.0222,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.4, minutes DOWN, points DOWN.",Indiana Fever @ Minnesota Lynx,Minnesota Lynx,Indiana Fever,"[18.9, 18.0, 21.2, 20.2, 19.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[20.2, 19.4, 18.4, 21.6, 20.7]",13,77.4,DOWN,DOWN,wnba_player_intelligence
Aliyah Boston,Indiana Fever,Indiana Fever @ Minnesota Lynx,C,PRA,26.7,23.1,19.6,26.6,19.6-26.6,25.5,-114.0,-114.0,,,-2.4,UNDER,HIGH,0.5674,0.5327,0.0651,6.5,0.0186,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.4, minutes DOWN, points DOWN.",Indiana Fever @ Minnesota Lynx,Minnesota Lynx,Indiana Fever,"[21.3, 24.5, 23.6, 22.7, 21.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[22.7, 21.8, 24.9, 24.0, 23.1]",13,77.4,DOWN,DOWN,wnba_player_intelligence
Kelsey Mitchell,Indiana Fever,Indiana Fever @ Minnesota Lynx,G,PTS,23.3,26.7,23.2,30.2,23.2-30.2,24.5,-113.5,-116.0,,,2.2,OVER,HIGH,0.5622,0.5316,0.0575,5.8,0.0163,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 98.1, minutes STABLE, points UP.",Indiana Fever @ Minnesota Lynx,Minnesota Lynx,Indiana Fever,"[27.1, 26.2, 25.3, 28.5, 27.6]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[28.5, 27.6, 26.7, 25.8, 24.9]",13,98.1,STABLE,UP,wnba_player_intelligence
Elizabeth Williams,Chicago Sky,Chicago Sky @ Washington Mystics,C,PTS,5.4,5.0,1.5,8.5,1.5-8.5,7.5,-110.5,-119.0,,,-2.5,UNDER,HIGH,0.57,0.5434,0.049,4.9,0.0146,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 62.5, minutes STABLE, points STABLE.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[5.5, 4.5, 3.6, 6.8, 5.9]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[4.5, 3.6, 6.8, 5.9, 5.0]",11,62.5,STABLE,STABLE,wnba_player_intelligence
Michaela Onyenwere,Washington Mystics,Chicago Sky @ Washington Mystics,F,PTS,9.8,10.5,7.0,14.0,7.0-14.0,8.5,-122.0,-106.0,,,2.0,OVER,HIGH,0.557,0.5495,0.0136,1.4,0.0041,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 93.0, minutes UP, points STABLE.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[10.5, 9.6, 8.7, 11.8, 10.9]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[9.6, 8.7, 11.8, 10.9, 10.1]",11,93.0,UP,STABLE,wnba_player_intelligence
Aliyah Boston,Indiana Fever,Indiana Fever @ Minnesota Lynx,C,PTS,15.9,13.0,9.5,16.5,9.5-16.5,15.5,-102.0,-129.0,,,-2.5,UNDER,HIGH,0.57,0.5633,0.0119,1.2,0.0038,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.4, minutes DOWN, points DOWN.",Indiana Fever @ Minnesota Lynx,Minnesota Lynx,Indiana Fever,"[12.1, 11.2, 14.3, 13.4, 12.6]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[13.4, 12.6, 11.7, 14.8, 13.9]",13,77.4,DOWN,DOWN,wnba_player_intelligence
Georgia Amoore,Washington Mystics,Chicago Sky @ Washington Mystics,G,PA,9.7,10.1,6.6,13.6,6.6-13.6,12.5,-105.0,-129.0,,,-2.4,UNDER,HIGH,0.5674,0.5633,0.0072,0.7,0.0023,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.7, minutes STABLE, points STABLE.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[11.0, 10.1, 9.2, 8.3, 11.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[10.1, 9.2, 8.3, 11.4, 10.5]",11,77.7,STABLE,STABLE,wnba_player_intelligence
Kamilla Cardoso,Chicago Sky,Chicago Sky @ Washington Mystics,C,PR,22.1,22.5,19.0,26.0,19.0-26.0,20.5,-129.0,-104.0,,,2.0,OVER,HIGH,0.557,0.5633,-0.0112,-1.1,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 84.0, minutes STABLE, points STABLE.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[23.9, 22.9, 22.1, 21.1, 24.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[22.9, 22.1, 21.1, 24.3, 23.4]",11,84.0,STABLE,STABLE,wnba_player_intelligence
Georgia Amoore,Washington Mystics,Chicago Sky @ Washington Mystics,G,PTS,6.2,6.4,2.9,9.9,2.9-9.9,8.5,-101.0,-131.0,,,-2.1,UNDER,HIGH,0.5596,0.5671,-0.0132,-1.3,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.7, minutes STABLE, points STABLE.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[6.9, 6.0, 5.1, 8.2, 7.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[6.0, 5.1, 8.2, 7.3, 6.4]",11,77.7,STABLE,STABLE,wnba_player_intelligence
Elizabeth Williams,Chicago Sky,Chicago Sky @ Washington Mystics,C,REB,3.9,3.3,0.0,6.8,0.0-6.8,5.5,102.0,-136.0,,,-2.2,UNDER,HIGH,0.5622,0.5763,-0.0244,-2.4,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 62.5, minutes STABLE, points STABLE.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[2.4, 1.5, 4.7, 3.8, 2.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[1.5, 4.7, 3.8, 2.8, 1.9]",11,62.5,STABLE,STABLE,wnba_player_intelligence
Georgia Amoore,Washington Mystics,Chicago Sky @ Washington Mystics,G,PRA,10.9,11.7,8.2,15.2,8.2-15.2,12.5,-136.0,102.0,,,-0.8,UNDER,MED,0.5258,0.495,0.0621,6.2,0.0152,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.7, minutes STABLE, points STABLE.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[11.2, 10.3, 13.5, 12.6, 11.7]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",0.6,0.7,"[10.3, 13.5, 12.6, 11.7, 10.8]",11,77.7,STABLE,STABLE,wnba_player_intelligence
Michaela Onyenwere,Washington Mystics,Chicago Sky @ Washington Mystics,F,PTS,9.8,10.4,6.9,13.9,6.9-13.9,9.5,100.0,-133.0,,,0.9,OVER,MED,0.5284,0.5,0.0568,5.7,0.0142,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 93.0, minutes UP, points STABLE.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[10.4, 9.5, 8.6, 11.8, 10.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",0.6,0.7,"[9.5, 8.6, 11.8, 10.8, 10.0]",11,93.0,UP,STABLE,wnba_player_intelligence
Caitlin Clark,Indiana Fever,Indiana Fever @ Minnesota Lynx,G,PTS,20.6,23.1,19.6,26.6,19.6-26.6,21.5,-108.0,-121.0,,,1.6,OVER,MED,0.5466,0.5192,0.0527,5.3,0.0142,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 93.0, minutes STABLE, points UP.",Indiana Fever @ Minnesota Lynx,Minnesota Lynx,Indiana Fever,"[21.8, 24.9, 24.0, 23.1, 22.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,0.9,"[23.1, 22.2, 21.3, 24.5, 23.6]",13,93.0,STABLE,UP,wnba_player_intelligence
Kamilla Cardoso,Chicago Sky,Chicago Sky @ Washington Mystics,C,PRA,24.6,25.1,21.6,28.6,21.6-28.6,23.5,-112.0,-118.0,,,1.6,OVER,MED,0.5466,0.5283,0.0346,3.5,0.0097,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 84.0, minutes STABLE, points STABLE.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[25.6, 24.7, 23.8, 26.9, 26.0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,0.9,"[24.7, 23.8, 26.9, 26.0, 25.1]",11,84.0,STABLE,STABLE,wnba_player_intelligence
Georgia Amoore,Washington Mystics,Chicago Sky @ Washington Mystics,G,PTS,6.2,6.5,3.0,10.0,3.0-10.0,7.5,-122.0,-106.0,,,-1.0,UNDER,MED,0.531,0.5146,0.0319,3.2,0.0085,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.7, minutes STABLE, points STABLE.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[7.0, 6.0, 5.2, 8.3, 7.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",0.8,0.8,"[6.0, 5.2, 8.3, 7.4, 6.5]",11,77.7,STABLE,STABLE,wnba_player_intelligence
Kamilla Cardoso,Chicago Sky,Chicago Sky @ Washington Mystics,C,PTS,13.8,14.3,10.8,17.8,10.8-17.8,12.5,-117.5,-111.5,,,1.8,OVER,MED,0.5518,0.5402,0.0214,2.1,0.0063,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 84.0, minutes STABLE, points STABLE.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[15.7, 14.8, 13.9, 13.0, 16.1]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,0.9,"[14.8, 13.9, 13.0, 16.1, 15.2]",11,84.0,STABLE,STABLE,wnba_player_intelligence
Aliyah Boston,Indiana Fever,Indiana Fever @ Minnesota Lynx,C,PTS,15.9,13.1,9.6,16.6,9.6-16.6,14.5,-115.0,-113.0,,,-1.4,UNDER,MED,0.5414,0.5305,0.0205,2.1,0.0058,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.4, minutes DOWN, points DOWN.",Indiana Fever @ Minnesota Lynx,Minnesota Lynx,Indiana Fever,"[12.2, 11.3, 14.4, 13.5, 12.7]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,0.9,"[13.5, 12.7, 11.8, 14.9, 14.0]",13,77.4,DOWN,DOWN,wnba_player_intelligence
Caitlin Clark,Indiana Fever,Indiana Fever @ Minnesota Lynx,G,PR,24.4,27.1,23.6,30.6,23.6-30.6,25.5,-117.5,-114.5,,,1.6,OVER,MED,0.5466,0.5402,0.0118,1.2,0.0035,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 93.0, minutes STABLE, points UP.",Indiana Fever @ Minnesota Lynx,Minnesota Lynx,Indiana Fever,"[25.8, 28.9, 28.0, 27.1, 26.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,0.9,"[27.1, 26.2, 25.3, 28.5, 27.6]",13,93.0,STABLE,UP,wnba_player_intelligence
Shakira Austin,Washington Mystics,Chicago Sky @ Washington Mystics,C,REB,9.4,10.3,6.8,13.8,6.8-13.8,9.5,-111.0,-121.0,,,0.8,OVER,MED,0.5258,0.5261,-0.0005,-0.1,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 97.4, minutes STABLE, points UP.",Chicago Sky @ Washington Mystics,Washington Mystics,Chicago Sky,"[11.2, 10.3, 9.4, 8.5, 11.7]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",0.6,0.7,"[10.3, 9.4, 8.5, 11.7, 10.8]",11,97.4,STABLE,UP,wnba_player_intelligence
