game_date,game_id,commence_time,home_team,away_team,spread_home,spread_home_juice,total,total_over_juice,ml_home,ml_away,num_books,source,scraped_at
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,-12.59,-108.64,178.64,-112.36,-716.36,496.27,11,the-odds-api,2026-07-31T15:30:23.095821+00:00
2026-07-31,602eaac6e4e24cebabf1cd350f82f07c,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,3.23,-108.27,167.27,-109.55,133.91,-159.91,11,the-odds-api,2026-07-31T15:30:23.095855+00:00
2026-07-31,79a00262dc799b713bbcb4473a7be183,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,8.09,-109.91,187.91,-110.45,261.91,-333.0,11,the-odds-api,2026-07-31T15:30:23.095878+00:00
2026-07-31,d113b66ed1649d47506a6434e06bd1b6,2026-08-01T17:00:00Z,Chicago Sky,Las Vegas Aces,6.69,-110.5,181.75,-112.5,222.75,-280.75,8,the-odds-api,2026-07-31T15:30:23.095893+00:00
2026-07-31,e9d3ed7c6df9b35e3b167038806ecd53,2026-08-01T19:00:00Z,Phoenix Mercury,New York Liberty,2.25,-108.25,175.25,-109.75,114.25,-138.0,8,the-odds-api,2026-07-31T15:30:23.095909+00:00
