player,team,opp,pos,stat,season_avg,pred,low,high,range,line,over_price,under_price,yes_price,no_price,edge,signal,conf,model_prob,implied_prob,ev,ev_pct,kelly_frac,injury_status,market_status,is_active,filter_reason,reasoning,game,home_team,away_team,last5_vals,last5_opps,last5_hit,last10_hit,h2h_last5,opp_rank,role_score,minutes_trend,points_trend,intel_source
Angel Reese,nan,Toronto Tempo @ Atlanta Dream,nan,PRA,28.6,21.7,18.2,25.2,18.2-25.2,31.5,-126.5,-3.5,,,-9.8,UNDER,HIGH,0.66,0.0338,18.5171,1851.7,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 89.0, minutes DOWN, points STABLE.",Toronto Tempo @ Atlanta Dream,Atlanta Dream,Toronto Tempo,"[20.3, 23.5, 22.6, 21.7, 20.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[20.3, 23.5, 22.6, 21.7, 20.8]",10,89.0,DOWN,STABLE,wnba_player_intelligence
Laura Juskaite,nan,Toronto Tempo @ Atlanta Dream,nan,PR,13.9,10.5,7.0,14.0,7.0-14.0,12.5,-126.0,-7.0,,,-2.0,UNDER,HIGH,0.557,0.0654,7.5141,751.4,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 89.6, minutes UP, points UP.",Toronto Tempo @ Atlanta Dream,Atlanta Dream,Toronto Tempo,"[11.8, 10.9, 10.1, 9.2, 12.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[11.8, 10.9, 10.1, 9.2, 12.3]",10,89.6,UP,UP,wnba_player_intelligence
Julie Allemand,nan,Toronto Tempo @ Atlanta Dream,nan,PTS,6.5,1.0,-2.5,4.5,-2.5-4.5,6.5,-118.0,-13.0,,,-5.5,UNDER,HIGH,0.648,0.115,4.6326,463.3,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 94.7, minutes STABLE, points STABLE.",Toronto Tempo @ Atlanta Dream,Atlanta Dream,Toronto Tempo,"[1.0, 0.1, 0, 2.4, 1.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[1.0, 0.1, 0, 2.4, 1.4]",10,94.7,STABLE,STABLE,wnba_player_intelligence
Nyara Sabally,nan,Toronto Tempo @ Atlanta Dream,nan,PTS,11.5,6.2,2.7,9.7,2.7-9.7,12.5,-129.33,-35.0,,,-6.3,UNDER,HIGH,0.66,0.2593,1.5457,154.6,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 74.1, minutes STABLE, points UP.",Toronto Tempo @ Atlanta Dream,Atlanta Dream,Toronto Tempo,"[4.8, 8.0, 7.1, 6.2, 5.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[4.8, 8.0, 7.1, 6.2, 5.3]",10,74.1,STABLE,UP,wnba_player_intelligence
Naz Hillmon,nan,Toronto Tempo @ Atlanta Dream,nan,PTS,8.9,3.6,0.1,7.1,0.1-7.1,7.5,-127.0,-36.67,,,-3.9,UNDER,HIGH,0.6064,0.2683,1.2601,126.0,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 90.1, minutes STABLE, points STABLE.",Toronto Tempo @ Atlanta Dream,Atlanta Dream,Toronto Tempo,"[1.8, 5.0, 4.0, 3.1, 2.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[1.8, 5.0, 4.0, 3.1, 2.2]",10,90.1,STABLE,STABLE,wnba_player_intelligence
Jade Melbourne,nan,Chicago Sky @ Seattle Storm,nan,3PM,0.4,-4.1,-7.6,-0.6,-7.6--0.6,0.5,-225.0,166.0,,,-4.6,UNDER,HIGH,0.6246,0.3759,0.6614,66.1,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 81.2, minutes STABLE, points STABLE.",Chicago Sky @ Seattle Storm,Seattle Storm,Chicago Sky,"[0, 0, 0, 0, 0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[0, 0, 0, 0, 0]",15,81.2,STABLE,STABLE,wnba_player_intelligence
Angel Reese,nan,Toronto Tempo @ Atlanta Dream,nan,REB,11.1,9.7,6.2,13.2,6.2-13.2,12.5,-125.8,-54.5,,,-2.8,UNDER,HIGH,0.5778,0.3528,0.638,63.8,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 89.0, minutes DOWN, points STABLE.",Toronto Tempo @ Atlanta Dream,Atlanta Dream,Toronto Tempo,"[7.9, 11.0, 10.1, 9.2, 8.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[7.9, 11.0, 10.1, 9.2, 8.3]",10,89.0,DOWN,STABLE,wnba_player_intelligence
Julie Allemand,nan,Toronto Tempo @ Atlanta Dream,nan,3PM,1.8,-2.4,-5.9,1.1,-5.9-1.1,0.5,-241.0,168.0,,,-2.9,UNDER,HIGH,0.5804,0.3731,0.5555,55.5,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 94.7, minutes STABLE, points STABLE.",Toronto Tempo @ Atlanta Dream,Atlanta Dream,Toronto Tempo,"[0, 0, 0, 0, 0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[0, 0, 0, 0, 0]",10,94.7,STABLE,STABLE,wnba_player_intelligence
Natisha Hiedeman,nan,Chicago Sky @ Seattle Storm,nan,3PM,2.2,-1.4,-4.9,2.1,-4.9-2.1,1.5,-187.0,139.0,,,-2.9,UNDER,HIGH,0.5804,0.4184,0.3872,38.7,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 97.6, minutes UP, points UP.",Chicago Sky @ Seattle Storm,Seattle Storm,Chicago Sky,"[0, 0, 0.4, 0, 0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[0.4, 0, 0, 0, 0]",15,97.6,UP,UP,wnba_player_intelligence
Nyara Sabally,nan,Toronto Tempo @ Atlanta Dream,nan,3PM,2.0,-2.4,-5.9,1.1,-5.9-1.1,0.5,-184.0,135.0,,,-2.9,UNDER,HIGH,0.5804,0.4255,0.3639,36.4,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 74.1, minutes STABLE, points UP.",Toronto Tempo @ Atlanta Dream,Atlanta Dream,Toronto Tempo,"[0, 0, 0, 0, 0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[0, 0, 0, 0, 0]",10,74.1,STABLE,UP,wnba_player_intelligence
Jordin Canada,nan,Toronto Tempo @ Atlanta Dream,nan,PTS,10.6,4.4,0.9,7.9,0.9-7.9,10.5,-131.0,100.0,,,-6.1,UNDER,HIGH,0.66,0.5,0.32,32.0,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 98.8, minutes STABLE, points STABLE.",Toronto Tempo @ Atlanta Dream,Atlanta Dream,Toronto Tempo,"[2.6, 5.8, 4.9, 4.0, 3.1]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[2.6, 5.8, 4.9, 4.0, 3.1]",10,98.8,STABLE,STABLE,wnba_player_intelligence
Angel Reese,nan,Toronto Tempo @ Atlanta Dream,nan,PR,26.2,18.7,15.2,22.2,15.2-22.2,28.5,-130.0,-102.0,,,-9.8,UNDER,HIGH,0.66,0.505,0.3071,30.7,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 89.0, minutes DOWN, points STABLE.",Toronto Tempo @ Atlanta Dream,Atlanta Dream,Toronto Tempo,"[18.2, 17.3, 20.5, 19.6, 18.7]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[18.2, 17.3, 20.5, 19.6, 18.7]",10,89.0,DOWN,STABLE,wnba_player_intelligence
Angel Reese,nan,Toronto Tempo @ Atlanta Dream,nan,PA,17.5,10.4,6.9,13.9,6.9-13.9,18.5,-130.0,-102.0,,,-8.1,UNDER,HIGH,0.66,0.505,0.3071,30.7,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 89.0, minutes DOWN, points STABLE.",Toronto Tempo @ Atlanta Dream,Atlanta Dream,Toronto Tempo,"[10.4, 9.5, 8.6, 11.8, 10.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[10.4, 9.5, 8.6, 11.8, 10.8]",10,89.0,DOWN,STABLE,wnba_player_intelligence
