game_date,game_id,player,team,position,starter,minutes,pts,reb,ast,stl,blk,tov,fgm,fga,threes,threes_att,ftm,fta,plus_minus,scraped_at
2026-07-06,401857043,Kayla Thornton,Golden State Valkyries,F,True,15.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,,,-1.0,2026-07-07T11:21:29.909813
2026-07-06,401857043,Gabby Williams,Golden State Valkyries,F,True,17.0,2.0,3.0,0.0,2.0,0.0,1.0,,,,,,,-6.0,2026-07-07T11:21:29.909832
2026-07-06,401857043,Cecilia Zandalasini,Golden State Valkyries,F,True,15.0,6.0,2.0,1.0,1.0,0.0,0.0,,,,,,,-6.0,2026-07-07T11:21:29.909840
2026-07-06,401857043,Kiah Stokes,Golden State Valkyries,C,True,28.0,6.0,9.0,2.0,1.0,3.0,0.0,,,,,,,15.0,2026-07-07T11:21:29.909852
2026-07-06,401857043,Veronica Burton,Golden State Valkyries,G,True,23.0,7.0,3.0,3.0,2.0,0.0,0.0,,,,,,,0.0,2026-07-07T11:21:29.909861
2026-07-06,401857043,Laeticia Amihere,Golden State Valkyries,F,False,12.0,0.0,4.0,0.0,2.0,0.0,2.0,,,,,,,-2.0,2026-07-07T11:21:29.909868
2026-07-06,401857043,Janelle Salaun,Golden State Valkyries,F,False,25.0,8.0,1.0,0.0,1.0,1.0,0.0,,,,,,,14.0,2026-07-07T11:21:29.909875
2026-07-06,401857043,Tiffany Hayes,Golden State Valkyries,G,False,19.0,9.0,2.0,2.0,0.0,1.0,1.0,,,,,,,18.0,2026-07-07T11:21:29.909885
2026-07-06,401857043,Kaila Charles,Golden State Valkyries,G,False,25.0,8.0,5.0,1.0,1.0,0.0,0.0,,,,,,,19.0,2026-07-07T11:21:29.909892
2026-07-06,401857043,Kaitlyn Chen,Golden State Valkyries,G,False,21.0,14.0,1.0,4.0,0.0,0.0,1.0,,,,,,,14.0,2026-07-07T11:21:29.909898
2026-07-06,401857043,Nadia Fingall,Golden State Valkyries,C,False,,,,,,,,,,,,,,,2026-07-07T11:21:29.909902
2026-07-06,401857043,Juste Jocyte,Golden State Valkyries,G,False,,,,,,,,,,,,,,,2026-07-07T11:21:29.909907
2026-07-06,401857043,Michaela Onyenwere,Washington Mystics,F,True,28.0,2.0,3.0,1.0,0.0,0.0,3.0,,,,,,,-16.0,2026-07-07T11:21:29.909914
2026-07-06,401857043,Kiki Iriafen,Washington Mystics,F,True,30.0,12.0,9.0,1.0,0.0,0.0,2.0,,,,,,,1.0,2026-07-07T11:21:29.909923
2026-07-06,401857043,Shakira Austin,Washington Mystics,C,True,24.0,11.0,11.0,0.0,0.0,2.0,0.0,,,,,,,-3.0,2026-07-07T11:21:29.909928
2026-07-06,401857043,Cotie McMahon,Washington Mystics,G,True,29.0,8.0,5.0,3.0,0.0,0.0,3.0,,,,,,,-9.0,2026-07-07T11:21:29.909934
2026-07-06,401857043,Georgia Amoore,Washington Mystics,G,True,22.0,3.0,2.0,0.0,0.0,0.0,1.0,,,,,,,-12.0,2026-07-07T11:21:29.909939
2026-07-06,401857043,Angela Dugalic,Washington Mystics,F,False,10.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,-14.0,2026-07-07T11:21:29.909944
2026-07-06,401857043,Lauren Betts,Washington Mystics,C,False,16.0,7.0,5.0,3.0,0.0,1.0,2.0,,,,,,,-10.0,2026-07-07T11:21:29.909950
2026-07-06,401857043,Lucy Olsen,Washington Mystics,G,False,15.0,5.0,0.0,3.0,0.0,0.0,0.0,,,,,,,2.0,2026-07-07T11:21:29.909956
2026-07-06,401857043,Cassandre Prosper,Washington Mystics,G,False,9.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,-3.0,2026-07-07T11:21:29.909961
2026-07-06,401857043,Alicia Florez,Washington Mystics,G,False,17.0,1.0,4.0,3.0,1.0,0.0,2.0,,,,,,,-1.0,2026-07-07T11:21:29.909967
2026-07-06,401857043,Rori Harmon,Washington Mystics,G,False,,,,,,,,,,,,,,,2026-07-07T11:21:29.909971
2026-07-06,401857043,Sonia Citron,Washington Mystics,G,False,,,,,,,,,,,,,,,2026-07-07T11:21:29.909975
2026-07-07,401857044,Diamond Miller,Connecticut Sun,F,True,19.0,5.0,4.0,3.0,0.0,1.0,1.0,,,,,,,-1.0,2026-07-07T11:21:30.979981
2026-07-07,401857044,Brittney Griner,Connecticut Sun,C,True,34.0,29.0,10.0,3.0,2.0,2.0,1.0,,,,,,,13.0,2026-07-07T11:21:30.980000
2026-07-07,401857044,Olivia Nelson-Ododa,Connecticut Sun,C,True,29.0,10.0,8.0,3.0,1.0,2.0,2.0,,,,,,,3.0,2026-07-07T11:21:30.980007
