game_date,event_id,game,commence_time,market_type,market_key,side,team,player,stat,book_key,book_title,line,odds,is_preferred_book,source,scraped_at
2026-07-19,c994942b2c3f226511066929a832dcd1,Los Angeles Sparks @ Dallas Wings,2026-07-19T17:00:00Z,MONEYLINE,h2h,Dallas Wings,Dallas Wings,,,fanduel,FanDuel,,-520,True,the-odds-api,2026-07-19T14:36:08.339977+00:00
2026-07-19,c994942b2c3f226511066929a832dcd1,Los Angeles Sparks @ Dallas Wings,2026-07-19T17:00:00Z,MONEYLINE,h2h,Los Angeles Sparks,Los Angeles Sparks,,,fanduel,FanDuel,,370,True,the-odds-api,2026-07-19T14:36:08.339977+00:00
2026-07-19,c994942b2c3f226511066929a832dcd1,Los Angeles Sparks @ Dallas Wings,2026-07-19T17:00:00Z,SPREAD,spreads,Dallas Wings,Dallas Wings,,,fanduel,FanDuel,-9.5,-118,True,the-odds-api,2026-07-19T14:36:08.339977+00:00
2026-07-19,c994942b2c3f226511066929a832dcd1,Los Angeles Sparks @ Dallas Wings,2026-07-19T17:00:00Z,SPREAD,spreads,Los Angeles Sparks,Los Angeles Sparks,,,fanduel,FanDuel,9.5,-104,True,the-odds-api,2026-07-19T14:36:08.339977+00:00
2026-07-19,c994942b2c3f226511066929a832dcd1,Los Angeles Sparks @ Dallas Wings,2026-07-19T17:00:00Z,TOTAL,totals,OVER,,,,fanduel,FanDuel,182.5,-118,True,the-odds-api,2026-07-19T14:36:08.339977+00:00
2026-07-19,c994942b2c3f226511066929a832dcd1,Los Angeles Sparks @ Dallas Wings,2026-07-19T17:00:00Z,TOTAL,totals,UNDER,,,,fanduel,FanDuel,182.5,-104,True,the-odds-api,2026-07-19T14:36:08.339977+00:00
2026-07-19,c994942b2c3f226511066929a832dcd1,Los Angeles Sparks @ Dallas Wings,2026-07-19T17:00:00Z,MONEYLINE,h2h,Dallas Wings,Dallas Wings,,,fanatics,Fanatics,,-475,True,the-odds-api,2026-07-19T14:36:08.339977+00:00
2026-07-19,c994942b2c3f226511066929a832dcd1,Los Angeles Sparks @ Dallas Wings,2026-07-19T17:00:00Z,MONEYLINE,h2h,Los Angeles Sparks,Los Angeles Sparks,,,fanatics,Fanatics,,360,True,the-odds-api,2026-07-19T14:36:08.339977+00:00
2026-07-19,c994942b2c3f226511066929a832dcd1,Los Angeles Sparks @ Dallas Wings,2026-07-19T17:00:00Z,SPREAD,spreads,Dallas Wings,Dallas Wings,,,fanatics,Fanatics,-10.0,-110,True,the-odds-api,2026-07-19T14:36:08.339977+00:00
2026-07-19,c994942b2c3f226511066929a832dcd1,Los Angeles Sparks @ Dallas Wings,2026-07-19T17:00:00Z,SPREAD,spreads,Los Angeles Sparks,Los Angeles Sparks,,,fanatics,Fanatics,10.0,-110,True,the-odds-api,2026-07-19T14:36:08.339977+00:00
2026-07-19,c994942b2c3f226511066929a832dcd1,Los Angeles Sparks @ Dallas Wings,2026-07-19T17:00:00Z,TOTAL,totals,OVER,,,,fanatics,Fanatics,183.0,-110,True,the-odds-api,2026-07-19T14:36:08.339977+00:00
2026-07-19,c994942b2c3f226511066929a832dcd1,Los Angeles Sparks @ Dallas Wings,2026-07-19T17:00:00Z,TOTAL,totals,UNDER,,,,fanatics,Fanatics,183.0,-110,True,the-odds-api,2026-07-19T14:36:08.339977+00:00
2026-07-19,c994942b2c3f226511066929a832dcd1,Los Angeles Sparks @ Dallas Wings,2026-07-19T17:00:00Z,MONEYLINE,h2h,Dallas Wings,Dallas Wings,,,mybookieag,MyBookie.ag,,-481,False,the-odds-api,2026-07-19T14:36:08.339977+00:00
