game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,yes_price,no_price,num_books,odds_type,game_time,home_team,away_team,source,scraped_at
2026-08-01,d113b66ed1649d47506a6434e06bd1b6,Chelsea Gray,,,Las Vegas Aces @ Chicago Sky,,player_assists,ast,6.5,-119.6,-61.75,,,5,sportsbook,2026-08-01T17:00:00Z,Chicago Sky,Las Vegas Aces,the-odds-api,2026-08-01T14:42:05.969193+00:00
2026-08-01,d113b66ed1649d47506a6434e06bd1b6,Jackie Young,,,Las Vegas Aces @ Chicago Sky,,player_assists,ast,7.5,122.0,-162.0,,,1,sportsbook,2026-08-01T17:00:00Z,Chicago Sky,Las Vegas Aces,the-odds-api,2026-08-01T14:42:05.969193+00:00
2026-08-01,d113b66ed1649d47506a6434e06bd1b6,Natasha Cloud,,,Las Vegas Aces @ Chicago Sky,,player_assists,ast,4.5,-134.0,102.0,,,5,sportsbook,2026-08-01T17:00:00Z,Chicago Sky,Las Vegas Aces,the-odds-api,2026-08-01T14:42:05.969193+00:00
2026-08-01,d113b66ed1649d47506a6434e06bd1b6,A'ja Wilson,,,Las Vegas Aces @ Chicago Sky,,player_assists,ast,3.5,-115.0,-116.75,,,5,sportsbook,2026-08-01T17:00:00Z,Chicago Sky,Las Vegas Aces,the-odds-api,2026-08-01T14:42:05.969193+00:00
2026-08-01,d113b66ed1649d47506a6434e06bd1b6,Courtney Vandersloot,,,Las Vegas Aces @ Chicago Sky,,player_assists,ast,4.5,62.4,-135.0,,,5,sportsbook,2026-08-01T17:00:00Z,Chicago Sky,Las Vegas Aces,the-odds-api,2026-08-01T14:42:05.969193+00:00
2026-08-01,d113b66ed1649d47506a6434e06bd1b6,NaLyssa Smith,,,Las Vegas Aces @ Chicago Sky,,player_points,pts,10.5,-64.4,-129.0,,,5,sportsbook,2026-08-01T17:00:00Z,Chicago Sky,Las Vegas Aces,the-odds-api,2026-08-01T14:42:05.969193+00:00
2026-08-01,d113b66ed1649d47506a6434e06bd1b6,Chelsea Gray,,,Las Vegas Aces @ Chicago Sky,,player_points,pts,12.5,-122.0,-107.0,,,5,sportsbook,2026-08-01T17:00:00Z,Chicago Sky,Las Vegas Aces,the-odds-api,2026-08-01T14:42:05.969193+00:00
2026-08-01,d113b66ed1649d47506a6434e06bd1b6,Jewell Loyd,,,Las Vegas Aces @ Chicago Sky,,player_points,pts,8.5,-131.8,51.0,,,5,sportsbook,2026-08-01T17:00:00Z,Chicago Sky,Las Vegas Aces,the-odds-api,2026-08-01T14:42:05.969193+00:00
2026-08-01,d113b66ed1649d47506a6434e06bd1b6,Kamilla Cardoso,,,Las Vegas Aces @ Chicago Sky,,player_points,pts,15.5,105.0,-132.5,,,3,sportsbook,2026-08-01T17:00:00Z,Chicago Sky,Las Vegas Aces,the-odds-api,2026-08-01T14:42:05.969193+00:00
2026-08-01,d113b66ed1649d47506a6434e06bd1b6,Natasha Cloud,,,Las Vegas Aces @ Chicago Sky,,player_points,pts,9.5,-114.8,-116.0,,,5,sportsbook,2026-08-01T17:00:00Z,Chicago Sky,Las Vegas Aces,the-odds-api,2026-08-01T14:42:05.969193+00:00
