game_date,game_id,status,is_final,in_progress,home_team,away_team,home_score,away_score,actual_spread,actual_total,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,posted_spread,posted_total,venue,attendance,scraped_at
2026-08-02,401857107,STATUS_FINAL,True,False,Minnesota Lynx,Indiana Fever,108,100,8,208,36.0,28.0,23.0,21.0,33.0,20.0,23.0,24.0,,,Target Center,16505,2026-08-03T11:53:08.317474
2026-08-02,401857108,STATUS_FINAL,True,False,Portland Fire,Los Angeles Sparks,101,106,-5,207,29.0,20.0,23.0,29.0,22.0,21.0,29.0,34.0,,,Moda Center,13638,2026-08-03T11:53:08.317497
2026-08-02,401857109,STATUS_FINAL,True,False,Dallas Wings,Connecticut Sun,83,63,20,146,22.0,26.0,24.0,11.0,16.0,21.0,8.0,18.0,,,College Park Center,6251,2026-08-03T11:53:08.317509
2026-08-03,401857110,STATUS_FINAL,True,False,Golden State Valkyries,Toronto Tempo,96,79,17,175,25.0,19.0,23.0,29.0,20.0,23.0,18.0,18.0,,,Chase Center,18064,2026-08-03T11:53:08.317520
