game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,yes_price,no_price,num_books,sportsbooks,odds_type,game_time,home_team,away_team,source,scraped_at
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Arike Ogunbowale,,,Seattle Storm @ Dallas Wings,,player_assists,ast,3.5,113.5,-152.5,,,2,"draftkings,fanduel",sportsbook,2026-08-23T20:00:00Z,Dallas Wings,Seattle Storm,the-odds-api,2026-08-23T11:00:49.426351+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Jade Melbourne,,,Seattle Storm @ Dallas Wings,,player_assists,ast,5.5,107.5,-145.0,,,2,"draftkings,fanduel",sportsbook,2026-08-23T20:00:00Z,Dallas Wings,Seattle Storm,the-odds-api,2026-08-23T11:00:49.426351+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Jessica Shepard,,,Seattle Storm @ Dallas Wings,,player_assists,ast,4.5,-114.0,-118.0,,,2,"draftkings,fanduel",sportsbook,2026-08-23T20:00:00Z,Dallas Wings,Seattle Storm,the-odds-api,2026-08-23T11:00:49.426351+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Paige Bueckers,,,Seattle Storm @ Dallas Wings,,player_assists,ast,6.5,112.5,-151.5,,,2,"draftkings,fanduel",sportsbook,2026-08-23T20:00:00Z,Dallas Wings,Seattle Storm,the-odds-api,2026-08-23T11:00:49.426351+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Dominique Malonga,,,Seattle Storm @ Dallas Wings,,player_assists,ast,2.5,148.0,-200.0,,,1,fanduel,sportsbook,2026-08-23T20:00:00Z,Dallas Wings,Seattle Storm,the-odds-api,2026-08-23T11:00:49.426351+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Flau'jae Johnson,,,Seattle Storm @ Dallas Wings,,player_assists,ast,3.5,-133.5,-1.0,,,2,"draftkings,fanduel",sportsbook,2026-08-23T20:00:00Z,Dallas Wings,Seattle Storm,the-odds-api,2026-08-23T11:00:49.426351+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Awak Kuier,,,Seattle Storm @ Dallas Wings,,player_points,pts,8.5,-108.5,-121.5,,,2,"draftkings,fanduel",sportsbook,2026-08-23T20:00:00Z,Dallas Wings,Seattle Storm,the-odds-api,2026-08-23T11:00:49.426351+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Arike Ogunbowale,,,Seattle Storm @ Dallas Wings,,player_points,pts,17.5,-110.5,-119.0,,,2,"draftkings,fanduel",sportsbook,2026-08-23T20:00:00Z,Dallas Wings,Seattle Storm,the-odds-api,2026-08-23T11:00:49.426351+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Paige Bueckers,,,Seattle Storm @ Dallas Wings,,player_points,pts,20.5,-132.0,102.0,,,1,fanduel,sportsbook,2026-08-23T20:00:00Z,Dallas Wings,Seattle Storm,the-odds-api,2026-08-23T11:00:49.426351+00:00
2026-08-23,df428ab65c7800c0b0bc4773de724cb3,Odyssey Sims,,,Seattle Storm @ Dallas Wings,,player_points,pts,5.5,-125.0,-104.0,,,1,fanduel,sportsbook,2026-08-23T20:00:00Z,Dallas Wings,Seattle Storm,the-odds-api,2026-08-23T11:00:49.426351+00:00
