game_date,event_id,game,commence_time,market_type,market_key,side,team,player,stat,book_key,book_title,line,odds,is_preferred_book,source,scraped_at
2026-07-15,dd23179c4373849ae1da8476ec21def3,Seattle Storm @ Chicago Sky,2026-07-15T16:10:00Z,MONEYLINE,h2h,Chicago Sky,Chicago Sky,,,draftkings,DraftKings,,-142,True,the-odds-api,2026-07-15T12:19:11.457025+00:00
2026-07-15,dd23179c4373849ae1da8476ec21def3,Seattle Storm @ Chicago Sky,2026-07-15T16:10:00Z,MONEYLINE,h2h,Seattle Storm,Seattle Storm,,,draftkings,DraftKings,,120,True,the-odds-api,2026-07-15T12:19:11.457025+00:00
2026-07-15,dd23179c4373849ae1da8476ec21def3,Seattle Storm @ Chicago Sky,2026-07-15T16:10:00Z,SPREAD,spreads,Chicago Sky,Chicago Sky,,,draftkings,DraftKings,-2.5,-112,True,the-odds-api,2026-07-15T12:19:11.457025+00:00
2026-07-15,dd23179c4373849ae1da8476ec21def3,Seattle Storm @ Chicago Sky,2026-07-15T16:10:00Z,SPREAD,spreads,Seattle Storm,Seattle Storm,,,draftkings,DraftKings,2.5,-108,True,the-odds-api,2026-07-15T12:19:11.457025+00:00
2026-07-15,dd23179c4373849ae1da8476ec21def3,Seattle Storm @ Chicago Sky,2026-07-15T16:10:00Z,TOTAL,totals,OVER,,,,draftkings,DraftKings,171.5,-105,True,the-odds-api,2026-07-15T12:19:11.457025+00:00
2026-07-15,dd23179c4373849ae1da8476ec21def3,Seattle Storm @ Chicago Sky,2026-07-15T16:10:00Z,TOTAL,totals,UNDER,,,,draftkings,DraftKings,171.5,-115,True,the-odds-api,2026-07-15T12:19:11.457025+00:00
2026-07-15,dd23179c4373849ae1da8476ec21def3,Seattle Storm @ Chicago Sky,2026-07-15T16:10:00Z,MONEYLINE,h2h,Chicago Sky,Chicago Sky,,,fanatics,Fanatics,,-140,True,the-odds-api,2026-07-15T12:19:11.457025+00:00
2026-07-15,dd23179c4373849ae1da8476ec21def3,Seattle Storm @ Chicago Sky,2026-07-15T16:10:00Z,MONEYLINE,h2h,Seattle Storm,Seattle Storm,,,fanatics,Fanatics,,115,True,the-odds-api,2026-07-15T12:19:11.457025+00:00
2026-07-15,dd23179c4373849ae1da8476ec21def3,Seattle Storm @ Chicago Sky,2026-07-15T16:10:00Z,SPREAD,spreads,Chicago Sky,Chicago Sky,,,fanatics,Fanatics,-2.5,-110,True,the-odds-api,2026-07-15T12:19:11.457025+00:00
2026-07-15,dd23179c4373849ae1da8476ec21def3,Seattle Storm @ Chicago Sky,2026-07-15T16:10:00Z,SPREAD,spreads,Seattle Storm,Seattle Storm,,,fanatics,Fanatics,2.5,-110,True,the-odds-api,2026-07-15T12:19:11.457025+00:00
