game_date,team,player,player_id,position,status,severity,injury_type,detail,return_date,is_out,source,scraped_at
2026-09-23,Atlanta Dream,Brionna Jones,,,Out,OUT,Injury/Illness - Left Leg; N/A,Injury/Illness - Left Leg; N/A; matchup=(ET) ATL@NYL; game_time=08:00,,True,official_wnba_pdf,2026-09-23T15:10:35.982540+00:00
2026-09-23,New York Liberty,Elizabeth Balogun,,,Out,OUT,Not With Team,Not With Team; matchup=(ET) ATL@NYL; game_time=08:00,,True,official_wnba_pdf,2026-09-23T15:10:35.982540+00:00
2026-09-23,Dallas Wings,Alysha Clark,,,Out,OUT,Injury/Illness - Face; face,Injury/Illness - Face; face; matchup=(ET) DAL@SEA; game_time=10:00,,True,official_wnba_pdf,2026-09-23T15:10:35.982540+00:00
2026-09-23,Dallas Wings,Alanna Smith,,,Out,OUT,Injury/Illness - Left Leg; lower left leg,Injury/Illness - Left Leg; lower left leg; matchup=(ET) DAL@SEA; game_time=10:00,,True,official_wnba_pdf,2026-09-23T15:10:35.982540+00:00
2026-09-23,Seattle Storm,Zia Cooke,,,Out,OUT,Injury/Illness - Right Knee; Injury,Injury/Illness - Right Knee; Injury; matchup=(ET) DAL@SEA; game_time=10:00,,True,official_wnba_pdf,2026-09-23T15:10:35.982540+00:00
2026-09-23,Seattle Storm,Ezi Magbegor,,,Out,OUT,Injury/Illness - Right Knee; Injury,Injury/Illness - Right Knee; Injury; matchup=(ET) DAL@SEA; game_time=10:00,,True,official_wnba_pdf,2026-09-23T15:10:35.982540+00:00
2026-09-23,Seattle Storm,Katie Lou Samuelson,,,Out,OUT,Injury/Illness - Left Knee; Injury,Injury/Illness - Left Knee; Injury; matchup=(ET) DAL@SEA; game_time=10:00,,True,official_wnba_pdf,2026-09-23T15:10:35.982540+00:00
