game_date,game_id,player,team,position,starter,minutes,pts,reb,ast,stl,blk,tov,fgm,fga,threes,threes_att,ftm,fta,plus_minus,scraped_at
2026-07-08,401857046,Jessica Shepard,Dallas Wings,F,True,37.0,22.0,12.0,11.0,0.0,0.0,4.0,,,,,,,2.0,2026-07-08T10:33:04.487203
2026-07-08,401857046,Awak Kuier,Dallas Wings,F,True,28.0,10.0,12.0,7.0,0.0,3.0,1.0,,,,,,,8.0,2026-07-08T10:33:04.487224
2026-07-08,401857046,Arike Ogunbowale,Dallas Wings,G,True,32.0,8.0,1.0,1.0,1.0,0.0,1.0,,,,,,,11.0,2026-07-08T10:33:04.487231
2026-07-08,401857046,Paige Bueckers,Dallas Wings,G,True,33.0,15.0,7.0,6.0,0.0,2.0,1.0,,,,,,,15.0,2026-07-08T10:33:04.487237
2026-07-08,401857046,Azzi Fudd,Dallas Wings,G,True,34.0,12.0,0.0,3.0,2.0,0.0,0.0,,,,,,,0.0,2026-07-08T10:33:04.487248
2026-07-08,401857046,Alanna Smith,Dallas Wings,F,False,16.0,8.0,5.0,1.0,0.0,0.0,1.0,,,,,,,12.0,2026-07-08T10:33:04.487253
2026-07-08,401857046,Odyssey Sims,Dallas Wings,G,False,12.0,8.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,2026-07-08T10:33:04.487258
2026-07-08,401857046,Aziaha James,Dallas Wings,G,False,9.0,5.0,0.0,0.0,0.0,0.0,1.0,,,,,,,6.0,2026-07-08T10:33:04.487269
2026-07-08,401857046,Alysha Clark,Dallas Wings,F,False,,,,,,,,,,,,,,,2026-07-08T10:33:04.487274
2026-07-08,401857046,Maddy Siegrist,Dallas Wings,F,False,,,,,,,,,,,,,,,2026-07-08T10:33:04.487279
2026-07-08,401857046,Li Yueru,Dallas Wings,C,False,,,,,,,,,,,,,,,2026-07-08T10:33:04.487283
2026-07-08,401857046,Sug Sutton,Dallas Wings,G,False,,,,,,,,,,,,,,,2026-07-08T10:33:04.487287
2026-07-08,401857046,Haley Jones,Dallas Wings,G,False,,,,,,,,,,,,,,,2026-07-08T10:33:04.487291
2026-07-08,401857046,Costanza Verona,Dallas Wings,G,False,,,,,,,,,,,,,,,2026-07-08T10:33:04.487295
2026-07-08,401857046,Breanna Stewart,New York Liberty,F,True,33.0,29.0,9.0,4.0,1.0,0.0,2.0,,,,,,,-13.0,2026-07-08T10:33:04.487306
2026-07-08,401857046,Jonquel Jones,New York Liberty,C,True,32.0,17.0,12.0,2.0,0.0,2.0,4.0,,,,,,,-2.0,2026-07-08T10:33:04.487314
2026-07-08,401857046,Rebekah Gardner,New York Liberty,G,True,26.0,4.0,3.0,1.0,1.0,0.0,0.0,,,,,,,-3.0,2026-07-08T10:33:04.487319
2026-07-08,401857046,Sabrina Ionescu,New York Liberty,G,True,33.0,14.0,3.0,5.0,0.0,1.0,4.0,,,,,,,-5.0,2026-07-08T10:33:04.487324
2026-07-08,401857046,Pauline Astier,New York Liberty,G,True,23.0,4.0,2.0,1.0,0.0,0.0,2.0,,,,,,,-5.0,2026-07-08T10:33:04.487330
2026-07-08,401857046,Raquel Carrera,New York Liberty,F,False,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,-3.0,2026-07-08T10:33:04.487335
2026-07-08,401857046,Han Xu,New York Liberty,C,False,8.0,2.0,3.0,0.0,0.0,0.0,0.0,,,,,,,-9.0,2026-07-08T10:33:04.487340
