game_date,game_id,player,team,position,starter,minutes,pts,reb,ast,stl,blk,tov,fgm,fga,threes,threes_att,ftm,fta,plus_minus,scraped_at
2026-07-31,401857102,Dominique Malonga,Seattle Storm,C,True,25.0,16.0,13.0,1.0,1.0,1.0,2.0,,,,,,,0.0,2026-08-01T10:14:49.127288
2026-07-31,401857102,Awa Fam,Seattle Storm,C,True,29.0,8.0,9.0,1.0,0.0,1.0,2.0,,,,,,,-10.0,2026-08-01T10:14:49.127308
2026-07-31,401857102,Natisha Hiedeman,Seattle Storm,G,True,34.0,23.0,5.0,5.0,2.0,1.0,1.0,,,,,,,0.0,2026-08-01T10:14:49.127315
2026-07-31,401857102,Flau'jae Johnson,Seattle Storm,G,True,26.0,9.0,0.0,3.0,1.0,0.0,7.0,,,,,,,-1.0,2026-08-01T10:14:49.127321
2026-07-31,401857102,Jade Melbourne,Seattle Storm,G,True,25.0,9.0,1.0,6.0,3.0,0.0,3.0,,,,,,,-6.0,2026-08-01T10:14:49.127327
2026-07-31,401857102,Katie Lou Samuelson,Seattle Storm,F,False,16.0,8.0,0.0,0.0,0.0,0.0,1.0,,,,,,,-4.0,2026-08-01T10:14:49.127332
2026-07-31,401857102,Ezi Magbegor,Seattle Storm,F,False,14.0,12.0,1.0,1.0,2.0,0.0,0.0,,,,,,,2.0,2026-08-01T10:14:49.127338
2026-07-31,401857102,Jordan Horston,Seattle Storm,F,False,12.0,2.0,0.0,0.0,1.0,2.0,2.0,,,,,,,-15.0,2026-08-01T10:14:49.127348
2026-07-31,401857102,Stefanie Dolson,Seattle Storm,C,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-10.0,2026-08-01T10:14:49.127355
2026-07-31,401857102,Zia Cooke,Seattle Storm,G,False,13.0,2.0,1.0,0.0,0.0,0.0,1.0,,,,,,,-1.0,2026-08-01T10:14:49.127365
2026-07-31,401857102,Mackenzie Holmes,Seattle Storm,F,False,,,,,,,,,,,,,,,2026-08-01T10:14:49.127369
2026-07-31,401857102,Taylor Thierry,Seattle Storm,F,False,,,,,,,,,,,,,,,2026-08-01T10:14:49.127373
2026-07-31,401857102,Naz Hillmon,Atlanta Dream,F,True,25.0,18.0,2.0,3.0,1.0,1.0,2.0,,,,,,,6.0,2026-08-01T10:14:49.127381
2026-07-31,401857102,Angel Reese,Atlanta Dream,F,True,38.0,21.0,13.0,2.0,2.0,0.0,3.0,,,,,,,14.0,2026-08-01T10:14:49.127388
2026-07-31,401857102,Allisha Gray,Atlanta Dream,G,True,31.0,16.0,3.0,2.0,2.0,2.0,4.0,,,,,,,9.0,2026-08-01T10:14:49.127393
2026-07-31,401857102,Jordin Canada,Atlanta Dream,G,True,31.0,10.0,4.0,9.0,3.0,1.0,6.0,,,,,,,3.0,2026-08-01T10:14:49.127398
2026-07-31,401857102,Rhyne Howard,Atlanta Dream,G,True,35.0,9.0,2.0,5.0,4.0,3.0,1.0,,,,,,,2.0,2026-08-01T10:14:49.127404
2026-07-31,401857102,Brionna Jones,Atlanta Dream,F,False,17.0,14.0,5.0,0.0,0.0,0.0,0.0,,,,,,,-2.0,2026-08-01T10:14:49.127409
2026-07-31,401857102,Jaylyn Sherrod,Atlanta Dream,G,False,9.0,7.0,2.0,1.0,1.0,0.0,1.0,,,,,,,6.0,2026-08-01T10:14:49.127414
2026-07-31,401857102,Isobel Borlase,Atlanta Dream,G,False,14.0,3.0,2.0,2.0,1.0,0.0,0.0,,,,,,,7.0,2026-08-01T10:14:49.127421
2026-07-31,401857102,Sika Kone,Atlanta Dream,F,False,,,,,,,,,,,,,,,2026-08-01T10:14:49.127425
2026-07-31,401857102,Madina Okot,Atlanta Dream,C,False,,,,,,,,,,,,,,,2026-08-01T10:14:49.127429
2026-07-31,401857102,Shatori Walker-Kimbrough,Atlanta Dream,G,False,,,,,,,,,,,,,,,2026-08-01T10:14:49.127433
2026-07-31,401857102,Te-Hina Paopao,Atlanta Dream,G,False,,,,,,,,,,,,,,,2026-08-01T10:14:49.127436
2026-07-31,401857102,Aaliyah Nye,Atlanta Dream,G,False,,,,,,,,,,,,,,,2026-08-01T10:14:49.127440
2026-07-31,401857103,Jessica Shepard,Dallas Wings,F,True,33.0,8.0,6.0,8.0,1.0,2.0,0.0,,,,,,,-3.0,2026-08-01T10:14:50.234283
2026-07-31,401857103,Awak Kuier,Dallas Wings,F,True,5.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,,-5.0,2026-08-01T10:14:50.234301
2026-07-31,401857103,Arike Ogunbowale,Dallas Wings,G,True,31.0,20.0,2.0,2.0,2.0,1.0,3.0,,,,,,,3.0,2026-08-01T10:14:50.234308
2026-07-31,401857103,Paige Bueckers,Dallas Wings,G,True,34.0,23.0,5.0,2.0,0.0,1.0,0.0,,,,,,,-8.0,2026-08-01T10:14:50.234314
2026-07-31,401857103,Azzi Fudd,Dallas Wings,G,True,33.0,8.0,1.0,0.0,0.0,2.0,1.0,,,,,,,-12.0,2026-08-01T10:14:50.234320
2026-07-31,401857103,Alysha Clark,Dallas Wings,F,False,7.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,-3.0,2026-08-01T10:14:50.234326
2026-07-31,401857103,Alanna Smith,Dallas Wings,F,False,18.0,11.0,5.0,0.0,0.0,0.0,0.0,,,,,,,-1.0,2026-08-01T10:14:50.234331
2026-07-31,401857103,Maddy Siegrist,Dallas Wings,F,False,9.0,4.0,2.0,2.0,0.0,1.0,0.0,,,,,,,2.0,2026-08-01T10:14:50.234336
2026-07-31,401857103,Li Yueru,Dallas Wings,C,False,15.0,0.0,3.0,2.0,0.0,0.0,0.0,,,,,,,-3.0,2026-08-01T10:14:50.234343
2026-07-31,401857103,Odyssey Sims,Dallas Wings,G,False,7.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,-1.0,2026-08-01T10:14:50.234349
2026-07-31,401857103,Sug Sutton,Dallas Wings,G,False,6.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,2.0,2026-08-01T10:14:50.234355
2026-07-31,401857103,Aziaha James,Dallas Wings,G,False,3.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,,,-1.0,2026-08-01T10:14:50.234361
2026-07-31,401857103,Haley Jones,Dallas Wings,G,False,,,,,,,,,,,,,,,2026-08-01T10:14:50.234365
2026-07-31,401857103,Costanza Verona,Dallas Wings,G,False,,,,,,,,,,,,,,,2026-08-01T10:14:50.234369
2026-07-31,401857103,Michaela Onyenwere,Washington Mystics,F,True,30.0,6.0,4.0,2.0,0.0,0.0,2.0,,,,,,,13.0,2026-08-01T10:14:50.234377
2026-07-31,401857103,Kiki Iriafen,Washington Mystics,F,True,27.0,22.0,9.0,1.0,0.0,0.0,0.0,,,,,,,4.0,2026-08-01T10:14:50.234383
2026-07-31,401857103,Shakira Austin,Washington Mystics,C,True,35.0,28.0,10.0,4.0,1.0,0.0,2.0,,,,,,,10.0,2026-08-01T10:14:50.234389
2026-07-31,401857103,Sonia Citron,Washington Mystics,G,True,36.0,16.0,5.0,5.0,0.0,3.0,0.0,,,,,,,8.0,2026-08-01T10:14:50.234395
2026-07-31,401857103,Georgia Amoore,Washington Mystics,G,True,18.0,2.0,1.0,2.0,0.0,0.0,1.0,,,,,,,-5.0,2026-08-01T10:14:50.234400
2026-07-31,401857103,Lauren Betts,Washington Mystics,C,False,17.0,3.0,7.0,1.0,0.0,1.0,0.0,,,,,,,-2.0,2026-08-01T10:14:50.234410
2026-07-31,401857103,Cotie McMahon,Washington Mystics,G,False,26.0,2.0,6.0,2.0,0.0,0.0,2.0,,,,,,,9.0,2026-08-01T10:14:50.234416
2026-07-31,401857103,Cassandre Prosper,Washington Mystics,G,False,8.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-7.0,2026-08-01T10:14:50.234421
2026-07-31,401857103,Alicia Florez,Washington Mystics,G,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,2026-08-01T10:14:50.234426
2026-07-31,401857103,Angela Dugalic,Washington Mystics,F,False,,,,,,,,,,,,,,,2026-08-01T10:14:50.234430
2026-07-31,401857103,Rori Harmon,Washington Mystics,G,False,,,,,,,,,,,,,,,2026-08-01T10:14:50.234434
2026-07-31,401857103,Lucy Olsen,Washington Mystics,G,False,,,,,,,,,,,,,,,2026-08-01T10:14:50.234438
2026-07-31,401857103,Darianna Littlepage-Buggs,Washington Mystics,G,False,,,,,,,,,,,,,,,2026-08-01T10:14:50.234442
2026-08-01,401857104,Monique Billings,Indiana Fever,F,True,29.0,15.0,7.0,1.0,2.0,1.0,3.0,,,,,,,17.0,2026-08-01T10:14:51.349368
2026-08-01,401857104,Aliyah Boston,Indiana Fever,C,True,30.0,14.0,9.0,6.0,5.0,2.0,3.0,,,,,,,3.0,2026-08-01T10:14:51.349396
2026-08-01,401857104,Kelsey Mitchell,Indiana Fever,G,True,36.0,26.0,0.0,2.0,0.0,0.0,2.0,,,,,,,15.0,2026-08-01T10:14:51.349403
