game_date,event_id,game,commence_time,market_type,market_key,side,team,player,stat,book_key,book_title,line,odds,is_preferred_book,source,scraped_at,available_books,all_books
2026-07-23,c01616be622aa0fcab0ac0351d05e264,Atlanta Dream @ Dallas Wings,2026-07-30T00:00:00Z,MONEYLINE,h2h,Atlanta Dream,Atlanta Dream,,,betrivers,BetRivers,,106,False,the-odds-api,2026-07-23T15:26:30.997621+00:00,3,"betrivers,draftkings,fanduel"
2026-07-23,c01616be622aa0fcab0ac0351d05e264,Atlanta Dream @ Dallas Wings,2026-07-30T00:00:00Z,MONEYLINE,h2h,Dallas Wings,Dallas Wings,,,draftkings,DraftKings,,-124,True,the-odds-api,2026-07-23T15:26:30.997621+00:00,3,"betrivers,draftkings,fanduel"
2026-07-23,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,MONEYLINE,h2h,Connecticut Sun,Connecticut Sun,,,fanduel,FanDuel,,184,True,the-odds-api,2026-07-23T15:26:30.997621+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-23,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,MONEYLINE,h2h,Washington Mystics,Washington Mystics,,,williamhill_us,Caesars,,-195,False,the-odds-api,2026-07-23T15:26:30.997621+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-23,44c05d0bdf345dc1b2a2eef1bff78ce3,Golden State Valkyries @ Phoenix Mercury,2026-07-30T02:00:00Z,MONEYLINE,h2h,Golden State Valkyries,Golden State Valkyries,,,draftkings,DraftKings,,-209,True,the-odds-api,2026-07-23T15:26:30.997621+00:00,4,"betrivers,draftkings,fanduel,williamhill_us"
2026-07-23,44c05d0bdf345dc1b2a2eef1bff78ce3,Golden State Valkyries @ Phoenix Mercury,2026-07-30T02:00:00Z,MONEYLINE,h2h,Phoenix Mercury,Phoenix Mercury,,,fanduel,FanDuel,,184,True,the-odds-api,2026-07-23T15:26:30.997621+00:00,4,"betrivers,draftkings,fanduel,williamhill_us"
2026-07-23,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,2026-07-29T01:30:00Z,MONEYLINE,h2h,Indiana Fever,Indiana Fever,,,betrivers,BetRivers,,-275,False,the-odds-api,2026-07-23T15:26:30.997621+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-23,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,2026-07-29T01:30:00Z,MONEYLINE,h2h,Seattle Storm,Seattle Storm,,,draftkings,DraftKings,,268,True,the-odds-api,2026-07-23T15:26:30.997621+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-23,fa632e2d144f67960024500509077a4a,New York Liberty @ Los Angeles Sparks,2026-07-29T02:00:00Z,MONEYLINE,h2h,Los Angeles Sparks,Los Angeles Sparks,,,betmgm,BetMGM,,165,True,the-odds-api,2026-07-23T15:26:30.997621+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
2026-07-23,fa632e2d144f67960024500509077a4a,New York Liberty @ Los Angeles Sparks,2026-07-29T02:00:00Z,MONEYLINE,h2h,New York Liberty,New York Liberty,,,fanduel,FanDuel,,-176,True,the-odds-api,2026-07-23T15:26:30.997621+00:00,5,"betmgm,betrivers,draftkings,fanduel,williamhill_us"
