game_date,event_id,game,game_time,home_team,away_team,player,team,stat,side,threshold,odds,sportsbook,sportsbook_key,market_key,source,scraped_at
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Jordin Canada,,AST,OVER,8.5,-1500,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Jordin Canada,,AST,OVER,9.5,-250,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Jordin Canada,,AST,OVER,10.5,120,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Jordin Canada,,AST,OVER,11.5,290,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Jordin Canada,,AST,OVER,12.5,650,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Rhyne Howard,,AST,OVER,4.5,-140,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Rhyne Howard,,AST,OVER,5.5,290,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Marina Mabrey,,AST,OVER,2.5,-250,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Marina Mabrey,,AST,OVER,3.5,190,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Marina Mabrey,,AST,OVER,4.5,600,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Julie Allemand,,AST,OVER,5.5,-700,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Julie Allemand,,AST,OVER,6.5,-165,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Julie Allemand,,AST,OVER,7.5,170,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Julie Allemand,,AST,OVER,8.5,375,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Maria Conde,,AST,OVER,3.5,105,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Maria Conde,,AST,OVER,4.5,400,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Allisha Gray,,PTS,OVER,15.5,-1800,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Allisha Gray,,PTS,OVER,16.5,-800,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Allisha Gray,,PTS,OVER,17.5,-325,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Allisha Gray,,PTS,OVER,18.5,-175,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Allisha Gray,,PTS,OVER,19.5,-115,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Allisha Gray,,PTS,OVER,20.5,125,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Allisha Gray,,PTS,OVER,21.5,190,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Allisha Gray,,PTS,OVER,22.5,270,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Allisha Gray,,PTS,OVER,23.5,375,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Allisha Gray,,PTS,OVER,24.5,550,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Allisha Gray,,PTS,OVER,25.5,800,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Allisha Gray,,PTS,OVER,26.5,950,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Allisha Gray,,PTS,OVER,27.5,1200,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Jordin Canada,,PTS,OVER,11.5,-1100,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Jordin Canada,,PTS,OVER,12.5,-475,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Jordin Canada,,PTS,OVER,13.5,-210,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Jordin Canada,,PTS,OVER,14.5,100,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Jordin Canada,,PTS,OVER,15.5,140,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Jordin Canada,,PTS,OVER,16.5,225,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Jordin Canada,,PTS,OVER,17.5,375,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Jordin Canada,,PTS,OVER,18.5,500,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Jordin Canada,,PTS,OVER,19.5,800,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Jordin Canada,,PTS,OVER,20.5,1100,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Naz Hillmon,,PTS,OVER,20.5,135,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Naz Hillmon,,PTS,OVER,21.5,230,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Naz Hillmon,,PTS,OVER,22.5,350,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Naz Hillmon,,PTS,OVER,23.5,500,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Rhyne Howard,,PTS,OVER,6.5,-2000,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Rhyne Howard,,PTS,OVER,7.5,-700,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Rhyne Howard,,PTS,OVER,8.5,-450,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Rhyne Howard,,PTS,OVER,9.5,-210,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Rhyne Howard,,PTS,OVER,10.5,-125,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Rhyne Howard,,PTS,OVER,11.5,120,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Rhyne Howard,,PTS,OVER,12.5,155,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Rhyne Howard,,PTS,OVER,13.5,240,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Rhyne Howard,,PTS,OVER,14.5,320,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Rhyne Howard,,PTS,OVER,15.5,475,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Rhyne Howard,,PTS,OVER,16.5,700,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Rhyne Howard,,PTS,OVER,17.5,900,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Rhyne Howard,,PTS,OVER,18.5,1100,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Angel Reese,,PTS,OVER,13.5,-1800,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Angel Reese,,PTS,OVER,14.5,-700,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Angel Reese,,PTS,OVER,15.5,-300,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Angel Reese,,PTS,OVER,16.5,-150,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Angel Reese,,PTS,OVER,17.5,105,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Angel Reese,,PTS,OVER,18.5,150,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Angel Reese,,PTS,OVER,19.5,230,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Angel Reese,,PTS,OVER,20.5,320,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Angel Reese,,PTS,OVER,21.5,400,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Angel Reese,,PTS,OVER,22.5,700,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
2026-07-17,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:33:02Z,Toronto Tempo,Atlanta Dream,Angel Reese,,PTS,OVER,23.5,900,Fanatics,fanatics,player_points_alternate,the-odds-api,2026-07-18T01:03:46.116439+00:00
