game_date,event_id,game,game_time,home_team,away_team,player,team,stat,side,threshold,odds,sportsbook,sportsbook_key,market_key,source,scraped_at
2026-08-29,0de4387925b67939993839b06126ed1f,Chicago Sky @ New York Liberty,2026-08-29T17:00:00Z,New York Liberty,Chicago Sky,Breanna Stewart,,AST,OVER,1.5,-900,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-08-29T16:54:30.322047+00:00
2026-08-29,0de4387925b67939993839b06126ed1f,Chicago Sky @ New York Liberty,2026-08-29T17:00:00Z,New York Liberty,Chicago Sky,Breanna Stewart,,AST,OVER,2.5,-300,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-08-29T16:54:30.322047+00:00
2026-08-29,0de4387925b67939993839b06126ed1f,Chicago Sky @ New York Liberty,2026-08-29T17:00:00Z,New York Liberty,Chicago Sky,Breanna Stewart,,AST,OVER,3.5,-115,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-08-29T16:54:30.322047+00:00
2026-08-29,0de4387925b67939993839b06126ed1f,Chicago Sky @ New York Liberty,2026-08-29T17:00:00Z,New York Liberty,Chicago Sky,Breanna Stewart,,AST,OVER,4.5,170,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-08-29T16:54:30.322047+00:00
2026-08-29,0de4387925b67939993839b06126ed1f,Chicago Sky @ New York Liberty,2026-08-29T17:00:00Z,New York Liberty,Chicago Sky,Breanna Stewart,,AST,OVER,5.5,320,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-08-29T16:54:30.322047+00:00
2026-08-29,0de4387925b67939993839b06126ed1f,Chicago Sky @ New York Liberty,2026-08-29T17:00:00Z,New York Liberty,Chicago Sky,Breanna Stewart,,AST,OVER,6.5,600,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-08-29T16:54:30.322047+00:00
2026-08-29,0de4387925b67939993839b06126ed1f,Chicago Sky @ New York Liberty,2026-08-29T17:00:00Z,New York Liberty,Chicago Sky,Sabrina Ionescu,,AST,OVER,2.5,-900,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-08-29T16:54:30.322047+00:00
2026-08-29,0de4387925b67939993839b06126ed1f,Chicago Sky @ New York Liberty,2026-08-29T17:00:00Z,New York Liberty,Chicago Sky,Sabrina Ionescu,,AST,OVER,3.5,-350,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-08-29T16:54:30.322047+00:00
2026-08-29,0de4387925b67939993839b06126ed1f,Chicago Sky @ New York Liberty,2026-08-29T17:00:00Z,New York Liberty,Chicago Sky,Sabrina Ionescu,,AST,OVER,4.5,-165,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-08-29T16:54:30.322047+00:00
2026-08-29,0de4387925b67939993839b06126ed1f,Chicago Sky @ New York Liberty,2026-08-29T17:00:00Z,New York Liberty,Chicago Sky,Sabrina Ionescu,,AST,OVER,5.5,125,Fanatics,fanatics,player_assists_alternate,the-odds-api,2026-08-29T16:54:30.322047+00:00
