player,team,opp,pos,stat,season_avg,pred,low,high,range,line,over_price,under_price,yes_price,no_price,edge,signal,conf,model_prob,implied_prob,ev,ev_pct,kelly_frac,injury_status,market_status,is_active,filter_reason,reasoning,game,home_team,away_team,last5_vals,last5_opps,last5_hit,last10_hit,h2h_last5,opp_rank,role_score,minutes_trend,points_trend,intel_source
Aliyah Boston,Indiana Fever,Indiana Fever @ Atlanta Dream,C,PRA,26.7,23.2,19.7,26.7,19.7-26.7,28.5,-125.0,-107.0,,,-5.3,UNDER,HIGH,0.6428,0.5169,0.2435,24.3,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.4, minutes DOWN, points DOWN.",Indiana Fever @ Atlanta Dream,Atlanta Dream,Indiana Fever,"[21.4, 24.6, 23.6, 22.8, 21.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[22.8, 21.8, 25.0, 24.1, 23.2]",7,77.4,DOWN,DOWN,wnba_player_intelligence
Jordan Horston,Seattle Storm,Chicago Sky @ Seattle Storm,F,PA,5.7,4.2,0.7,7.7,0.7-7.7,9.5,-126.0,-107.0,,,-5.3,UNDER,HIGH,0.6428,0.5169,0.2435,24.3,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 61.2, minutes STABLE, points STABLE.",Chicago Sky @ Seattle Storm,Seattle Storm,Chicago Sky,"[3.8, 2.9, 6.0, 5.1, 4.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[6.0, 5.1, 4.2, 3.3, 2.4]",15,61.2,STABLE,STABLE,wnba_player_intelligence
Aliyah Boston,Indiana Fever,Indiana Fever @ Atlanta Dream,C,PR,23.6,19.8,16.3,23.3,16.3-23.3,25.5,-119.0,-112.5,,,-5.7,UNDER,HIGH,0.6532,0.5294,0.2338,23.4,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.4, minutes DOWN, points DOWN.",Indiana Fever @ Atlanta Dream,Atlanta Dream,Indiana Fever,"[18.9, 18.0, 21.2, 20.2, 19.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[20.2, 19.4, 18.4, 21.6, 20.7]",7,77.4,DOWN,DOWN,wnba_player_intelligence
Bridget Carleton,Portland Fire,Portland Fire @ Phoenix Mercury,F,3PM,5.0,5.6,2.1,9.1,2.1-9.1,3.5,120.0,-163.0,,,2.1,OVER,HIGH,0.5596,0.4545,0.2311,23.1,0.0481,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 97.0, minutes STABLE, points UP.",Portland Fire @ Phoenix Mercury,Phoenix Mercury,Portland Fire,"[6.9, 6.0, 5.1, 4.2, 7.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[4.2, 7.4, 6.5, 5.6, 4.7]",13,97.0,STABLE,UP,wnba_player_intelligence
Dominique Malonga,Seattle Storm,Chicago Sky @ Seattle Storm,C,PRA,25.8,26.6,23.1,30.1,23.1-30.1,32.5,-115.0,-115.5,,,-5.9,UNDER,HIGH,0.6584,0.536,0.2284,22.8,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 81.7, minutes STABLE, points STABLE.",Chicago Sky @ Seattle Storm,Seattle Storm,Chicago Sky,"[28.4, 27.5, 26.6, 25.7, 24.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[26.6, 25.7, 24.8, 28.0, 27.1]",15,81.7,STABLE,STABLE,wnba_player_intelligence
Jordan Horston,Seattle Storm,Chicago Sky @ Seattle Storm,F,PR,7.8,6.3,2.8,9.8,2.8-9.8,12.5,-115.5,-116.5,,,-6.2,UNDER,HIGH,0.66,0.5381,0.2265,22.7,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 61.2, minutes STABLE, points STABLE.",Chicago Sky @ Seattle Storm,Seattle Storm,Chicago Sky,"[5.4, 4.5, 7.7, 6.8, 5.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[7.7, 6.8, 5.8, 4.9, 8.1]",15,61.2,STABLE,STABLE,wnba_player_intelligence
Ezi Magbegor,Seattle Storm,Chicago Sky @ Seattle Storm,F,PRA,9.8,10.2,6.7,13.7,6.7-13.7,15.5,-123.0,-111.0,,,-5.3,UNDER,HIGH,0.6428,0.5261,0.2219,22.2,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 59.8, minutes STABLE, points UP.",Chicago Sky @ Seattle Storm,Seattle Storm,Chicago Sky,"[11.1, 10.2, 9.3, 8.4, 11.5]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[9.3, 8.4, 11.5, 10.6, 9.8]",15,59.8,STABLE,UP,wnba_player_intelligence
Dominique Malonga,Seattle Storm,Chicago Sky @ Seattle Storm,C,PA,17.1,17.2,13.7,20.7,13.7-20.7,22.5,-115.0,-115.5,,,-5.3,UNDER,HIGH,0.6428,0.536,0.1993,19.9,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 81.7, minutes STABLE, points STABLE.",Chicago Sky @ Seattle Storm,Seattle Storm,Chicago Sky,"[16.3, 15.4, 18.6, 17.6, 16.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[18.6, 17.6, 16.8, 15.8, 19.0]",15,81.7,STABLE,STABLE,wnba_player_intelligence
Sami Whitcomb,Phoenix Mercury,Portland Fire @ Phoenix Mercury,G,PTS,4.2,2.3,0.0,5.8,0.0-5.8,7.5,-116.0,-115.0,,,-5.2,UNDER,HIGH,0.6402,0.5349,0.1969,19.7,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 57.2, minutes STABLE, points STABLE.",Portland Fire @ Phoenix Mercury,Phoenix Mercury,Portland Fire,"[2.8, 1.8, 0.9, 4.1, 3.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[4.1, 3.2, 2.3, 1.4, 0.5]",13,57.2,STABLE,STABLE,wnba_player_intelligence
Jordan Horston,Seattle Storm,Chicago Sky @ Seattle Storm,F,PTS,4.3,2.9,0.0,6.4,0.0-6.4,7.5,-126.0,-110.0,,,-4.6,UNDER,HIGH,0.6246,0.5238,0.1924,19.2,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 61.2, minutes STABLE, points STABLE.",Chicago Sky @ Seattle Storm,Seattle Storm,Chicago Sky,"[2.0, 1.1, 4.2, 3.4, 2.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[4.2, 3.4, 2.4, 1.5, 4.7]",15,61.2,STABLE,STABLE,wnba_player_intelligence
