game_date,game_id,player,team,position,starter,minutes,pts,reb,ast,stl,blk,tov,fgm,fga,threes,threes_att,ftm,fta,plus_minus,scraped_at
2026-07-10,401857054,Gianna Kneepkens,Connecticut Sun,G,False,9.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,-8.0,2026-07-11T09:54:19.853140
2026-07-10,401857054,Aneesah Morrow,Connecticut Sun,F,False,,,,,,,,,,,,,,,2026-07-11T09:54:19.853144
2026-07-10,401857054,Brittney Griner,Connecticut Sun,C,False,,,,,,,,,,,,,,,2026-07-11T09:54:19.853147
2026-07-10,401857054,Saniya Rivers,Connecticut Sun,G,False,,,,,,,,,,,,,,,2026-07-11T09:54:19.853151
2026-07-10,401857054,Ashlon Jackson,Connecticut Sun,G,False,,,,,,,,,,,,,,,2026-07-11T09:54:19.853154
2026-07-10,401857055,Jessica Shepard,Dallas Wings,F,True,40.0,20.0,17.0,3.0,1.0,0.0,4.0,,,,,,,13.0,2026-07-11T09:54:20.971630
2026-07-10,401857055,Awak Kuier,Dallas Wings,F,True,11.0,3.0,1.0,1.0,1.0,1.0,0.0,,,,,,,3.0,2026-07-11T09:54:20.971649
2026-07-10,401857055,Arike Ogunbowale,Dallas Wings,G,True,30.0,20.0,3.0,7.0,0.0,0.0,0.0,,,,,,,14.0,2026-07-11T09:54:20.971655
2026-07-10,401857055,Paige Bueckers,Dallas Wings,G,True,38.0,34.0,6.0,6.0,2.0,0.0,1.0,,,,,,,15.0,2026-07-11T09:54:20.971660
2026-07-10,401857055,Azzi Fudd,Dallas Wings,G,True,36.0,13.0,2.0,2.0,1.0,0.0,0.0,,,,,,,16.0,2026-07-11T09:54:20.971665
2026-07-10,401857055,Alysha Clark,Dallas Wings,F,False,17.0,10.0,0.0,2.0,0.0,0.0,0.0,,,,,,,16.0,2026-07-11T09:54:20.971670
2026-07-10,401857055,Alanna Smith,Dallas Wings,F,False,8.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,-7.0,2026-07-11T09:54:20.971675
2026-07-10,401857055,Maddy Siegrist,Dallas Wings,F,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,2026-07-11T09:54:20.971679
2026-07-10,401857055,Odyssey Sims,Dallas Wings,G,False,12.0,8.0,1.0,0.0,0.0,0.0,0.0,,,,,,,-3.0,2026-07-11T09:54:20.971684
2026-07-10,401857055,Aziaha James,Dallas Wings,G,False,4.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,-3.0,2026-07-11T09:54:20.971689
2026-07-10,401857055,Li Yueru,Dallas Wings,C,False,,,,,,,,,,,,,,,2026-07-11T09:54:20.971692
2026-07-10,401857055,Sug Sutton,Dallas Wings,G,False,,,,,,,,,,,,,,,2026-07-11T09:54:20.971695
2026-07-10,401857055,Isabelle Harrison,Toronto Tempo,F,True,26.0,18.0,8.0,1.0,0.0,1.0,1.0,,,,,,,-13.0,2026-07-11T09:54:20.971701
2026-07-10,401857055,Maria Conde,Toronto Tempo,F,True,35.0,12.0,3.0,9.0,0.0,0.0,3.0,,,,,,,-18.0,2026-07-11T09:54:20.971706
2026-07-10,401857055,Laura Juskaite,Toronto Tempo,F,True,36.0,25.0,3.0,3.0,1.0,1.0,0.0,,,,,,,-9.0,2026-07-11T09:54:20.971711
2026-07-10,401857055,Marina Mabrey,Toronto Tempo,G,True,27.0,34.0,1.0,1.0,0.0,0.0,3.0,,,,,,,-6.0,2026-07-11T09:54:20.971716
2026-07-10,401857055,Julie Allemand,Toronto Tempo,G,True,34.0,3.0,5.0,8.0,1.0,0.0,4.0,,,,,,,-13.0,2026-07-11T09:54:20.971720
2026-07-10,401857055,Teonni Key,Toronto Tempo,F,False,7.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,5.0,2026-07-11T09:54:20.971725
2026-07-10,401857055,Kayla Alexander,Toronto Tempo,C,False,10.0,1.0,2.0,0.0,0.0,0.0,1.0,,,,,,,-9.0,2026-07-11T09:54:20.971730
2026-07-10,401857055,Kia Nurse,Toronto Tempo,G,False,15.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,-5.0,2026-07-11T09:54:20.971734
2026-07-10,401857055,Tima Pouye,Toronto Tempo,G,False,9.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,,3.0,2026-07-11T09:54:20.971738
2026-07-10,401857055,Nyara Sabally,Toronto Tempo,F,False,,,,,,,,,,,,,,,2026-07-11T09:54:20.971741
2026-07-10,401857055,Temi Fagbenle,Toronto Tempo,C,False,,,,,,,,,,,,,,,2026-07-11T09:54:20.971745
2026-07-10,401857055,Brittney Sykes,Toronto Tempo,G,False,,,,,,,,,,,,,,,2026-07-11T09:54:20.971748
2026-07-10,401857055,Kiki Rice,Toronto Tempo,G,False,,,,,,,,,,,,,,,2026-07-11T09:54:20.971751
2026-07-11,401857056,Azura Stevens,Chicago Sky,F,True,30.0,10.0,8.0,2.0,0.0,1.0,2.0,,,,,,,-11.0,2026-07-11T09:54:22.148848
2026-07-11,401857056,Kamilla Cardoso,Chicago Sky,C,True,28.0,15.0,8.0,2.0,0.0,1.0,0.0,,,,,,,-12.0,2026-07-11T09:54:22.148870
2026-07-11,401857056,Courtney Vandersloot,Chicago Sky,G,True,19.0,6.0,3.0,4.0,1.0,0.0,4.0,,,,,,,-12.0,2026-07-11T09:54:22.148876
2026-07-11,401857056,Natasha Cloud,Chicago Sky,G,True,27.0,9.0,2.0,7.0,2.0,0.0,1.0,,,,,,,-16.0,2026-07-11T09:54:22.148881
2026-07-11,401857056,Sydney Taylor,Chicago Sky,G,True,21.0,15.0,1.0,2.0,0.0,0.0,3.0,,,,,,,-3.0,2026-07-11T09:54:22.148886
2026-07-11,401857056,Elizabeth Williams,Chicago Sky,C,False,9.0,0.0,5.0,2.0,0.0,1.0,3.0,,,,,,,-5.0,2026-07-11T09:54:22.148892
2026-07-11,401857056,Rachel Banham,Chicago Sky,G,False,12.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,-5.0,2026-07-11T09:54:22.148897
2026-07-11,401857056,Jacy Sheldon,Chicago Sky,G,False,21.0,10.0,0.0,2.0,2.0,0.0,1.0,,,,,,,-1.0,2026-07-11T09:54:22.148902
2026-07-11,401857056,Aicha Coulibaly,Chicago Sky,G,False,13.0,7.0,1.0,0.0,0.0,0.0,1.0,,,,,,,-2.0,2026-07-11T09:54:22.148907
2026-07-11,401857056,Gabriela Jaquez,Chicago Sky,G,False,20.0,15.0,5.0,0.0,0.0,0.0,0.0,,,,,,,-8.0,2026-07-11T09:54:22.148913
2026-07-11,401857056,Nneka Ogwumike,Los Angeles Sparks,F,True,33.0,25.0,12.0,5.0,1.0,1.0,2.0,,,,,,,12.0,2026-07-11T09:54:22.148920
2026-07-11,401857056,Dearica Hamby,Los Angeles Sparks,F,True,30.0,17.0,7.0,3.0,3.0,1.0,1.0,,,,,,,12.0,2026-07-11T09:54:22.148925
2026-07-11,401857056,Erica Wheeler,Los Angeles Sparks,G,True,28.0,15.0,2.0,8.0,3.0,0.0,2.0,,,,,,,19.0,2026-07-11T09:54:22.148931
2026-07-11,401857056,Ariel Atkins,Los Angeles Sparks,G,True,29.0,17.0,3.0,6.0,3.0,0.0,1.0,,,,,,,24.0,2026-07-11T09:54:22.148936
2026-07-11,401857056,Rae Burrell,Los Angeles Sparks,G,True,33.0,17.0,1.0,4.0,0.0,2.0,4.0,,,,,,,12.0,2026-07-11T09:54:22.148941
2026-07-11,401857056,Emma Cannon,Los Angeles Sparks,F,False,13.0,9.0,4.0,0.0,0.0,0.0,0.0,,,,,,,11.0,2026-07-11T09:54:22.148946
2026-07-11,401857056,Jihyun Park,Los Angeles Sparks,F,False,8.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,-1.0,2026-07-11T09:54:22.148951
2026-07-11,401857056,Alissa Pili,Los Angeles Sparks,F,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-5.0,2026-07-11T09:54:22.148956
2026-07-11,401857056,Kiana Williams,Los Angeles Sparks,G,False,15.0,0.0,0.0,5.0,1.0,0.0,1.0,,,,,,,-2.0,2026-07-11T09:54:22.148961
2026-07-11,401857056,Kate Martin,Los Angeles Sparks,G,False,5.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,,,-8.0,2026-07-11T09:54:22.148965
2026-07-11,401857056,Chance Gray,Los Angeles Sparks,G,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,2026-07-11T09:54:22.148970
