game_id,game_date,team,player,position,minutes,fgm,fga,threes,fta,ftm,reb,ast,stl,blk,tov,pf,pts,opponent,opponent_abbr,team_abbr,team_logo,source
401857089,2026-07-22,Washington Mystics,Cotie McMahon,G,22,3,5,1,2,0,6,3,0,0,1,2,7,Las Vegas Aces,LV,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857089,2026-07-22,Las Vegas Aces,Dana Evans,G,14,0,2,0,0,0,1,2,0,0,2,2,0,Washington Mystics,WSH,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857089,2026-07-22,Washington Mystics,Darianna Littlepage-Buggs,G,,,,,,,,,,,,,,Las Vegas Aces,LV,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857089,2026-07-22,Washington Mystics,Georgia Amoore,G,23,4,6,2,0,0,2,1,0,1,2,4,10,Las Vegas Aces,LV,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857089,2026-07-22,Las Vegas Aces,Jackie Young,G,31,9,17,0,7,6,7,7,0,0,1,4,24,Washington Mystics,WSH,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857089,2026-07-22,Las Vegas Aces,Jewell Loyd,G,29,2,7,2,2,2,2,0,3,0,1,3,8,Washington Mystics,WSH,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857089,2026-07-22,Las Vegas Aces,Justine Pissott,G,,,,,,,,,,,,,,Washington Mystics,WSH,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857089,2026-07-22,Las Vegas Aces,Kierstan Bell,F,,,,,,,,,,,,,,Washington Mystics,WSH,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857089,2026-07-22,Washington Mystics,Kiki Iriafen,F,26,4,12,0,4,4,10,0,0,0,2,3,12,Las Vegas Aces,LV,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857089,2026-07-22,Washington Mystics,Lauren Betts,C,20,4,6,0,6,5,3,2,1,0,0,1,13,Las Vegas Aces,LV,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
