game_date,game_id,player,team,position,starter,minutes,pts,reb,ast,stl,blk,tov,fgm,fga,threes,threes_att,ftm,fta,plus_minus,scraped_at
2026-07-08,401857048,Kayla Thornton,Golden State Valkyries,F,True,25.0,15.0,9.0,0.0,1.0,1.0,2.0,,,,,,,3.0,2026-07-09T11:23:03.442630
2026-07-08,401857048,Gabby Williams,Golden State Valkyries,F,True,18.0,7.0,1.0,2.0,1.0,0.0,2.0,,,,,,,-6.0,2026-07-09T11:23:03.442652
2026-07-08,401857048,Cecilia Zandalasini,Golden State Valkyries,F,True,15.0,3.0,1.0,2.0,0.0,0.0,1.0,,,,,,,1.0,2026-07-09T11:23:03.442660
2026-07-08,401857048,Kiah Stokes,Golden State Valkyries,C,True,14.0,0.0,3.0,0.0,0.0,1.0,2.0,,,,,,,-3.0,2026-07-09T11:23:03.442666
2026-07-08,401857048,Veronica Burton,Golden State Valkyries,G,True,21.0,6.0,2.0,6.0,2.0,0.0,1.0,,,,,,,-1.0,2026-07-09T11:23:03.442676
2026-07-08,401857048,Laeticia Amihere,Golden State Valkyries,F,False,15.0,3.0,3.0,0.0,0.0,0.0,1.0,,,,,,,10.0,2026-07-09T11:23:03.442682
2026-07-08,401857048,Janelle Salaun,Golden State Valkyries,F,False,23.0,26.0,6.0,1.0,1.0,0.0,3.0,,,,,,,11.0,2026-07-09T11:23:03.442688
2026-07-08,401857048,Nadia Fingall,Golden State Valkyries,C,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-3.0,2026-07-09T11:23:03.442698
2026-07-08,401857048,Tiffany Hayes,Golden State Valkyries,G,False,19.0,2.0,0.0,3.0,1.0,1.0,0.0,,,,,,,5.0,2026-07-09T11:23:03.442707
2026-07-08,401857048,Kaila Charles,Golden State Valkyries,G,False,25.0,5.0,5.0,1.0,0.0,0.0,1.0,,,,,,,12.0,2026-07-09T11:23:03.442713
2026-07-08,401857048,Kaitlyn Chen,Golden State Valkyries,G,False,22.0,16.0,1.0,3.0,1.0,0.0,1.0,,,,,,,11.0,2026-07-09T11:23:03.442719
2026-07-08,401857048,Juste Jocyte,Golden State Valkyries,G,False,,,,,,,,,,,,,,,2026-07-09T11:23:03.442723
2026-07-08,401857048,Isabelle Harrison,Toronto Tempo,F,True,31.0,24.0,8.0,2.0,0.0,0.0,4.0,,,,,,,-13.0,2026-07-09T11:23:03.442731
2026-07-08,401857048,Maria Conde,Toronto Tempo,F,True,35.0,9.0,3.0,1.0,0.0,0.0,3.0,,,,,,,-5.0,2026-07-09T11:23:03.442736
2026-07-08,401857048,Nyara Sabally,Toronto Tempo,F,True,7.0,2.0,1.0,1.0,0.0,0.0,1.0,,,,,,,4.0,2026-07-09T11:23:03.442744
2026-07-08,401857048,Marina Mabrey,Toronto Tempo,G,True,34.0,11.0,6.0,4.0,1.0,0.0,5.0,,,,,,,-5.0,2026-07-09T11:23:03.442750
2026-07-08,401857048,Julie Allemand,Toronto Tempo,G,True,36.0,9.0,3.0,7.0,2.0,0.0,2.0,,,,,,,-12.0,2026-07-09T11:23:03.442756
2026-07-08,401857048,Teonni Key,Toronto Tempo,F,False,11.0,5.0,1.0,0.0,0.0,0.0,1.0,,,,,,,-1.0,2026-07-09T11:23:03.442761
2026-07-08,401857048,Laura Juskaite,Toronto Tempo,F,False,18.0,5.0,0.0,1.0,3.0,0.0,3.0,,,,,,,7.0,2026-07-09T11:23:03.442766
2026-07-08,401857048,Kia Nurse,Toronto Tempo,G,False,15.0,8.0,1.0,2.0,0.0,0.0,1.0,,,,,,,-11.0,2026-07-09T11:23:03.442772
2026-07-08,401857048,Tima Pouye,Toronto Tempo,G,False,13.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,,,-4.0,2026-07-09T11:23:03.442777
