game_id,game_date,team,player,position,minutes,fgm,fga,threes,fta,ftm,reb,ast,stl,blk,tov,pf,pts,opponent,opponent_abbr,team_abbr,team_logo,source
401857099,2026-07-30,Minnesota Lynx,Anastasiia Olairi Kosu,F,7,1,2,1,0,0,0,0,0,0,1,1,3,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857099,2026-07-30,Minnesota Lynx,Antonia Delaere,F,16,3,6,1,0,0,2,3,0,0,1,2,7,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857099,2026-07-30,Toronto Tempo,Brittney Sykes,G,,,,,,,,,,,,,,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857099,2026-07-30,Minnesota Lynx,Courtney Williams,G,25,6,11,1,4,3,3,5,0,0,0,2,16,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857099,2026-07-30,Minnesota Lynx,Dorka Juhasz,F,22,4,8,4,0,0,5,2,1,1,1,1,12,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857099,2026-07-30,Minnesota Lynx,Eliska Hamzova,G,14,2,4,0,1,1,5,4,1,0,0,2,5,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857099,2026-07-30,Minnesota Lynx,Emma Cechova,F,,,,,,,,,,,,,,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857099,2026-07-30,Toronto Tempo,Isabelle Harrison,F,,,,,,,,,,,,,,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857099,2026-07-30,Toronto Tempo,Julie Allemand,G,22,0,2,0,0,0,2,6,1,1,2,0,0,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857099,2026-07-30,Minnesota Lynx,Kayla McBride,G,24,5,11,3,0,0,0,3,2,0,0,2,13,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857099,2026-07-30,Toronto Tempo,Kia Nurse,G,19,1,6,1,0,0,3,2,0,0,0,0,3,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857099,2026-07-30,Toronto Tempo,Kiki Rice,G,23,2,9,2,0,0,4,2,0,1,4,3,6,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857099,2026-07-30,Toronto Tempo,Laura Juskaite,F,30,7,12,2,4,3,5,3,1,1,4,4,19,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857099,2026-07-30,Toronto Tempo,Maria Conde,F,28,2,6,1,0,0,2,2,1,0,1,1,5,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857099,2026-07-30,Toronto Tempo,Marina Mabrey,G,28,6,11,2,3,2,3,4,1,0,3,2,16,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857099,2026-07-30,Minnesota Lynx,Maya Caldwell,G,18,2,5,0,0,0,5,1,4,0,3,1,4,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857099,2026-07-30,Minnesota Lynx,Napheesa Collier,F,22,7,12,2,0,0,5,2,2,2,2,0,16,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857099,2026-07-30,Minnesota Lynx,Natasha Howard,F,24,3,8,0,3,3,8,4,2,2,1,0,9,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857099,2026-07-30,Minnesota Lynx,Nia Coffey,F,6,1,1,1,0,0,0,2,0,0,1,1,3,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857099,2026-07-30,Toronto Tempo,Nyara Sabally,F,14,4,6,1,3,1,2,0,1,0,4,2,10,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857099,2026-07-30,Minnesota Lynx,Olivia Miles,G,23,6,15,0,5,4,3,0,2,0,0,1,16,Toronto Tempo,TOR,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,wehoop_espn
401857099,2026-07-30,Toronto Tempo,Temi Fagbenle,C,19,3,5,0,0,0,3,0,0,1,1,0,6,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857099,2026-07-30,Toronto Tempo,Teonni Key,F,12,0,2,0,0,0,1,0,0,0,1,0,0,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857099,2026-07-30,Toronto Tempo,Tima Pouye,G,5,3,3,1,1,0,1,0,1,0,2,0,7,Minnesota Lynx,MIN,TOR,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,wehoop_espn
401857100,2026-07-30,Connecticut Sun,Aaliyah Edwards,F,,,,,,,,,,,,,,Chicago Sky,CHI,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857100,2026-07-30,Chicago Sky,Aicha Coulibaly,G,13,1,2,0,1,1,3,1,1,0,1,3,3,Connecticut Sun,CON,CHI,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,wehoop_espn
401857100,2026-07-30,Connecticut Sun,Aneesah Morrow,F,31,8,12,1,6,4,7,2,1,1,2,3,21,Chicago Sky,CHI,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857100,2026-07-30,Chicago Sky,Azura Stevens,F,,,,,,,,,,,,,,Connecticut Sun,CON,CHI,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,wehoop_espn
401857100,2026-07-30,Connecticut Sun,Brittney Griner,C,,,,,,,,,,,,,,Chicago Sky,CHI,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857100,2026-07-30,Connecticut Sun,Charlisse Leger-Walker,G,30,4,11,2,0,0,1,2,0,0,3,1,10,Chicago Sky,CHI,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857100,2026-07-30,Chicago Sky,Chloe Bibby,F,18,3,7,2,0,0,1,2,1,1,0,1,8,Connecticut Sun,CON,CHI,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,wehoop_espn
401857100,2026-07-30,Chicago Sky,Courtney Vandersloot,G,23,2,7,0,2,2,5,6,1,0,2,1,6,Connecticut Sun,CON,CHI,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,wehoop_espn
401857100,2026-07-30,Chicago Sky,DiJonai Carrington,G,17,2,5,2,4,3,3,0,0,1,1,2,9,Connecticut Sun,CON,CHI,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,wehoop_espn
401857100,2026-07-30,Connecticut Sun,Diamond Miller,F,28,5,13,1,3,3,3,3,1,0,2,5,14,Chicago Sky,CHI,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857100,2026-07-30,Chicago Sky,Elizabeth Williams,C,19,2,5,0,0,0,4,0,1,1,3,2,4,Connecticut Sun,CON,CHI,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,wehoop_espn
401857100,2026-07-30,Chicago Sky,Gabriela Jaquez,G,13,2,4,0,3,2,2,0,1,0,0,0,6,Connecticut Sun,CON,CHI,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,wehoop_espn
401857100,2026-07-30,Connecticut Sun,Gianna Kneepkens,G,,,,,,,,,,,,,,Chicago Sky,CHI,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857100,2026-07-30,Connecticut Sun,Hailey Van Lith,G,,,,,,,,,,,,,,Chicago Sky,CHI,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857100,2026-07-30,Chicago Sky,Jacy Sheldon,G,15,2,5,1,2,2,2,0,1,0,2,2,7,Connecticut Sun,CON,CHI,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,wehoop_espn
401857100,2026-07-30,Chicago Sky,Kamilla Cardoso,C,21,8,12,0,11,10,6,1,1,0,0,5,26,Connecticut Sun,CON,CHI,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,wehoop_espn
401857100,2026-07-30,Connecticut Sun,Kennedy Burke,G,21,2,6,1,4,2,0,2,0,1,0,0,7,Chicago Sky,CHI,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857100,2026-07-30,Connecticut Sun,Leila Lacan,G,29,4,7,1,4,3,5,6,2,0,2,3,12,Chicago Sky,CHI,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857100,2026-07-30,Chicago Sky,Natasha Cloud,G,31,4,8,0,3,3,0,5,2,0,2,0,11,Connecticut Sun,CON,CHI,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,wehoop_espn
401857100,2026-07-30,Connecticut Sun,Nell Angloma,F,3,0,1,0,0,0,1,1,0,0,0,1,0,Chicago Sky,CHI,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857100,2026-07-30,Connecticut Sun,Olivia Nelson-Ododa,C,25,5,11,0,6,6,11,1,4,3,6,6,16,Chicago Sky,CHI,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857100,2026-07-30,Chicago Sky,Rachel Banham,G,,,,,,,,,,,,,,Connecticut Sun,CON,CHI,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,wehoop_espn
401857100,2026-07-30,Connecticut Sun,Raegan Beers,F,13,1,3,0,1,1,3,0,1,0,1,5,3,Chicago Sky,CHI,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857100,2026-07-30,Connecticut Sun,Saniya Rivers,G,21,2,6,1,0,0,3,3,1,1,0,2,5,Chicago Sky,CHI,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857100,2026-07-30,Chicago Sky,Skylar Diggins,G,,,,,,,,,,,,,,Connecticut Sun,CON,CHI,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,wehoop_espn
401857100,2026-07-30,Chicago Sky,Sydney Taylor,G,31,6,12,2,0,0,2,6,1,1,2,1,14,Connecticut Sun,CON,CHI,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,wehoop_espn
401857101,2026-07-30,Las Vegas Aces,A'ja Wilson,C,36,11,22,1,11,10,10,6,1,2,2,1,33,New York Liberty,NY,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857101,2026-07-30,New York Liberty,Anneli Maley,F,,,,,,,,,,,,,,Las Vegas Aces,LV,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857101,2026-07-30,New York Liberty,Betnijah Laney-Hamilton,G,,,,,,,,,,,,,,Las Vegas Aces,LV,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857101,2026-07-30,New York Liberty,Breanna Stewart,F,37,10,20,1,8,5,11,1,3,1,2,2,26,Las Vegas Aces,LV,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857101,2026-07-30,Las Vegas Aces,Brianna Turner,F,21,2,3,0,0,0,3,1,1,1,1,4,4,New York Liberty,NY,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857101,2026-07-30,Las Vegas Aces,Chelsea Gray,G,34,6,10,4,0,0,3,4,0,0,4,6,16,New York Liberty,NY,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857101,2026-07-30,Las Vegas Aces,Dana Evans,G,17,1,4,1,0,0,1,2,0,0,1,2,3,New York Liberty,NY,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857101,2026-07-30,New York Liberty,Han Xu,C,15,1,3,1,0,0,1,1,1,0,1,3,3,Las Vegas Aces,LV,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857101,2026-07-30,Las Vegas Aces,Jackie Young,G,36,7,11,3,12,12,2,9,2,0,2,1,29,New York Liberty,NY,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857101,2026-07-30,Las Vegas Aces,Jewell Loyd,G,27,2,8,2,0,0,2,0,1,0,0,2,6,New York Liberty,NY,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857101,2026-07-30,New York Liberty,Jonquel Jones,C,28,2,11,0,4,4,7,5,0,0,1,5,8,Las Vegas Aces,LV,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857101,2026-07-30,Las Vegas Aces,Justine Pissott,G,,,,,,,,,,,,,,New York Liberty,NY,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857101,2026-07-30,Las Vegas Aces,Mai Yamamoto,G,,,,,,,,,,,,,,New York Liberty,NY,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857101,2026-07-30,New York Liberty,Marine Fauthoux,G,18,3,5,1,2,2,4,1,1,0,1,1,9,Las Vegas Aces,LV,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857101,2026-07-30,New York Liberty,Marine Johannes,G,8,0,0,0,0,0,0,0,0,0,0,0,0,Las Vegas Aces,LV,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857101,2026-07-30,Las Vegas Aces,NaLyssa Smith,F,19,2,3,0,4,3,4,1,0,0,0,5,7,New York Liberty,NY,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857101,2026-07-30,New York Liberty,Pauline Astier,G,21,8,12,1,2,2,1,4,2,0,2,2,19,Las Vegas Aces,LV,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857101,2026-07-30,New York Liberty,Raquel Carrera,F,,,,,,,,,,,,,,Las Vegas Aces,LV,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857101,2026-07-30,New York Liberty,Rebecca Allen,G,27,5,6,3,0,0,1,0,0,0,0,3,13,Las Vegas Aces,LV,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857101,2026-07-30,New York Liberty,Rebekah Gardner,G,15,2,4,0,2,2,5,3,2,0,2,2,6,Las Vegas Aces,LV,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857101,2026-07-30,New York Liberty,Sabrina Ionescu,G,29,4,7,1,7,6,4,5,0,0,3,2,15,Las Vegas Aces,LV,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wehoop_espn
401857101,2026-07-30,Las Vegas Aces,Stephanie Talbot,F,11,2,3,2,0,0,1,2,0,1,0,0,6,New York Liberty,NY,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857101,2026-07-30,Las Vegas Aces,Ta'Niya Latson,G,,,,,,,,,,,,,,New York Liberty,NY,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
