player,team,opp,pos,stat,season_avg,pred,low,high,range,line,over_price,under_price,yes_price,no_price,edge,signal,conf,model_prob,implied_prob,ev,ev_pct,kelly_frac,injury_status,market_status,is_active,filter_reason,reasoning,game,home_team,away_team,last5_vals,last5_opps,last5_hit,last10_hit,h2h_last5,opp_rank,role_score,minutes_trend,points_trend,intel_source
Kaila Charles,Golden State Valkyries,Portland Fire @ Golden State Valkyries,G,PTS,5.9,4.8,1.3,8.3,1.3-8.3,10.5,-133.0,101.0,,,-5.7,UNDER,HIGH,0.6532,0.4975,0.3129,31.3,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 67.8, minutes STABLE, points STABLE.",Portland Fire @ Golden State Valkyries,Golden State Valkyries,Portland Fire,"[5.7, 4.8, 3.9, 3.0, 6.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[5.2, 4.3, 3.4, 6.6, 5.7]",9,67.8,STABLE,STABLE,wnba_player_intelligence
Makayla Timpson,Indiana Fever,Indiana Fever @ Toronto Tempo,F,PRA,9.2,10.0,6.5,13.5,6.5-13.5,16.5,-130.0,-104.0,,,-6.5,UNDER,HIGH,0.66,0.5098,0.2946,29.5,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 68.0, minutes UP, points STABLE.",Indiana Fever @ Toronto Tempo,Toronto Tempo,Indiana Fever,"[10.4, 9.6, 8.7, 11.8, 10.9]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[9.6, 8.7, 11.8, 10.9, 10.0]",8,68.0,UP,STABLE,wnba_player_intelligence
Kiki Rice,Toronto Tempo,Indiana Fever @ Toronto Tempo,G,PA,13.8,12.7,9.2,16.2,9.2-16.2,18.5,-123.0,-110.0,,,-5.8,UNDER,HIGH,0.6558,0.5238,0.252,25.2,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 79.7, minutes STABLE, points STABLE.",Indiana Fever @ Toronto Tempo,Toronto Tempo,Indiana Fever,"[12.2, 11.3, 14.5, 13.6, 12.7]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[11.3, 14.5, 13.6, 12.7, 11.8]",8,79.7,STABLE,STABLE,wnba_player_intelligence
Makayla Timpson,Indiana Fever,Indiana Fever @ Toronto Tempo,F,PR,8.8,9.7,6.2,13.2,6.2-13.2,15.5,-131.0,-110.0,,,-5.8,UNDER,HIGH,0.6558,0.5238,0.252,25.2,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 68.0, minutes UP, points STABLE.",Indiana Fever @ Toronto Tempo,Toronto Tempo,Indiana Fever,"[11.0, 10.1, 9.2, 8.3, 11.5]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[10.1, 9.2, 8.3, 11.5, 10.6]",8,68.0,UP,STABLE,wnba_player_intelligence
Aliyah Boston,Indiana Fever,Indiana Fever @ Toronto Tempo,C,PRA,26.7,23.2,19.7,26.7,19.7-26.7,28.5,-128.0,-106.0,,,-5.3,UNDER,HIGH,0.6428,0.5146,0.2492,24.9,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.4, minutes DOWN, points DOWN.",Indiana Fever @ Toronto Tempo,Toronto Tempo,Indiana Fever,"[21.4, 24.6, 23.6, 22.8, 21.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[24.6, 23.6, 22.8, 21.8, 25.0]",8,77.4,DOWN,DOWN,wnba_player_intelligence
Aliyah Boston,Indiana Fever,Indiana Fever @ Toronto Tempo,C,PR,23.6,19.8,16.3,23.3,16.3-23.3,25.5,-120.0,-111.5,,,-5.7,UNDER,HIGH,0.6532,0.5272,0.239,23.9,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.4, minutes DOWN, points DOWN.",Indiana Fever @ Toronto Tempo,Toronto Tempo,Indiana Fever,"[18.9, 18.0, 21.2, 20.2, 19.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[18.0, 21.2, 20.2, 19.4, 18.4]",8,77.4,DOWN,DOWN,wnba_player_intelligence
Kiki Rice,Toronto Tempo,Indiana Fever @ Toronto Tempo,G,PRA,17.9,16.7,13.2,20.2,13.2-20.2,22.5,-117.0,-116.0,,,-5.8,UNDER,HIGH,0.6558,0.537,0.2211,22.1,0.05,BENEFICIARY,ACTIVE MARKET,True,Minutes/usage redistributed from unavailable teammates,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 79.7, minutes STABLE, points STABLE.",Indiana Fever @ Toronto Tempo,Toronto Tempo,Indiana Fever,"[14.9, 18.1, 17.1, 16.2, 15.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[18.1, 17.1, 16.2, 15.3, 18.5]",8,79.7,STABLE,STABLE,wnba_player_intelligence
Sabrina Ionescu,New York Liberty,New York Liberty @ Minnesota Lynx,G,PTS,15.5,20.5,17.0,24.0,17.0-24.0,15.5,-109.5,-120.5,,,5.0,OVER,HIGH,0.635,0.5227,0.2149,21.5,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 99.0, minutes UP, points UP.",New York Liberty @ Minnesota Lynx,Minnesota Lynx,New York Liberty,"[20.9, 20.1, 19.1, 22.3, 21.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[21.4, 20.5, 19.6, 18.7, 21.9]",14,99.0,UP,UP,wnba_player_intelligence
Sabrina Ionescu,New York Liberty,New York Liberty @ Minnesota Lynx,G,PR,19.4,24.7,21.2,28.2,21.2-28.2,19.5,-115.5,-117.0,,,5.2,OVER,HIGH,0.6402,0.536,0.1945,19.4,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 99.0, minutes UP, points UP.",New York Liberty @ Minnesota Lynx,Minnesota Lynx,New York Liberty,"[25.1, 24.2, 23.3, 26.5, 25.6]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[25.6, 24.7, 23.8, 22.9, 26.1]",14,99.0,UP,UP,wnba_player_intelligence
Sabrina Ionescu,New York Liberty,New York Liberty @ Minnesota Lynx,G,PRA,23.8,29.7,26.2,33.2,26.2-33.2,25.5,-107.0,-127.0,,,4.2,OVER,HIGH,0.6142,0.5169,0.1882,18.8,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 99.0, minutes UP, points UP.",New York Liberty @ Minnesota Lynx,Minnesota Lynx,New York Liberty,"[29.2, 28.3, 31.5, 30.6, 29.7]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[29.7, 28.8, 27.9, 31.1, 30.1]",14,99.0,UP,UP,wnba_player_intelligence
