game_date,event_id,game,commence_time,market_type,market_key,side,team,player,stat,book_key,book_title,line,odds,is_preferred_book,source,scraped_at,available_books,all_books
2026-07-20,02193940e2fe74c962cb912cb4cfd284,Chicago Sky @ New York Liberty,2026-07-22T23:00:00Z,MONEYLINE,h2h,Chicago Sky,Chicago Sky,,,fanatics,Fanatics,,420,True,the-odds-api,2026-07-20T15:22:34.656423+00:00,5,"betrivers,draftkings,fanatics,fanduel,williamhill_us"
2026-07-20,02193940e2fe74c962cb912cb4cfd284,Chicago Sky @ New York Liberty,2026-07-22T23:00:00Z,MONEYLINE,h2h,New York Liberty,New York Liberty,,,betrivers,BetRivers,,-500,False,the-odds-api,2026-07-20T15:22:34.656423+00:00,5,"betrivers,draftkings,fanatics,fanduel,williamhill_us"
2026-07-20,b24ebe70fbb0e573642f28bf6b003ff5,Connecticut Sun @ Indiana Fever,2026-07-23T00:00:00Z,MONEYLINE,h2h,Connecticut Sun,Connecticut Sun,,,williamhill_us,Caesars,,430,False,the-odds-api,2026-07-20T15:22:34.656423+00:00,5,"betrivers,draftkings,fanatics,fanduel,williamhill_us"
2026-07-20,b24ebe70fbb0e573642f28bf6b003ff5,Connecticut Sun @ Indiana Fever,2026-07-23T00:00:00Z,MONEYLINE,h2h,Indiana Fever,Indiana Fever,,,betrivers,BetRivers,,-455,False,the-odds-api,2026-07-20T15:22:34.656423+00:00,5,"betrivers,draftkings,fanatics,fanduel,williamhill_us"
2026-07-20,a75dc35960c8468c39ab31bed3861aed,Las Vegas Aces @ Toronto Tempo,2026-07-21T00:00:00Z,MONEYLINE,h2h,Las Vegas Aces,Las Vegas Aces,,,fanduel,FanDuel,,-550,True,the-odds-api,2026-07-20T15:22:34.656423+00:00,11,"betmgm,betonlineag,betrivers,betus,bovada,draftkings,fanatics,fanduel,lowvig,mybookieag,williamhill_us"
2026-07-20,a75dc35960c8468c39ab31bed3861aed,Las Vegas Aces @ Toronto Tempo,2026-07-21T00:00:00Z,MONEYLINE,h2h,Toronto Tempo,Toronto Tempo,,,betus,BetUS,,450,False,the-odds-api,2026-07-20T15:22:34.656423+00:00,11,"betmgm,betonlineag,betrivers,betus,bovada,draftkings,fanatics,fanduel,lowvig,mybookieag,williamhill_us"
2026-07-20,346fd6195f8bd0619193c6d3713369b7,Las Vegas Aces @ Washington Mystics,2026-07-22T23:30:00Z,MONEYLINE,h2h,Las Vegas Aces,Las Vegas Aces,,,fanduel,FanDuel,,-225,True,the-odds-api,2026-07-20T15:22:34.656423+00:00,5,"betrivers,draftkings,fanatics,fanduel,williamhill_us"
2026-07-20,346fd6195f8bd0619193c6d3713369b7,Las Vegas Aces @ Washington Mystics,2026-07-22T23:30:00Z,MONEYLINE,h2h,Washington Mystics,Washington Mystics,,,betrivers,BetRivers,,195,False,the-odds-api,2026-07-20T15:22:34.656423+00:00,5,"betrivers,draftkings,fanatics,fanduel,williamhill_us"
2026-07-20,f7800d314f5d93772712ba995e0f9c9e,Minnesota Lynx @ Seattle Storm,2026-07-22T19:10:00Z,MONEYLINE,h2h,Minnesota Lynx,Minnesota Lynx,,,draftkings,DraftKings,,-395,True,the-odds-api,2026-07-20T15:22:34.656423+00:00,11,"betmgm,betonlineag,betrivers,betus,bovada,draftkings,fanatics,fanduel,lowvig,mybookieag,williamhill_us"
2026-07-20,dc5bcc793ed414742aabe00774165592,Minnesota Lynx @ Seattle Storm,2026-07-21T02:00:00Z,MONEYLINE,h2h,Seattle Storm,Seattle Storm,,,draftkings,DraftKings,,370,True,the-odds-api,2026-07-20T15:22:34.656423+00:00,11,"betmgm,betonlineag,betrivers,betus,bovada,draftkings,fanatics,fanduel,lowvig,mybookieag,williamhill_us"
2026-07-20,f8d499fa23c7a4576854388ba749a0ad,New York Liberty @ Dallas Wings,2026-07-21T00:00:00Z,MONEYLINE,h2h,Dallas Wings,Dallas Wings,,,betonlineag,BetOnline.ag,,145,False,the-odds-api,2026-07-20T15:22:34.656423+00:00,11,"betmgm,betonlineag,betrivers,betus,bovada,draftkings,fanatics,fanduel,lowvig,mybookieag,williamhill_us"
2026-07-20,f8d499fa23c7a4576854388ba749a0ad,New York Liberty @ Dallas Wings,2026-07-21T00:00:00Z,MONEYLINE,h2h,New York Liberty,New York Liberty,,,fanatics,Fanatics,,-165,True,the-odds-api,2026-07-20T15:22:34.656423+00:00,11,"betmgm,betonlineag,betrivers,betus,bovada,draftkings,fanatics,fanduel,lowvig,mybookieag,williamhill_us"
2026-07-20,56af8faef87ceb6598a173fe8e747a37,Phoenix Mercury @ Los Angeles Sparks,2026-07-22T19:00:00Z,MONEYLINE,h2h,Los Angeles Sparks,Los Angeles Sparks,,,fanduel,FanDuel,,-112,True,the-odds-api,2026-07-20T15:22:34.656423+00:00,5,"betrivers,draftkings,fanatics,fanduel,williamhill_us"
2026-07-20,56af8faef87ceb6598a173fe8e747a37,Phoenix Mercury @ Los Angeles Sparks,2026-07-22T19:00:00Z,MONEYLINE,h2h,Phoenix Mercury,Phoenix Mercury,,,betrivers,BetRivers,,108,False,the-odds-api,2026-07-20T15:22:34.656423+00:00,5,"betrivers,draftkings,fanatics,fanduel,williamhill_us"
2026-07-20,8b88089c696e24b6c7a4cf96e5b401ad,Washington Mystics @ Golden State Valkyries,2026-07-21T02:00:00Z,MONEYLINE,h2h,Golden State Valkyries,Golden State Valkyries,,,fanduel,FanDuel,,-355,True,the-odds-api,2026-07-20T15:22:34.656423+00:00,11,"betmgm,betonlineag,betrivers,betus,bovada,draftkings,fanatics,fanduel,lowvig,mybookieag,williamhill_us"
2026-07-20,8b88089c696e24b6c7a4cf96e5b401ad,Washington Mystics @ Golden State Valkyries,2026-07-21T02:00:00Z,MONEYLINE,h2h,Washington Mystics,Washington Mystics,,,draftkings,DraftKings,,295,True,the-odds-api,2026-07-20T15:22:34.656423+00:00,11,"betmgm,betonlineag,betrivers,betus,bovada,draftkings,fanatics,fanduel,lowvig,mybookieag,williamhill_us"
2026-07-20,b24ebe70fbb0e573642f28bf6b003ff5,Connecticut Sun @ Indiana Fever,2026-07-23T00:00:00Z,PROP,player_threes,OVER,,Aliyah Boston,3PM,fanduel,FanDuel,1.5,178,True,the-odds-api,2026-07-20T15:22:43.917824+00:00,2,"draftkings,fanduel"
2026-07-20,b24ebe70fbb0e573642f28bf6b003ff5,Connecticut Sun @ Indiana Fever,2026-07-23T00:00:00Z,PROP,player_threes,UNDER,,Aliyah Boston,3PM,draftkings,DraftKings,1.5,-213,True,the-odds-api,2026-07-20T15:22:43.917824+00:00,2,"draftkings,fanduel"
2026-07-20,b24ebe70fbb0e573642f28bf6b003ff5,Connecticut Sun @ Indiana Fever,2026-07-23T00:00:00Z,PROP,player_double_double,YES,,Aliyah Boston,DD,draftkings,DraftKings,0.5,329,True,the-odds-api,2026-07-20T15:22:43.917824+00:00,2,"draftkings,fanduel"
2026-07-20,b24ebe70fbb0e573642f28bf6b003ff5,Connecticut Sun @ Indiana Fever,2026-07-23T00:00:00Z,PROP,player_points_rebounds,OVER,,Aliyah Boston,PR,fanduel,FanDuel,21.5,-114,True,the-odds-api,2026-07-20T15:22:43.917824+00:00,2,"draftkings,fanduel"
