game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,num_books,odds_type,game_time,home_team,away_team,source,scraped_at
2026-07-05,4db4df7b4890e0ebc6a85982f4a85115,Dearica Hamby,,,Seattle Storm @ Los Angeles Sparks,,player_rebounds,reb,7.5,108.5,-146.0,2,sportsbook,2026-07-07T02:10:00Z,Los Angeles Sparks,Seattle Storm,the-odds-api,2026-07-05T17:36:54.484189+00:00
2026-07-05,4db4df7b4890e0ebc6a85982f4a85115,Flau'jae Johnson,,,Seattle Storm @ Los Angeles Sparks,,player_rebounds,reb,5.5,-145.5,108.0,2,sportsbook,2026-07-07T02:10:00Z,Los Angeles Sparks,Seattle Storm,the-odds-api,2026-07-05T17:36:54.484189+00:00
2026-07-05,4db4df7b4890e0ebc6a85982f4a85115,Awa Fam,,,Seattle Storm @ Los Angeles Sparks,,player_rebounds,reb,5.5,116.0,-155.5,2,sportsbook,2026-07-07T02:10:00Z,Los Angeles Sparks,Seattle Storm,the-odds-api,2026-07-05T17:36:54.484189+00:00
2026-07-05,4db4df7b4890e0ebc6a85982f4a85115,Natisha Hiedeman,,,Seattle Storm @ Los Angeles Sparks,,player_threes,threes,2.5,138.0,-187.0,2,sportsbook,2026-07-07T02:10:00Z,Los Angeles Sparks,Seattle Storm,the-odds-api,2026-07-05T17:36:54.484189+00:00
2026-07-05,4db4df7b4890e0ebc6a85982f4a85115,Awa Fam,,,Seattle Storm @ Los Angeles Sparks,,player_threes,threes,1.5,-132.5,-1.0,2,sportsbook,2026-07-07T02:10:00Z,Los Angeles Sparks,Seattle Storm,the-odds-api,2026-07-05T17:36:54.484189+00:00
2026-07-05,4db4df7b4890e0ebc6a85982f4a85115,Rae Burrell,,,Seattle Storm @ Los Angeles Sparks,,player_threes,threes,1.5,-114.0,-116.5,2,sportsbook,2026-07-07T02:10:00Z,Los Angeles Sparks,Seattle Storm,the-odds-api,2026-07-05T17:36:54.484189+00:00
2026-07-05,4db4df7b4890e0ebc6a85982f4a85115,Flau'jae Johnson,,,Seattle Storm @ Los Angeles Sparks,,player_threes,threes,1.5,103.5,-139.5,2,sportsbook,2026-07-07T02:10:00Z,Los Angeles Sparks,Seattle Storm,the-odds-api,2026-07-05T17:36:54.484189+00:00
2026-07-05,4db4df7b4890e0ebc6a85982f4a85115,Nneka Ogwumike,,,Seattle Storm @ Los Angeles Sparks,,player_threes,threes,1.5,136.5,-185.5,2,sportsbook,2026-07-07T02:10:00Z,Los Angeles Sparks,Seattle Storm,the-odds-api,2026-07-05T17:36:54.484189+00:00
2026-07-05,4db4df7b4890e0ebc6a85982f4a85115,Ariel Atkins,,,Seattle Storm @ Los Angeles Sparks,,player_threes,threes,1.5,165.0,-226.5,2,sportsbook,2026-07-07T02:10:00Z,Los Angeles Sparks,Seattle Storm,the-odds-api,2026-07-05T17:36:54.484189+00:00
2026-07-05,4db4df7b4890e0ebc6a85982f4a85115,Natisha Hiedeman,,,Seattle Storm @ Los Angeles Sparks,,player_points_rebounds_assists,pra,23.5,-104.0,-128.0,1,sportsbook,2026-07-07T02:10:00Z,Los Angeles Sparks,Seattle Storm,the-odds-api,2026-07-05T17:36:54.484189+00:00
2026-07-05,4db4df7b4890e0ebc6a85982f4a85115,Dearica Hamby,,,Seattle Storm @ Los Angeles Sparks,,player_points_rebounds_assists,pra,25.5,-106.0,-125.0,1,sportsbook,2026-07-07T02:10:00Z,Los Angeles Sparks,Seattle Storm,the-odds-api,2026-07-05T17:36:54.484189+00:00
