game_date,game_id,player,team,position,starter,minutes,pts,reb,ast,stl,blk,tov,fgm,fga,threes,threes_att,ftm,fta,plus_minus,scraped_at
2026-08-03,401857110,Brittney Sykes,Toronto Tempo,G,False,,,,,,,,,,,,,,,2026-08-03T11:53:11.618379
2026-08-03,401857110,Marina Mabrey,Toronto Tempo,G,False,,,,,,,,,,,,,,,2026-08-03T11:53:11.618383
2026-08-03,401857110,Kayla Thornton,Golden State Valkyries,F,True,11.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,-3.0,2026-08-03T11:53:11.618389
2026-08-03,401857110,Gabby Williams,Golden State Valkyries,F,True,19.0,15.0,2.0,1.0,1.0,0.0,1.0,,,,,,,6.0,2026-08-03T11:53:11.618395
2026-08-03,401857110,Cecilia Zandalasini,Golden State Valkyries,F,True,16.0,7.0,1.0,5.0,0.0,0.0,1.0,,,,,,,3.0,2026-08-03T11:53:11.618400
2026-08-03,401857110,Kiah Stokes,Golden State Valkyries,C,True,32.0,8.0,11.0,1.0,1.0,5.0,0.0,,,,,,,30.0,2026-08-03T11:53:11.618406
2026-08-03,401857110,Veronica Burton,Golden State Valkyries,G,True,29.0,17.0,2.0,6.0,2.0,0.0,1.0,,,,,,,15.0,2026-08-03T11:53:11.618411
2026-08-03,401857110,Laeticia Amihere,Golden State Valkyries,F,False,5.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,-3.0,2026-08-03T11:53:11.618416
2026-08-03,401857110,Janelle Salaun,Golden State Valkyries,F,False,30.0,24.0,3.0,2.0,1.0,0.0,1.0,,,,,,,17.0,2026-08-03T11:53:11.618422
2026-08-03,401857110,Tiffany Hayes,Golden State Valkyries,G,False,20.0,15.0,3.0,4.0,3.0,0.0,1.0,,,,,,,10.0,2026-08-03T11:53:11.618427
2026-08-03,401857110,Kaila Charles,Golden State Valkyries,G,False,17.0,5.0,1.0,2.0,0.0,0.0,1.0,,,,,,,-2.0,2026-08-03T11:53:11.618432
2026-08-03,401857110,Kaitlyn Chen,Golden State Valkyries,G,False,20.0,2.0,1.0,4.0,0.0,0.0,1.0,,,,,,,12.0,2026-08-03T11:53:11.618437
2026-08-03,401857110,Ashten Prechtel,Golden State Valkyries,F,False,,,,,,,,,,,,,,,2026-08-03T11:53:11.618442
2026-08-03,401857110,Nadia Fingall,Golden State Valkyries,C,False,,,,,,,,,,,,,,,2026-08-03T11:53:11.618446
2026-08-03,401857110,Juste Jocyte,Golden State Valkyries,G,False,,,,,,,,,,,,,,,2026-08-03T11:53:11.618449
