player,team,opp,pos,stat,season_avg,pred,low,high,range,line,over_price,under_price,yes_price,no_price,edge,signal,conf,model_prob,implied_prob,ev,ev_pct,kelly_frac,injury_status,market_status,is_active,filter_reason,reasoning,game,home_team,away_team,last5_vals,last5_opps,last5_hit,last10_hit,h2h_last5,opp_rank,role_score,minutes_trend,points_trend,intel_source
Sabrina Ionescu,nan,New York Liberty @ Toronto Tempo,nan,PRA,17.8,20.2,16.7,23.7,16.7-23.7,26.5,-118.0,-112.0,,,-6.3,UNDER,HIGH,0.66,0.5283,0.2493,24.9,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",New York Liberty @ Toronto Tempo,Toronto Tempo,New York Liberty,"[19.8, 18.8, 22.0, 21.1, 20.2]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[22.0, 21.1, 20.2, 19.3, 18.4]",9,0,,,
Sabrina Ionescu,nan,New York Liberty @ Toronto Tempo,nan,PR,14.1,16.0,12.5,19.5,12.5-19.5,21.5,-114.0,-114.0,,,-5.5,UNDER,HIGH,0.648,0.5327,0.2164,21.6,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",New York Liberty @ Toronto Tempo,Toronto Tempo,New York Liberty,"[16.4, 15.6, 14.7, 17.8, 16.9]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[14.7, 17.8, 16.9, 16.0, 15.1]",9,0,,,
Sabrina Ionescu,nan,New York Liberty @ Toronto Tempo,nan,PRA,17.8,20.1,16.6,23.6,16.6-23.6,27.5,-113.33,-119.0,,,-7.4,UNDER,HIGH,0.66,0.5434,0.2146,21.5,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",New York Liberty @ Toronto Tempo,Toronto Tempo,New York Liberty,"[19.7, 18.8, 21.9, 21.0, 20.1]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[21.9, 21.0, 20.1, 19.2, 18.3]",9,0,,,
Sabrina Ionescu,nan,New York Liberty @ Toronto Tempo,nan,PA,14.5,17.0,13.5,20.5,13.5-20.5,22.5,-116.0,-116.5,,,-5.5,UNDER,HIGH,0.648,0.5381,0.2042,20.4,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",New York Liberty @ Toronto Tempo,Toronto Tempo,New York Liberty,"[17.9, 17.0, 16.1, 15.2, 18.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[16.1, 15.2, 18.4, 17.4, 16.6]",9,0,,,
Sabrina Ionescu,nan,New York Liberty @ Toronto Tempo,nan,PR,14.1,16.0,12.5,19.5,12.5-19.5,22.5,-107.0,-127.0,,,-6.5,UNDER,HIGH,0.66,0.5595,0.1797,18.0,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",New York Liberty @ Toronto Tempo,Toronto Tempo,New York Liberty,"[16.4, 15.6, 14.7, 17.8, 16.9]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[14.7, 17.8, 16.9, 16.0, 15.1]",9,0,,,
Sonia Citron,nan,Seattle Storm @ Washington Mystics,nan,PRA,24.9,28.6,25.1,32.1,25.1-32.1,23.5,-118.0,-112.0,,,5.1,OVER,HIGH,0.6376,0.5413,0.1779,17.8,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Seattle Storm @ Washington Mystics,Washington Mystics,Seattle Storm,"[30.4, 29.5, 28.6, 27.7, 26.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[28.2, 27.2, 30.4, 29.5, 28.6]",14,0,,,
Sonia Citron,nan,Seattle Storm @ Washington Mystics,nan,PR,21.5,25.2,21.7,28.7,21.7-28.7,20.5,-114.5,-118.0,,,4.7,OVER,HIGH,0.6272,0.5338,0.175,17.5,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Seattle Storm @ Washington Mystics,Washington Mystics,Seattle Storm,"[23.8, 27.0, 26.1, 25.2, 24.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[25.6, 24.8, 23.8, 27.0, 26.1]",14,0,,,
Dominique Malonga,nan,Seattle Storm @ Washington Mystics,nan,PRA,24.1,22.4,18.9,25.9,18.9-25.9,27.5,-111.5,-118.67,,,-5.1,UNDER,HIGH,0.6376,0.5427,0.1749,17.5,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Seattle Storm @ Washington Mystics,Washington Mystics,Seattle Storm,"[24.2, 23.3, 22.4, 21.5, 20.6]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[21.9, 21.0, 24.2, 23.3, 22.4]",14,0,,,
Sonia Citron,nan,Seattle Storm @ Washington Mystics,nan,PRA,24.9,28.6,25.1,32.1,25.1-32.1,24.5,-109.33,-123.5,,,4.1,OVER,HIGH,0.6116,0.5223,0.171,17.1,0.0467,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Seattle Storm @ Washington Mystics,Washington Mystics,Seattle Storm,"[30.4, 29.5, 28.6, 27.7, 26.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[28.2, 27.2, 30.4, 29.5, 28.6]",14,0,,,
Sonia Citron,nan,Seattle Storm @ Washington Mystics,nan,PTS,17.6,20.9,17.4,24.4,17.4-24.4,16.5,-113.2,-120.5,,,4.4,OVER,HIGH,0.6194,0.531,0.1666,16.7,0.0471,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Seattle Storm @ Washington Mystics,Washington Mystics,Seattle Storm,"[19.5, 22.7, 21.8, 20.9, 20.0]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[21.3, 20.4, 19.5, 22.7, 21.8]",14,0,,,
