game_date,event_id,game,game_time,home_team,away_team,player,team,stat,side,threshold,odds,sportsbook,sportsbook_key,market_key,source,scraped_at
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Natasha Cloud,,AST,OVER,2.5,-2900,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Natasha Cloud,,AST,OVER,3.5,-800,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Natasha Cloud,,AST,OVER,4.5,-327,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Natasha Cloud,,AST,OVER,5.5,-157,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Natasha Cloud,,AST,OVER,6.5,120,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Natasha Cloud,,AST,OVER,7.5,218,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Natasha Cloud,,AST,OVER,8.5,391,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Natasha Cloud,,AST,OVER,9.5,680,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Natasha Cloud,,AST,OVER,10.5,1180,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Leïla Lacan,,AST,OVER,2.5,-556,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Leïla Lacan,,AST,OVER,3.5,-215,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Leïla Lacan,,AST,OVER,4.5,103,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Leïla Lacan,,AST,OVER,5.5,205,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Leïla Lacan,,AST,OVER,6.5,385,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Leïla Lacan,,AST,OVER,7.5,730,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Leïla Lacan,,AST,OVER,8.5,1320,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Courtney Vandersloot,,AST,OVER,2.5,-610,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Courtney Vandersloot,,AST,OVER,3.5,-221,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Courtney Vandersloot,,AST,OVER,4.5,102,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Courtney Vandersloot,,AST,OVER,5.5,210,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Courtney Vandersloot,,AST,OVER,6.5,416,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Courtney Vandersloot,,AST,OVER,7.5,820,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Courtney Vandersloot,,AST,OVER,8.5,1540,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Charlisse Leger-Walker,,AST,OVER,2.5,-433,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Charlisse Leger-Walker,,AST,OVER,3.5,-170,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Charlisse Leger-Walker,,AST,OVER,4.5,129,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Charlisse Leger-Walker,,AST,OVER,5.5,256,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Charlisse Leger-Walker,,AST,OVER,6.5,512,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Charlisse Leger-Walker,,AST,OVER,7.5,1020,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Kamilla Cardoso,,AST,OVER,2.5,-118,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Kamilla Cardoso,,AST,OVER,3.5,195,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Kamilla Cardoso,,AST,OVER,4.5,411,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Kamilla Cardoso,,AST,OVER,5.5,830,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Kamilla Cardoso,,AST,OVER,6.5,1560,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Olivia Nelson-Ododa,,AST,OVER,2.5,100,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
2026-07-30,c1d42f6695414bf61ecb07b706cce413,Connecticut Sun @ Chicago Sky,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,Olivia Nelson-Ododa,,AST,OVER,3.5,248,DraftKings,draftkings,player_assists_alternate,the-odds-api,2026-07-30T15:24:17.984100+00:00
