game_date,game_id,commence_time,home_team,away_team,spread_home,spread_home_juice,total,total_over_juice,ml_home,ml_away,num_books,source,scraped_at
2026-08-04,c1e9df8b911a50375b98c0b0dcfa0f7e,2026-08-05T02:00:00Z,Golden State Valkyries,Toronto Tempo,-12.64,-112.36,169.45,-109.91,-798.18,540.0,11,the-odds-api,2026-08-04T15:37:16.143411+00:00
2026-08-04,2977c51845a4f2621deca3d4a38a0ac2,2026-08-05T23:00:00Z,Atlanta Dream,Phoenix Mercury,-5.22,-107.89,179.44,-112.22,-213.6,173.6,9,the-odds-api,2026-08-04T15:37:16.143447+00:00
2026-08-04,55583b8c075dd483b408ce1ba4c24244,2026-08-05T23:00:00Z,New York Liberty,Seattle Storm,-9.5,-109.78,181.61,-110.78,-440.0,331.0,9,the-odds-api,2026-08-04T15:37:16.143472+00:00
2026-08-04,80bb6c471358f70e96b4571c4470ac0a,2026-08-05T23:30:00Z,Washington Mystics,Dallas Wings,2.5,-108.56,165.5,-110.78,118.2,-143.4,9,the-odds-api,2026-08-04T15:37:16.143494+00:00
2026-08-04,03dfbda8989e58cb5886ea6e37b348d3,2026-08-06T01:00:00Z,Chicago Sky,Los Angeles Sparks,-2.67,-110.22,187.67,-110.0,-143.8,118.6,9,the-odds-api,2026-08-04T15:37:16.143516+00:00
2026-08-04,58beff9061f15ff3f416542cb51f4751,2026-08-06T23:00:00Z,Indiana Fever,Las Vegas Aces,-1.5,-107.75,192.75,-110.75,-120.0,-1.5,4,the-odds-api,2026-08-04T15:37:16.143531+00:00
