game_date,event_id,game,commence_time,market_type,market_key,side,team,player,stat,book_key,book_title,line,odds,is_preferred_book,source,scraped_at,available_books,all_books
2026-07-16,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:30:00Z,MONEYLINE,h2h,Atlanta Dream,Atlanta Dream,,,draftkings,DraftKings,,-305,True,the-odds-api,2026-07-16T15:14:36.588440+00:00,5,"betrivers,draftkings,fanatics,fanduel,williamhill_us"
2026-07-16,571b28ddb7c28b45b2925d493d2085c8,Atlanta Dream @ Toronto Tempo,2026-07-17T23:30:00Z,MONEYLINE,h2h,Toronto Tempo,Toronto Tempo,,,fanatics,Fanatics,,250,True,the-odds-api,2026-07-16T15:14:36.588440+00:00,5,"betrivers,draftkings,fanatics,fanduel,williamhill_us"
2026-07-16,02c8aae5b168305c60aa6f9c66f443d1,Connecticut Sun @ Phoenix Mercury,2026-07-18T02:00:00Z,MONEYLINE,h2h,Connecticut Sun,Connecticut Sun,,,betrivers,BetRivers,,185,False,the-odds-api,2026-07-16T15:14:36.588440+00:00,4,"betrivers,draftkings,fanatics,fanduel"
2026-07-16,02c8aae5b168305c60aa6f9c66f443d1,Connecticut Sun @ Phoenix Mercury,2026-07-18T02:00:00Z,MONEYLINE,h2h,Phoenix Mercury,Phoenix Mercury,,,fanatics,Fanatics,,-200,True,the-odds-api,2026-07-16T15:14:36.588440+00:00,4,"betrivers,draftkings,fanatics,fanduel"
2026-07-16,4a1af047b50cc335d69665ae9b499206,Los Angeles Sparks @ Chicago Sky,2026-07-17T23:30:00Z,MONEYLINE,h2h,Chicago Sky,Chicago Sky,,,fanduel,FanDuel,,-118,True,the-odds-api,2026-07-16T15:14:36.588440+00:00,5,"betrivers,draftkings,fanatics,fanduel,williamhill_us"
2026-07-16,4a1af047b50cc335d69665ae9b499206,Los Angeles Sparks @ Chicago Sky,2026-07-17T23:30:00Z,MONEYLINE,h2h,Los Angeles Sparks,Los Angeles Sparks,,,draftkings,DraftKings,,105,True,the-odds-api,2026-07-16T15:14:36.588440+00:00,5,"betrivers,draftkings,fanatics,fanduel,williamhill_us"
2026-07-16,51f9e00bb8d7debd5a922a21f0736e36,New York Liberty @ Dallas Wings,2026-07-17T01:00:00Z,MONEYLINE,h2h,Dallas Wings,Dallas Wings,,,betrivers,BetRivers,,-132,False,the-odds-api,2026-07-16T15:14:36.588440+00:00,11,"betmgm,betonlineag,betrivers,betus,bovada,draftkings,fanatics,fanduel,lowvig,mybookieag,williamhill_us"
2026-07-16,51f9e00bb8d7debd5a922a21f0736e36,New York Liberty @ Dallas Wings,2026-07-17T01:00:00Z,MONEYLINE,h2h,New York Liberty,New York Liberty,,,fanatics,Fanatics,,115,True,the-odds-api,2026-07-16T15:14:36.588440+00:00,11,"betmgm,betonlineag,betrivers,betus,bovada,draftkings,fanatics,fanduel,lowvig,mybookieag,williamhill_us"
2026-07-16,00a997433337939ebda3beb882a1e2db,Portland Fire @ Washington Mystics,2026-07-16T23:10:00Z,MONEYLINE,h2h,Portland Fire,Portland Fire,,,mybookieag,MyBookie.ag,,231,False,the-odds-api,2026-07-16T15:14:36.588440+00:00,11,"betmgm,betonlineag,betrivers,betus,bovada,draftkings,fanatics,fanduel,lowvig,mybookieag,williamhill_us"
2026-07-16,00a997433337939ebda3beb882a1e2db,Portland Fire @ Washington Mystics,2026-07-16T23:10:00Z,MONEYLINE,h2h,Washington Mystics,Washington Mystics,,,betrivers,BetRivers,,-250,False,the-odds-api,2026-07-16T15:14:36.588440+00:00,11,"betmgm,betonlineag,betrivers,betus,bovada,draftkings,fanatics,fanduel,lowvig,mybookieag,williamhill_us"
