game_date,game_id,player,team,position,starter,minutes,pts,reb,ast,stl,blk,tov,fgm,fga,threes,threes_att,ftm,fta,plus_minus,scraped_at
2026-07-15,401857068,Chloe Bibby,Chicago Sky,F,False,19.0,14.0,1.0,4.0,0.0,0.0,0.0,,,,,,,14.0,2026-07-16T10:23:27.047587
2026-07-15,401857068,Rachel Banham,Chicago Sky,G,False,10.0,6.0,2.0,1.0,0.0,0.0,1.0,,,,,,,5.0,2026-07-16T10:23:27.047592
2026-07-15,401857068,Jacy Sheldon,Chicago Sky,G,False,17.0,2.0,1.0,1.0,0.0,0.0,1.0,,,,,,,15.0,2026-07-16T10:23:27.047597
2026-07-15,401857068,Gabriela Jaquez,Chicago Sky,G,False,19.0,10.0,2.0,1.0,1.0,0.0,0.0,,,,,,,-7.0,2026-07-16T10:23:27.047628
2026-07-15,401857068,Kamilla Cardoso,Chicago Sky,C,False,,,,,,,,,,,,,,,2026-07-16T10:23:27.047633
2026-07-15,401857068,Skylar Diggins,Chicago Sky,G,False,,,,,,,,,,,,,,,2026-07-16T10:23:27.047636
2026-07-15,401857068,DiJonai Carrington,Chicago Sky,G,False,,,,,,,,,,,,,,,2026-07-16T10:23:27.047640
2026-07-15,401857068,Aicha Coulibaly,Chicago Sky,G,False,,,,,,,,,,,,,,,2026-07-16T10:23:27.047644
2026-07-15,401857069,Nneka Ogwumike,Los Angeles Sparks,F,True,33.0,23.0,12.0,5.0,1.0,0.0,0.0,,,,,,,-13.0,2026-07-16T10:23:28.135960
2026-07-15,401857069,Dearica Hamby,Los Angeles Sparks,F,True,32.0,10.0,8.0,1.0,1.0,0.0,3.0,,,,,,,3.0,2026-07-16T10:23:28.135979
2026-07-15,401857069,Erica Wheeler,Los Angeles Sparks,G,True,30.0,10.0,2.0,6.0,0.0,0.0,4.0,,,,,,,-3.0,2026-07-16T10:23:28.135986
2026-07-15,401857069,Ariel Atkins,Los Angeles Sparks,G,True,35.0,8.0,2.0,6.0,1.0,0.0,2.0,,,,,,,-2.0,2026-07-16T10:23:28.135992
2026-07-15,401857069,Rae Burrell,Los Angeles Sparks,G,True,33.0,24.0,4.0,2.0,1.0,1.0,3.0,,,,,,,-4.0,2026-07-16T10:23:28.135998
2026-07-15,401857069,Cameron Brink,Los Angeles Sparks,F,False,15.0,10.0,1.0,0.0,1.0,0.0,2.0,,,,,,,-8.0,2026-07-16T10:23:28.136004
2026-07-15,401857069,Jihyun Park,Los Angeles Sparks,F,False,8.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,,,,-1.0,2026-07-16T10:23:28.136009
2026-07-15,401857069,Kiana Williams,Los Angeles Sparks,G,False,11.0,1.0,0.0,1.0,1.0,0.0,3.0,,,,,,,-8.0,2026-07-16T10:23:28.136015
2026-07-15,401857069,Chance Gray,Los Angeles Sparks,G,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-9.0,2026-07-16T10:23:28.136022
2026-07-15,401857069,Emma Cannon,Los Angeles Sparks,F,False,,,,,,,,,,,,,,,2026-07-16T10:23:28.136026
2026-07-15,401857069,Kelsey Plum,Los Angeles Sparks,G,False,,,,,,,,,,,,,,,2026-07-16T10:23:28.136031
2026-07-15,401857069,Kate Martin,Los Angeles Sparks,G,False,,,,,,,,,,,,,,,2026-07-16T10:23:28.136036
2026-07-15,401857069,Natasha Howard,Minnesota Lynx,F,True,32.0,10.0,10.0,6.0,3.0,1.0,2.0,,,,,,,8.0,2026-07-16T10:23:28.136044
2026-07-15,401857069,Nia Coffey,Minnesota Lynx,F,True,29.0,8.0,5.0,2.0,1.0,2.0,1.0,,,,,,,-2.0,2026-07-16T10:23:28.136050
2026-07-15,401857069,Kayla McBride,Minnesota Lynx,G,True,31.0,24.0,1.0,1.0,1.0,0.0,1.0,,,,,,,13.0,2026-07-16T10:23:28.136056
2026-07-15,401857069,Courtney Williams,Minnesota Lynx,G,True,35.0,19.0,2.0,4.0,1.0,0.0,3.0,,,,,,,-3.0,2026-07-16T10:23:28.136061
2026-07-15,401857069,Olivia Miles,Minnesota Lynx,G,True,26.0,18.0,4.0,5.0,3.0,0.0,0.0,,,,,,,-1.0,2026-07-16T10:23:28.136067
2026-07-15,401857069,Liatu King,Minnesota Lynx,F,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-5.0,2026-07-16T10:23:28.136072
2026-07-15,401857069,Antonia Delaere,Minnesota Lynx,F,False,14.0,5.0,0.0,1.0,1.0,0.0,0.0,,,,,,,12.0,2026-07-16T10:23:28.136078
2026-07-15,401857069,Anastasiia Olairi Kosu,Minnesota Lynx,F,False,17.0,9.0,3.0,1.0,2.0,0.0,2.0,,,,,,,17.0,2026-07-16T10:23:28.136084
2026-07-15,401857069,Maya Caldwell,Minnesota Lynx,G,False,7.0,3.0,0.0,0.0,1.0,1.0,0.0,,,,,,,2.0,2026-07-16T10:23:28.136090
2026-07-15,401857069,Eliska Hamzova,Minnesota Lynx,G,False,7.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,4.0,2026-07-16T10:23:28.136095
2026-07-15,401857069,Napheesa Collier,Minnesota Lynx,F,False,,,,,,,,,,,,,,,2026-07-16T10:23:28.136099
2026-07-15,401857069,Dorka Juhasz,Minnesota Lynx,F,False,,,,,,,,,,,,,,,2026-07-16T10:23:28.136103
2026-07-15,401857069,Emma Cechova,Minnesota Lynx,F,False,,,,,,,,,,,,,,,2026-07-16T10:23:28.136107
2026-07-16,401857070,Kayla Thornton,Golden State Valkyries,F,True,31.0,11.0,8.0,1.0,0.0,0.0,1.0,,,,,,,21.0,2026-07-16T10:23:29.238379
2026-07-16,401857070,Gabby Williams,Golden State Valkyries,F,True,27.0,16.0,3.0,1.0,3.0,1.0,5.0,,,,,,,9.0,2026-07-16T10:23:29.238398
2026-07-16,401857070,Cecilia Zandalasini,Golden State Valkyries,F,True,18.0,10.0,2.0,0.0,0.0,1.0,0.0,,,,,,,2.0,2026-07-16T10:23:29.238423
2026-07-16,401857070,Kiah Stokes,Golden State Valkyries,C,True,23.0,4.0,7.0,1.0,0.0,2.0,0.0,,,,,,,4.0,2026-07-16T10:23:29.238431
2026-07-16,401857070,Veronica Burton,Golden State Valkyries,G,True,30.0,4.0,5.0,4.0,3.0,0.0,3.0,,,,,,,12.0,2026-07-16T10:23:29.238436
2026-07-16,401857070,Laeticia Amihere,Golden State Valkyries,F,False,4.0,2.0,0.0,1.0,0.0,0.0,1.0,,,,,,,-3.0,2026-07-16T10:23:29.238443
2026-07-16,401857070,Janelle Salaun,Golden State Valkyries,F,False,22.0,12.0,2.0,2.0,1.0,0.0,0.0,,,,,,,4.0,2026-07-16T10:23:29.238448
2026-07-16,401857070,Tiffany Hayes,Golden State Valkyries,G,False,22.0,13.0,2.0,2.0,0.0,0.0,3.0,,,,,,,11.0,2026-07-16T10:23:29.238454
2026-07-16,401857070,Kaila Charles,Golden State Valkyries,G,False,13.0,2.0,1.0,1.0,1.0,0.0,0.0,,,,,,,4.0,2026-07-16T10:23:29.238459
2026-07-16,401857070,Kaitlyn Chen,Golden State Valkyries,G,False,10.0,14.0,0.0,3.0,1.0,0.0,1.0,,,,,,,1.0,2026-07-16T10:23:29.238465
2026-07-16,401857070,Nadia Fingall,Golden State Valkyries,C,False,,,,,,,,,,,,,,,2026-07-16T10:23:29.238469
2026-07-16,401857070,Juste Jocyte,Golden State Valkyries,G,False,,,,,,,,,,,,,,,2026-07-16T10:23:29.238473
2026-07-16,401857070,Monique Billings,Indiana Fever,F,True,26.0,4.0,5.0,2.0,0.0,0.0,0.0,,,,,,,-11.0,2026-07-16T10:23:29.238481
2026-07-16,401857070,Aliyah Boston,Indiana Fever,C,True,25.0,15.0,7.0,1.0,2.0,0.0,3.0,,,,,,,1.0,2026-07-16T10:23:29.238492
2026-07-16,401857070,Kelsey Mitchell,Indiana Fever,G,True,35.0,20.0,1.0,4.0,1.0,0.0,2.0,,,,,,,-5.0,2026-07-16T10:23:29.238498
2026-07-16,401857070,Lexie Hull,Indiana Fever,G,True,22.0,2.0,1.0,0.0,0.0,1.0,1.0,,,,,,,-9.0,2026-07-16T10:23:29.238504
2026-07-16,401857070,Caitlin Clark,Indiana Fever,G,True,26.0,13.0,3.0,6.0,1.0,1.0,4.0,,,,,,,-8.0,2026-07-16T10:23:29.238509
2026-07-16,401857070,Makayla Timpson,Indiana Fever,F,False,19.0,6.0,5.0,0.0,0.0,0.0,1.0,,,,,,,-14.0,2026-07-16T10:23:29.238515
2026-07-16,401857070,Grace VanSlooten,Indiana Fever,F,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-2.0,2026-07-16T10:23:29.238520
2026-07-16,401857070,Sophie Cunningham,Indiana Fever,G,False,27.0,10.0,2.0,0.0,4.0,0.0,2.0,,,,,,,-4.0,2026-07-16T10:23:29.238525
2026-07-16,401857070,Tyasha Harris,Indiana Fever,G,False,19.0,5.0,2.0,1.0,0.0,0.0,2.0,,,,,,,-11.0,2026-07-16T10:23:29.238530
2026-07-16,401857070,Raven Johnson,Indiana Fever,G,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-2.0,2026-07-16T10:23:29.238536
2026-07-16,401857070,Myisha Hines-Allen,Indiana Fever,F,False,,,,,,,,,,,,,,,2026-07-16T10:23:29.238540
2026-07-16,401857070,Damiris Dantas,Indiana Fever,C,False,,,,,,,,,,,,,,,2026-07-16T10:23:29.238543
