game_date,event_id,game,game_time,home_team,away_team,player,team,stat,side,threshold,odds,sportsbook,sportsbook_key,market_key,source,scraped_at
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Leïla Lacan,,AST,OVER,1.5,-4000,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Sonia Citron,,AST,OVER,1.5,-1800,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Brittney Griner,,AST,OVER,1.5,-350,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Shakira Austin,,AST,OVER,1.5,-240,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Leïla Lacan,,AST,OVER,7.5,680,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Sonia Citron,,AST,OVER,7.5,1100,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Leïla Lacan,,AST,OVER,3.5,-250,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Sonia Citron,,AST,OVER,3.5,-148,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Brittney Griner,,AST,OVER,3.5,235,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Shakira Austin,,AST,OVER,3.5,320,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Leïla Lacan,,AST,OVER,5.5,188,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Sonia Citron,,AST,OVER,5.5,320,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Brittney Griner,,PTS,OVER,9.5,-320,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Leïla Lacan,,PTS,OVER,9.5,-250,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Kiki Iriafen,,PTS,OVER,9.5,-415,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
2026-07-26,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,2026-07-28T23:30:00Z,Washington Mystics,Connecticut Sun,Sonia Citron,,PTS,OVER,9.5,-1100,FanDuel,fanduel,player_points_alternate,the-odds-api,2026-07-26T14:51:41.918272+00:00
