game_date,event_id,player,team,position,opp_team,is_home,stat_raw,stat,line,over_price,under_price,yes_price,no_price,num_books,odds_type,game_time,home_team,away_team,source,scraped_at
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Jade Melbourne,,,Seattle Storm @ Atlanta Dream,,player_assists,ast,3.5,-133.25,33.67,,,4,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Jordin Canada,,,Seattle Storm @ Atlanta Dream,,player_assists,ast,8.5,62.6,-135.25,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Angel Reese,,,Seattle Storm @ Atlanta Dream,,player_assists,ast,2.5,-55.0,-129.33,,,4,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Allisha Gray,,,Seattle Storm @ Atlanta Dream,,player_assists,ast,2.5,-113.5,-115.33,,,4,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Natisha Hiedeman,,,Seattle Storm @ Atlanta Dream,,player_assists,ast,4.5,-22.6,-130.25,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Flau'jae Johnson,,,Seattle Storm @ Atlanta Dream,,player_assists,ast,2.5,-167.33,125.33,,,3,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Rhyne Howard,,,Seattle Storm @ Atlanta Dream,,player_assists,ast,3.5,-129.2,-53.25,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Natisha Hiedeman,,,Seattle Storm @ Atlanta Dream,,player_points,pts,15.5,-111.8,-120.25,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Awa Fam,,,Seattle Storm @ Atlanta Dream,,player_points,pts,11.5,-66.4,-126.75,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Dominique Malonga,,,Seattle Storm @ Atlanta Dream,,player_points,pts,15.5,-114.5,-114.25,,,4,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Jordin Canada,,,Seattle Storm @ Atlanta Dream,,player_points,pts,11.5,-63.4,-125.5,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Flau'jae Johnson,,,Seattle Storm @ Atlanta Dream,,player_points,pts,13.5,-123.0,-106.75,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Allisha Gray,,,Seattle Storm @ Atlanta Dream,,player_points,pts,19.5,-117.6,-109.5,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Rhyne Howard,,,Seattle Storm @ Atlanta Dream,,player_points,pts,17.5,-1.0,-135.67,,,4,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Jade Melbourne,,,Seattle Storm @ Atlanta Dream,,player_points,pts,7.5,-109.33,-121.33,,,3,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Angel Reese,,,Seattle Storm @ Atlanta Dream,,player_points,pts,15.5,-125.75,-34.67,,,4,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Brionna Jones,,,Seattle Storm @ Atlanta Dream,,player_points,pts,10.5,-127.6,-52.0,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Natisha Hiedeman,,,Seattle Storm @ Atlanta Dream,,player_points_assists,pa,19.5,-125.0,-106.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Jordin Canada,,,Seattle Storm @ Atlanta Dream,,player_points_assists,pa,19.5,-122.0,-110.0,,,2,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Angel Reese,,,Seattle Storm @ Atlanta Dream,,player_points_assists,pa,18.5,-119.0,-111.5,,,2,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Rhyne Howard,,,Seattle Storm @ Atlanta Dream,,player_points_assists,pa,20.5,-118.0,-114.0,,,2,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Allisha Gray,,,Seattle Storm @ Atlanta Dream,,player_points_assists,pa,22.5,-113.0,-119.0,,,2,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Flau'jae Johnson,,,Seattle Storm @ Atlanta Dream,,player_points_assists,pa,16.5,-122.0,-108.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Angel Reese,,,Seattle Storm @ Atlanta Dream,,player_points_q1,q1_pts,3.5,-130.0,-102.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Rhyne Howard,,,Seattle Storm @ Atlanta Dream,,player_points_q1,q1_pts,4.5,-136.0,102.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Allisha Gray,,,Seattle Storm @ Atlanta Dream,,player_points_q1,q1_pts,4.5,-130.0,-102.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Awa Fam,,,Seattle Storm @ Atlanta Dream,,player_points_q1,q1_pts,2.5,-125.0,-106.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Natisha Hiedeman,,,Seattle Storm @ Atlanta Dream,,player_points_q1,q1_pts,3.5,-114.0,-114.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Dominique Malonga,,,Seattle Storm @ Atlanta Dream,,player_points_q1,q1_pts,4.5,114.0,-152.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Flau'jae Johnson,,,Seattle Storm @ Atlanta Dream,,player_points_q1,q1_pts,2.5,-138.0,104.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Rhyne Howard,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds,pr,21.5,-110.0,-120.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Dominique Malonga,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds,pr,24.5,-106.0,-125.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Allisha Gray,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds,pr,23.5,-106.0,-127.0,,,2,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Jordin Canada,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds,pr,15.5,-6.0,-127.0,,,2,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Angel Reese,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds,pr,27.5,-125.0,-106.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Brionna Jones,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds,pr,17.5,-111.0,-120.5,,,2,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Flau'jae Johnson,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds,pr,18.5,-119.5,-112.5,,,2,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Awa Fam,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds_assists,pra,19.5,-40.33,-125.0,,,3,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Angel Reese,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds_assists,pra,30.5,-112.0,-116.5,,,3,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Allisha Gray,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds_assists,pra,25.5,-119.25,-107.33,,,4,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Dominique Malonga,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds_assists,pra,25.5,-118.67,-112.0,,,3,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Jordin Canada,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds_assists,pra,23.5,-115.33,-110.5,,,3,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Rhyne Howard,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds_assists,pra,25.5,0.5,-131.5,,,2,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Natisha Hiedeman,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds_assists,pra,22.5,-119.0,-109.5,,,2,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Flau'jae Johnson,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds_assists,pra,21.5,-113.0,-114.5,,,2,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Angel Reese,,,Seattle Storm @ Atlanta Dream,,player_rebounds,reb,11.5,-138.0,104.33,,,4,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Flau'jae Johnson,,,Seattle Storm @ Atlanta Dream,,player_rebounds,reb,4.5,-129.4,-52.75,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Dominique Malonga,,,Seattle Storm @ Atlanta Dream,,player_rebounds,reb,7.5,-145.2,110.5,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Jordin Canada,,,Seattle Storm @ Atlanta Dream,,player_rebounds,reb,3.5,-145.2,110.75,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Rhyne Howard,,,Seattle Storm @ Atlanta Dream,,player_rebounds,reb,4.5,114.6,-155.75,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Allisha Gray,,,Seattle Storm @ Atlanta Dream,,player_rebounds,reb,3.5,115.2,-150.75,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Brionna Jones,,,Seattle Storm @ Atlanta Dream,,player_rebounds,reb,6.5,20.0,-135.5,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Awa Fam,,,Seattle Storm @ Atlanta Dream,,player_rebounds,reb,5.5,-129.4,-50.25,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Allisha Gray,,,Seattle Storm @ Atlanta Dream,,player_rebounds_assists,ra,5.5,-160.0,120.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Jordin Canada,,,Seattle Storm @ Atlanta Dream,,player_rebounds_assists,ra,12.5,-5.0,-128.5,,,2,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Rhyne Howard,,,Seattle Storm @ Atlanta Dream,,player_rebounds_assists,ra,7.5,-144.0,108.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Flau'jae Johnson,,,Seattle Storm @ Atlanta Dream,,player_rebounds_assists,ra,7.5,-136.0,1.0,,,2,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Angel Reese,,,Seattle Storm @ Atlanta Dream,,player_rebounds_assists,ra,14.5,-116.5,-115.0,,,2,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Rhyne Howard,,,Seattle Storm @ Atlanta Dream,,player_threes,threes,2.5,-163.5,122.75,,,4,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Flau'jae Johnson,,,Seattle Storm @ Atlanta Dream,,player_threes,threes,1.5,125.0,-174.75,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Allisha Gray,,,Seattle Storm @ Atlanta Dream,,player_threes,threes,1.5,-156.83,118.0,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Natisha Hiedeman,,,Seattle Storm @ Atlanta Dream,,player_threes,threes,2.5,138.83,-188.25,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Awa Fam,,,Seattle Storm @ Atlanta Dream,,player_threes,threes,1.5,66.83,-133.25,,,5,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Rhyne Howard,,,Seattle Storm @ Atlanta Dream,,player_points,pts,16.5,-114.0,-116.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Angel Reese,,,Seattle Storm @ Atlanta Dream,,player_points,pts,16.5,7.0,-131.0,,,2,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Natisha Hiedeman,,,Seattle Storm @ Atlanta Dream,,player_points_assists,pa,20.5,-110.0,-123.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Dominique Malonga,,,Seattle Storm @ Atlanta Dream,,player_points_assists,pa,17.5,-111.0,-122.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Flau'jae Johnson,,,Seattle Storm @ Atlanta Dream,,player_points_assists,pa,17.5,-106.0,-128.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Awa Fam,,,Seattle Storm @ Atlanta Dream,,player_points_assists,pa,13.5,-119.0,-114.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
2026-07-31,19a1dc62b2c56fbc46c270d09d0e0221,Angel Reese,,,Seattle Storm @ Atlanta Dream,,player_points_rebounds,pr,28.5,-114.0,-119.0,,,1,sportsbook,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,the-odds-api,2026-07-31T15:30:23.538371+00:00
